,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_1W,PinkHeart_3.jpg,mismatch,1,ZBXLV,BONE
2,COMP_1W,BlackFlag_2.jpg,match,0,ZBXLV,FLAG
3,COMP_1W,GreenBoat_2.jpg,match,0,RJDNW,BOAT
4,COMP_1W,RedTree_1.jpg,mismatch,2,QXSW,KEY
5,COMP_1W,RedHand_2.jpg,mismatch,2,XKQ,SHOE
6,COMP_2W,GreenCup_1.jpg,mismatch,2,BLUE,CUP
7,COMP_2W,BlueHand_2.jpg,mismatch,1,BLUE,SHOE
8,COMP_2W,RedStar_2.jpg,mismatch,1,RED,BELL
9,COMP_2W,BlackBag_2.jpg,match,0,BLACK,BAG
10,COMP_2W,BrownCup_3.jpg,match,0,BROWN,CUP
11,LIST_1W,GreenHouse_1.jpg,mismatch,1,WVCNZ,NOTE
12,LIST_1W,BlueFlag_3.jpg,mismatch,3,XKQ,CAR
13,LIST_1W,BrownHouse_1.jpg,mismatch,3,MTPV,CANE
14,LIST_1W,BrownNote_1.jpg,match,0,RJDNW,NOTE
15,LIST_1W,PinkShoe_3.jpg,match,0,ZBXLV,SHOE
16,LIST_2W,RedBone_2.jpg,mismatch,3,BOAT,DISC
17,LIST_2W,GreenCup_1.jpg,match,0,CUP,HEART
18,LIST_2W,BrownHeart_2.jpg,match,0,BOAT,HEART
19,LIST_2W,GreenStar_3.jpg,mismatch,1,PLANE,LOCK
20,LIST_2W,BlackBow_1.jpg,match,0,BOAT,BOW
21,FIX,NA,NA,NA,NA,NA
22,COMP_2W,GreenFork_1.jpg,match,0,GREEN,FORK
23,COMP_2W,GreenDisc_2.jpg,match,0,GREEN,DISC
24,COMP_2W,RedShoe_2.jpg,mismatch,2,RED,SHOE
25,COMP_2W,PinkBone_1.jpg,mismatch,2,BLUE,BONE
26,COMP_2W,BrownFlag_1.jpg,match,0,BROWN,FLAG
27,LIST_2W,BlackCross_3.jpg,match,0,HOUSE,CROSS
28,LIST_2W,BlueHeart_2.jpg,mismatch,2,BOAT,BONE
29,LIST_2W,BlueBag_3.jpg,mismatch,3,CROSS,HEART
30,LIST_2W,BrownStar_3.jpg,mismatch,2,CROSS,BOAT
31,LIST_2W,BrownHeart_2.jpg,match,0,BOAT,HEART
32,COMP_1W,PinkCane_1.jpg,mismatch,2,WVCNZ,BAG
33,COMP_1W,GreenCup_2.jpg,mismatch,1,WVCNZ,LOCK
34,COMP_1W,RedStar_1.jpg,match,0,QXSW,STAR
35,COMP_1W,PinkCup_3.jpg,match,0,RJDNW,CUP
36,COMP_1W,RedHeart_2.jpg,match,0,XKQ,HEART
37,LIST_1W,PinkHeart_3.jpg,mismatch,2,ZBXLV,NOTE
38,LIST_1W,GreenKey_3.jpg,match,0,RJDNW,KEY
39,LIST_1W,GreenShoe_1.jpg,mismatch,2,QXSW,KEY
40,LIST_1W,GreenLock_2.jpg,mismatch,2,QXSW,BONE
41,LIST_1W,BrownNote_1.jpg,match,0,RJDNW,NOTE
42,FIX,NA,NA,NA,NA,NA
43,LIST_1W,PinkSquare_1.jpg,mismatch,2,ZBXLV,HEART
44,LIST_1W,GreenCar_3.jpg,match,0,RJDNW,CAR
45,LIST_1W,RedPlane_1.jpg,mismatch,3,ZBXLV,LEAF
46,LIST_1W,BrownHeart_3.jpg,mismatch,3,XKQ,KEY
47,LIST_1W,GreenLamp_1.jpg,match,0,MTPV,LAMP
48,COMP_1W,BlackShoe_2.jpg,match,0,ZBXLV,SHOE
49,COMP_1W,BlueFork_1.jpg,mismatch,2,MTPV,CROSS
50,COMP_1W,PinkFork_1.jpg,match,0,MTPV,FORK
51,COMP_1W,PinkHeart_3.jpg,mismatch,3,QXSW,DISC
52,COMP_1W,BlueHouse_2.jpg,mismatch,2,MTPV,CUP
53,LIST_2W,RedLeaf_1.jpg,mismatch,1,CROSS,BONE
54,LIST_2W,BrownHeart_2.jpg,match,0,BOAT,HEART
55,LIST_2W,RedLamp_3.jpg,mismatch,3,HOUSE,LEAF
56,LIST_2W,BlueNote_1.jpg,mismatch,3,HOUSE,DISC
57,LIST_2W,RedPlane_3.jpg,match,0,PLANE,KEY
58,COMP_2W,BlueHand_2.jpg,mismatch,1,BLUE,SHOE
59,COMP_2W,RedHeart_3.jpg,match,0,RED,HEART
60,COMP_2W,BrownLock_1.jpg,mismatch,3,BLACK,PLANE
61,COMP_2W,PinkLeaf_3.jpg,match,0,PINK,LEAF
62,COMP_2W,GreenCane_2.jpg,match,0,GREEN,CANE
63,FIX,NA,NA,NA,NA,NA
64,LIST_2W,RedPlane_3.jpg,match,0,PLANE,KEY
65,LIST_2W,BrownCup_3.jpg,mismatch,1,PLANE,LEAF
66,LIST_2W,RedCup_3.jpg,match,0,CUP,CROSS
67,LIST_2W,BlueCane_1.jpg,mismatch,1,BOAT,PLANE
68,LIST_2W,GreenBoat_2.jpg,match,0,BOAT,STAR
69,LIST_1W,BlueDisc_3.jpg,match,0,WVCNZ,DISC
70,LIST_1W,RedHand_1.jpg,match,0,QXSW,HAND
71,LIST_1W,BlueHeart_2.jpg,mismatch,1,ZBXLV,BONE
72,LIST_1W,BlueBow_3.jpg,mismatch,3,WVCNZ,FLAG
73,LIST_1W,RedBoat_1.jpg,match,0,QXSW,BOAT
74,COMP_2W,BlueHeart_2.jpg,match,0,BLUE,HEART
75,COMP_2W,PinkFlag_1.jpg,mismatch,2,BLUE,FLAG
76,COMP_2W,PinkBone_1.jpg,mismatch,2,BLUE,BONE
77,COMP_2W,BrownFlag_1.jpg,match,0,BROWN,FLAG
78,COMP_2W,BlueDisc_2.jpg,mismatch,1,BLUE,PLANE
79,COMP_1W,GreenCross_3.jpg,match,0,WVCNZ,CROSS
80,COMP_1W,PinkHand_1.jpg,match,0,MTPV,HAND
81,COMP_1W,BlackCane_3.jpg,match,0,RJDNW,CANE
82,COMP_1W,PinkFlag_2.jpg,mismatch,3,XKQ,HOUSE
83,COMP_1W,BlackHeart_1.jpg,match,0,MTPV,HEART
84,FIX,NA,NA,NA,NA,NA
