,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_1W,RedStar_3.jpg,mismatch,3,QXSW,BAG
2,LIST_1W,PinkBoat_3.jpg,mismatch,2,WVCNZ,CAR
3,LIST_1W,BrownKey_1.jpg,match,0,QXSW,KEY
4,LIST_1W,BlackNote_2.jpg,match,0,WVCNZ,NOTE
5,LIST_1W,BlueTree_1.jpg,match,0,QXSW,TREE
6,LIST_2W,PinkBag_2.jpg,mismatch,3,CUP,SHOE
7,LIST_2W,BlueCross_2.jpg,match,0,CROSS,BAG
8,LIST_2W,BlackCane_3.jpg,mismatch,2,BOAT,CUP
9,LIST_2W,BrownFlag_2.jpg,mismatch,1,CUP,HOUSE
10,LIST_2W,BrownCup_2.jpg,match,0,HOUSE,CUP
11,COMP_1W,PinkPlane_3.jpg,mismatch,2,RJDNW,HEART
12,COMP_1W,BlackHouse_3.jpg,match,0,MTPV,HOUSE
13,COMP_1W,PinkHand_2.jpg,mismatch,2,XKQ,CROSS
14,COMP_1W,GreenLeaf_1.jpg,match,0,XKQ,LEAF
15,COMP_1W,BrownCross_2.jpg,match,0,WVCNZ,CROSS
16,COMP_2W,BlackFork_1.jpg,match,0,BLACK,FORK
17,COMP_2W,BlueHeart_1.jpg,match,0,BLUE,HEART
18,COMP_2W,BlueLock_2.jpg,mismatch,1,BLUE,BAG
19,COMP_2W,BlackNote_2.jpg,mismatch,3,BLUE,HAND
20,COMP_2W,GreenHand_1.jpg,mismatch,1,GREEN,BONE
21,FIX,NA,NA,NA,NA,NA
22,LIST_2W,BrownHouse_2.jpg,match,0,HOUSE,CANE
23,LIST_2W,BlueCross_2.jpg,match,0,CROSS,BAG
24,LIST_2W,PinkFlag_1.jpg,match,0,BOAT,FLAG
25,LIST_2W,GreenShoe_2.jpg,match,0,CROSS,SHOE
26,LIST_2W,GreenLock_1.jpg,mismatch,2,PLANE,TREE
27,COMP_2W,GreenPlane_1.jpg,match,0,GREEN,PLANE
28,COMP_2W,BlackPlane_3.jpg,mismatch,3,PINK,BAG
29,COMP_2W,GreenBell_3.jpg,match,0,GREEN,BELL
30,COMP_2W,BrownBag_3.jpg,match,0,BROWN,BAG
31,COMP_2W,GreenCane_1.jpg,mismatch,3,BROWN,PLANE
32,LIST_1W,BrownBell_2.jpg,mismatch,2,QXSW,CROSS
33,LIST_1W,BlueStar_1.jpg,match,0,MTPV,STAR
34,LIST_1W,RedCup_1.jpg,mismatch,2,QXSW,HOUSE
35,LIST_1W,BrownHeart_1.jpg,match,0,WVCNZ,HEART
36,LIST_1W,RedLamp_1.jpg,mismatch,1,XKQ,SQUARE
37,COMP_1W,RedBone_2.jpg,mismatch,1,WVCNZ,FLAG
38,COMP_1W,PinkStar_1.jpg,match,0,MTPV,STAR
39,COMP_1W,PinkPlane_3.jpg,mismatch,2,RJDNW,HEART
40,COMP_1W,BrownNote_1.jpg,match,0,MTPV,NOTE
41,COMP_1W,BlueStar_3.jpg,mismatch,2,RJDNW,NOTE
42,FIX,NA,NA,NA,NA,NA
43,COMP_1W,RedCross_2.jpg,mismatch,2,ZBXLV,CAR
44,COMP_1W,BrownBell_2.jpg,match,0,RJDNW,BELL
45,COMP_1W,RedBow_2.jpg,mismatch,3,QXSW,LOCK
46,COMP_1W,BlackBag_2.jpg,match,0,WVCNZ,BAG
47,COMP_1W,BlueBone_2.jpg,mismatch,2,QXSW,CROSS
48,LIST_1W,BlackBow_3.jpg,match,0,ZBXLV,BOW
49,LIST_1W,RedBone_2.jpg,match,0,MTPV,BONE
50,LIST_1W,BlueTree_2.jpg,match,0,WVCNZ,TREE
51,LIST_1W,PinkBow_1.jpg,mismatch,3,QXSW,BOAT
52,LIST_1W,GreenCane_1.jpg,match,0,MTPV,CANE
53,COMP_2W,BlueSquare_2.jpg,mismatch,2,BROWN,SQUARE
54,COMP_2W,BrownDisc_3.jpg,match,0,BROWN,DISC
55,COMP_2W,BlackBell_1.jpg,match,0,BLACK,BELL
56,COMP_2W,RedCane_1.jpg,mismatch,1,RED,LOCK
57,COMP_2W,GreenTree_1.jpg,mismatch,3,PINK,BONE
58,LIST_2W,PinkLock_3.jpg,mismatch,3,PLANE,FORK
59,LIST_2W,BlackLamp_2.jpg,match,0,LAMP,STAR
60,LIST_2W,BrownStar_3.jpg,mismatch,2,BOAT,CROSS
61,LIST_2W,PinkFork_2.jpg,mismatch,1,CROSS,FLAG
62,LIST_2W,GreenHeart_3.jpg,match,0,BOAT,HEART
63,FIX,NA,NA,NA,NA,NA
64,COMP_2W,BlackKey_1.jpg,mismatch,2,RED,KEY
65,COMP_2W,BrownBoat_1.jpg,mismatch,3,RED,TREE
66,COMP_2W,RedLock_1.jpg,mismatch,3,RED,SHOE
67,COMP_2W,BrownCross_3.jpg,match,0,BROWN,CROSS
68,COMP_2W,PinkKey_3.jpg,match,0,PINK,KEY
69,COMP_1W,BrownCross_2.jpg,match,0,WVCNZ,CROSS
70,COMP_1W,RedStar_3.jpg,mismatch,1,QXSW,BAG
71,COMP_1W,PinkBow_2.jpg,mismatch,3,QXSW,BONE
72,COMP_1W,RedCup_3.jpg,mismatch,2,ZBXLV,SQUARE
73,COMP_1W,BlackHouse_3.jpg,match,0,MTPV,HOUSE
74,LIST_2W,BrownSquare_3.jpg,mismatch,2,CUP,CROSS
75,LIST_2W,BrownLamp_3.jpg,match,0,LAMP,CUP
76,LIST_2W,BlackBow_2.jpg,match,0,HOUSE,BOW
77,LIST_2W,PinkCross_1.jpg,match,0,CROSS,TREE
78,LIST_2W,BlackCross_1.jpg,match,0,PLANE,CROSS
79,LIST_1W,BrownHeart_1.jpg,match,0,WVCNZ,HEART
80,LIST_1W,GreenDisc_1.jpg,mismatch,3,QXSW,LOCK
81,LIST_1W,BlueCup_3.jpg,mismatch,2,RJDNW,NOTE
82,LIST_1W,BlueTree_2.jpg,match,0,WVCNZ,TREE
83,LIST_1W,PinkCane_1.jpg,match,0,WVCNZ,CANE
84,FIX,NA,NA,NA,NA,NA
