,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_1W,RedTree_2.jpg,match,0,QXSW,TREE
2,LIST_1W,GreenDisc_2.jpg,mismatch,3,RJDNW,HEART
3,LIST_1W,BlackPlane_2.jpg,match,0,XKQ,PLANE
4,LIST_1W,BlueCross_1.jpg,mismatch,2,WVCNZ,DISC
5,LIST_1W,PinkKey_2.jpg,mismatch,1,QXSW,PLANE
6,LIST_2W,BlueCar_2.jpg,mismatch,3,PLANE,LOCK
7,LIST_2W,BrownShoe_3.jpg,mismatch,1,HOUSE,CUP
8,LIST_2W,BrownCup_1.jpg,match,0,CUP,FORK
9,LIST_2W,BlueFork_3.jpg,match,0,PLANE,FORK
10,LIST_2W,RedKey_1.jpg,mismatch,2,CROSS,HOUSE
11,COMP_1W,GreenLamp_3.jpg,mismatch,2,ZBXLV,CANE
12,COMP_1W,PinkStar_1.jpg,mismatch,2,WVCNZ,LEAF
13,COMP_1W,RedLamp_1.jpg,match,0,XKQ,LAMP
14,COMP_1W,GreenBag_2.jpg,mismatch,2,XKQ,SHOE
15,COMP_1W,GreenBone_1.jpg,match,0,ZBXLV,BONE
16,COMP_2W,PinkLamp_2.jpg,mismatch,1,PINK,TREE
17,COMP_2W,GreenBow_2.jpg,mismatch,1,GREEN,BELL
18,COMP_2W,BrownShoe_3.jpg,match,0,BROWN,SHOE
19,COMP_2W,GreenPlane_2.jpg,mismatch,3,BLACK,FORK
20,COMP_2W,PinkBoat_2.jpg,match,0,PINK,BOAT
21,FIX,NA,NA,NA,NA,NA
22,LIST_2W,RedShoe_2.jpg,mismatch,3,PLANE,BONE
23,LIST_2W,BlueHouse_1.jpg,match,0,HOUSE,SHOE
24,LIST_2W,BluePlane_2.jpg,mismatch,1,LAMP,DISC
25,LIST_2W,PinkCup_2.jpg,match,0,CUP,BELL
26,LIST_2W,BrownBow_2.jpg,mismatch,1,HOUSE,BAG
27,COMP_2W,BrownHeart_1.jpg,match,0,BROWN,HEART
28,COMP_2W,GreenBell_2.jpg,mismatch,3,BLACK,SQUARE
29,COMP_2W,BlackNote_1.jpg,mismatch,1,BLACK,BAG
30,COMP_2W,PinkBow_3.jpg,mismatch,3,PINK,NOTE
31,COMP_2W,GreenBow_3.jpg,match,0,GREEN,BOW
32,LIST_1W,BlackStar_2.jpg,mismatch,1,WVCNZ,BONE
33,LIST_1W,BlackLamp_1.jpg,mismatch,1,MTPV,DISC
34,LIST_1W,BlueFork_2.jpg,match,0,WVCNZ,FORK
35,LIST_1W,RedHouse_2.jpg,match,0,MTPV,HOUSE
36,LIST_1W,BlackHeart_1.jpg,match,0,QXSW,HEART
37,COMP_1W,BrownKey_1.jpg,mismatch,2,QXSW,LAMP
38,COMP_1W,BlueCross_1.jpg,match,0,QXSW,CROSS
39,COMP_1W,BlackDisc_2.jpg,match,0,WVCNZ,DISC
40,COMP_1W,PinkPlane_1.jpg,mismatch,2,XKQ,CROSS
41,COMP_1W,GreenDisc_1.jpg,mismatch,2,RJDNW,HOUSE
42,FIX,NA,NA,NA,NA,NA
43,COMP_1W,BlackFlag_3.jpg,mismatch,1,MTPV,SQUARE
44,COMP_1W,BlueHand_3.jpg,match,0,MTPV,HAND
45,COMP_1W,GreenBag_2.jpg,mismatch,2,XKQ,SHOE
46,COMP_1W,BlackTree_3.jpg,match,0,RJDNW,TREE
47,COMP_1W,BlackStar_2.jpg,mismatch,3,RJDNW,LAMP
48,LIST_1W,BlueNote_1.jpg,mismatch,1,MTPV,TREE
49,LIST_1W,BrownTree_3.jpg,mismatch,3,RJDNW,BONE
50,LIST_1W,BrownCane_2.jpg,mismatch,3,XKQ,HAND
51,LIST_1W,BlueBell_2.jpg,match,0,XKQ,BELL
52,LIST_1W,BlueDisc_3.jpg,match,0,RJDNW,DISC
53,COMP_2W,RedLamp_3.jpg,match,0,RED,LAMP
54,COMP_2W,BlackFlag_1.jpg,match,0,BLACK,FLAG
55,COMP_2W,BrownNote_3.jpg,match,0,BROWN,NOTE
56,COMP_2W,PinkBow_3.jpg,mismatch,3,PINK,NOTE
57,COMP_2W,BlueLeaf_2.jpg,mismatch,3,GREEN,HEART
58,LIST_2W,BrownCar_1.jpg,match,0,CROSS,CAR
59,LIST_2W,RedCross_3.jpg,match,0,CROSS,LOCK
60,LIST_2W,PinkHeart_2.jpg,mismatch,2,BOAT,PLANE
61,LIST_2W,BrownKey_1.jpg,mismatch,3,HOUSE,SQUARE
62,LIST_2W,BlueBoat_1.jpg,mismatch,1,CUP,NOTE
63,FIX,NA,NA,NA,NA,NA
64,COMP_2W,BrownFlag_2.jpg,mismatch,3,RED,STAR
