,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,RedPlane_1.jpg,match,0,PLANE,LEAF
2,LIST_2W,BlackKey_3.jpg,match,0,HOUSE,KEY
3,LIST_2W,GreenLock_1.jpg,mismatch,1,CROSS,BOAT
4,LIST_2W,PinkLamp_3.jpg,mismatch,2,HOUSE,TREE
5,LIST_2W,GreenCross_1.jpg,match,0,BOAT,CROSS
6,COMP_1W,BrownKey_1.jpg,match,0,QXSW,KEY
7,COMP_1W,RedBone_3.jpg,mismatch,3,ZBXLV,HEART
8,COMP_1W,RedCar_3.jpg,mismatch,2,MTPV,CUP
9,COMP_1W,BrownSquare_2.jpg,mismatch,1,XKQ,CROSS
10,COMP_1W,PinkKey_2.jpg,match,0,WVCNZ,KEY
11,COMP_2W,BlackBone_3.jpg,match,0,BLACK,BONE
12,COMP_2W,BrownCross_1.jpg,match,0,BROWN,CROSS
13,COMP_2W,BlueBone_2.jpg,match,0,BLUE,BONE
14,COMP_2W,GreenCup_3.jpg,mismatch,3,BLACK,LEAF
15,COMP_2W,BlackTree_1.jpg,mismatch,1,BLACK,SHOE
16,LIST_1W,GreenBone_3.jpg,mismatch,1,MTPV,BELL
17,LIST_1W,PinkLock_1.jpg,match,0,QXSW,LOCK
18,LIST_1W,PinkKey_2.jpg,mismatch,3,RJDNW,SHOE
19,LIST_1W,PinkCross_3.jpg,match,0,ZBXLV,CROSS
20,LIST_1W,BlueHouse_1.jpg,mismatch,3,QXSW,CANE
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,BrownPlane_2.jpg,match,0,QXSW,PLANE
23,COMP_1W,PinkHeart_1.jpg,mismatch,2,XKQ,PLANE
24,COMP_1W,BrownBag_2.jpg,match,0,ZBXLV,BAG
25,COMP_1W,BrownBoat_3.jpg,mismatch,3,MTPV,CAR
26,COMP_1W,RedBag_3.jpg,mismatch,1,XKQ,BONE
27,LIST_1W,BlackBell_1.jpg,match,0,QXSW,BELL
28,LIST_1W,BrownShoe_1.jpg,mismatch,2,QXSW,NOTE
29,LIST_1W,BrownNote_1.jpg,mismatch,3,MTPV,LAMP
30,LIST_1W,BlueLamp_3.jpg,mismatch,2,XKQ,CANE
31,LIST_1W,BrownLamp_1.jpg,match,0,XKQ,LAMP
32,LIST_2W,RedPlane_1.jpg,match,0,PLANE,BELL
33,LIST_2W,BlueHand_3.jpg,match,0,BOAT,HAND
34,LIST_2W,RedCross_1.jpg,mismatch,2,HOUSE,LOCK
35,LIST_2W,GreenBow_3.jpg,mismatch,3,HOUSE,CROSS
36,LIST_2W,BrownShoe_1.jpg,match,0,LAMP,SHOE
37,COMP_2W,BrownCross_1.jpg,match,0,BROWN,CROSS
