,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_2W,BluePlane_2.jpg,mismatch,3,GREEN,LOCK
2,COMP_2W,RedStar_2.jpg,match,0,RED,STAR
3,COMP_2W,GreenCar_2.jpg,match,0,GREEN,CAR
4,COMP_2W,RedShoe_2.jpg,match,0,RED,SHOE
5,COMP_2W,RedShoe_1.jpg,mismatch,1,RED,NOTE
6,LIST_1W,GreenHouse_1.jpg,mismatch,2,MTPV,SHOE
7,LIST_1W,PinkHouse_1.jpg,mismatch,2,ZBXLV,LEAF
8,LIST_1W,BlueLock_1.jpg,match,0,QXSW,LOCK
9,LIST_1W,BlackCane_2.jpg,match,0,ZBXLV,CANE
10,LIST_1W,BlackBag_3.jpg,mismatch,2,MTPV,LOCK
11,LIST_2W,GreenDisc_3.jpg,mismatch,2,PLANE,KEY
12,LIST_2W,BrownBoat_1.jpg,match,0,BOAT,DISC
13,LIST_2W,BlueLeaf_2.jpg,match,0,BOAT,LEAF
14,LIST_2W,RedLock_3.jpg,mismatch,1,HOUSE,FLAG
15,LIST_2W,BlackBoat_3.jpg,match,0,BOAT,LOCK
16,COMP_1W,BlueLeaf_3.jpg,mismatch,2,MTPV,SHOE
17,COMP_1W,BrownKey_1.jpg,mismatch,3,ZBXLV,PLANE
18,COMP_1W,BlueStar_3.jpg,match,0,MTPV,STAR
19,COMP_1W,PinkBag_3.jpg,mismatch,2,WVCNZ,CUP
20,COMP_1W,GreenShoe_1.jpg,match,0,XKQ,SHOE
21,FIX,NA,NA,NA,NA,NA
22,LIST_1W,PinkShoe_1.jpg,mismatch,3,QXSW,PLANE
23,LIST_1W,BlueStar_3.jpg,mismatch,3,WVCNZ,CROSS
24,LIST_1W,PinkFork_1.jpg,mismatch,3,MTPV,LEAF
25,LIST_1W,RedFork_3.jpg,match,0,ZBXLV,FORK
26,LIST_1W,BlackPlane_2.jpg,match,0,RJDNW,PLANE
27,COMP_1W,GreenBone_1.jpg,match,0,RJDNW,BONE
28,COMP_1W,BlueBoat_1.jpg,mismatch,3,QXSW,LEAF
29,COMP_1W,BrownKey_1.jpg,mismatch,3,ZBXLV,PLANE
