,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_1W,BrownFlag_3.jpg,mismatch,3,XKQ,LEAF
2,COMP_1W,BlueCar_2.jpg,mismatch,3,XKQ,CROSS
3,COMP_1W,PinkLeaf_2.jpg,match,0,RJDNW,LEAF
4,COMP_1W,BlueBoat_3.jpg,match,0,WVCNZ,BOAT
5,COMP_1W,RedStar_2.jpg,match,0,QXSW,STAR
6,COMP_2W,GreenBell_2.jpg,mismatch,2,GREEN,BELL
7,COMP_2W,BlackCross_1.jpg,match,0,BLACK,CROSS
8,COMP_2W,BlueBoat_3.jpg,match,0,BLUE,BOAT
9,COMP_2W,PinkKey_1.jpg,mismatch,3,BLUE,HEART
10,COMP_2W,PinkHeart_3.jpg,mismatch,2,RED,HEART
11,LIST_1W,GreenFlag_1.jpg,match,0,RJDNW,FLAG
12,LIST_1W,RedBag_3.jpg,mismatch,1,XKQ,HAND
13,LIST_1W,BrownDisc_3.jpg,mismatch,1,WVCNZ,BONE
14,LIST_1W,RedStar_1.jpg,mismatch,2,MTPV,TREE
15,LIST_1W,BlackHand_1.jpg,match,0,QXSW,HAND
16,LIST_2W,RedBone_2.jpg,mismatch,3,PLANE,LOCK
17,LIST_2W,PinkCar_3.jpg,mismatch,3,CUP,KEY
18,LIST_2W,GreenBoat_2.jpg,match,0,BOAT,HOUSE
19,LIST_2W,RedShoe_2.jpg,mismatch,3,LAMP,TREE
20,LIST_2W,RedLamp_2.jpg,match,0,CROSS,LAMP
21,FIX,NA,NA,NA,NA,NA
22,COMP_2W,RedBone_1.jpg,mismatch,1,RED,PLANE
23,COMP_2W,BrownHand_3.jpg,match,0,BROWN,HAND
24,COMP_2W,BlackHeart_1.jpg,match,0,BLACK,HEART
25,COMP_2W,BrownBag_1.jpg,mismatch,2,RED,BAG
26,COMP_2W,GreenStar_2.jpg,match,0,GREEN,STAR
27,LIST_2W,BlueFork_2.jpg,mismatch,1,PLANE,BONE
28,LIST_2W,PinkCup_2.jpg,match,0,LAMP,CUP
29,LIST_2W,GreenBone_2.jpg,mismatch,2,CROSS,BOW
30,LIST_2W,PinkCup_2.jpg,mismatch,2,BOAT,TREE
31,LIST_2W,BlueHouse_2.jpg,match,0,HOUSE,BOW
32,COMP_1W,BlackCross_3.jpg,mismatch,1,WVCNZ,SQUARE
33,COMP_1W,BlueStar_2.jpg,match,0,ZBXLV,STAR
34,COMP_1W,BlueCross_1.jpg,mismatch,1,ZBXLV,SHOE
35,COMP_1W,GreenSquare_2.jpg,match,0,QXSW,SQUARE
36,COMP_1W,BlueCane_3.jpg,mismatch,3,XKQ,DISC
37,LIST_1W,GreenCup_1.jpg,match,0,QXSW,CUP
38,LIST_1W,GreenBow_2.jpg,match,0,MTPV,BOW
39,LIST_1W,BlueNote_3.jpg,mismatch,1,QXSW,CANE
40,LIST_1W,BlueHeart_3.jpg,mismatch,2,QXSW,FLAG
41,LIST_1W,GreenCar_3.jpg,mismatch,2,ZBXLV,BAG
42,FIX,NA,NA,NA,NA,NA
43,LIST_1W,RedLeaf_2.jpg,match,0,ZBXLV,LEAF
44,LIST_1W,BrownHeart_1.jpg,mismatch,1,XKQ,LAMP
45,LIST_1W,GreenNote_1.jpg,match,0,ZBXLV,NOTE
46,LIST_1W,GreenBow_3.jpg,mismatch,1,RJDNW,HAND
47,LIST_1W,PinkPlane_2.jpg,mismatch,2,RJDNW,LAMP
48,COMP_1W,GreenFlag_1.jpg,mismatch,2,MTPV,TREE
49,COMP_1W,BrownCross_1.jpg,match,0,QXSW,CROSS
50,COMP_1W,BrownFork_2.jpg,match,0,WVCNZ,FORK
51,COMP_1W,BlackFlag_2.jpg,match,0,RJDNW,FLAG
52,COMP_1W,GreenPlane_2.jpg,match,0,WVCNZ,PLANE
53,LIST_2W,PinkCup_3.jpg,match,0,CUP,TREE
54,LIST_2W,PinkTree_3.jpg,mismatch,3,BOAT,PLANE
55,LIST_2W,BrownFlag_1.jpg,mismatch,2,PLANE,LAMP
56,LIST_2W,BlueCross_3.jpg,match,0,CROSS,PLANE
57,LIST_2W,BlackFlag_1.jpg,match,0,PLANE,FLAG
58,COMP_2W,BlackLamp_1.jpg,match,0,BLACK,LAMP
59,COMP_2W,BrownHand_3.jpg,match,0,BROWN,HAND
60,COMP_2W,BlueCane_3.jpg,mismatch,3,RED,DISC
61,COMP_2W,PinkHeart_3.jpg,mismatch,2,RED,HEART
62,COMP_2W,RedBoat_1.jpg,mismatch,1,RED,FORK
63,FIX,NA,NA,NA,NA,NA
64,LIST_2W,RedLamp_3.jpg,mismatch,2,CUP,HEART
65,LIST_2W,BrownLeaf_1.jpg,mismatch,1,HOUSE,NOTE
66,LIST_2W,GreenSquare_2.jpg,mismatch,2,BOAT,CAR
67,LIST_2W,BlackLock_3.jpg,match,0,BOAT,LOCK
68,LIST_2W,BlackHouse_3.jpg,match,0,CROSS,HOUSE
69,LIST_1W,GreenStar_1.jpg,mismatch,3,WVCNZ,BOAT
70,LIST_1W,PinkDisc_2.jpg,match,0,MTPV,DISC
71,LIST_1W,BlueStar_2.jpg,match,0,QXSW,STAR
72,LIST_1W,GreenFork_3.jpg,match,0,WVCNZ,FORK
73,LIST_1W,PinkFork_1.jpg,mismatch,2,ZBXLV,BELL
74,COMP_2W,BrownBoat_1.jpg,match,0,BROWN,BOAT
75,COMP_2W,RedBoat_1.jpg,mismatch,1,RED,FORK
76,COMP_2W,BrownPlane_1.jpg,match,0,BROWN,PLANE
77,COMP_2W,PinkTree_1.jpg,mismatch,3,GREEN,DISC
78,COMP_2W,BrownHand_3.jpg,match,0,BROWN,HAND
79,COMP_1W,BlackTree_2.jpg,match,0,ZBXLV,TREE
80,COMP_1W,BlackCar_2.jpg,mismatch,2,RJDNW,LAMP
81,COMP_1W,BlackFlag_2.jpg,mismatch,3,QXSW,HEART
82,COMP_1W,RedLock_3.jpg,match,0,MTPV,LOCK
83,COMP_1W,BlackFlag_3.jpg,mismatch,3,MTPV,PLANE
84,FIX,NA,NA,NA,NA,NA
