,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,BlackPlane_1.jpg,mismatch,1,CUP,FORK
2,LIST_2W,BrownLamp_2.jpg,match,0,CROSS,LAMP
3,LIST_2W,GreenLamp_3.jpg,match,0,LAMP,SQUARE
4,LIST_2W,PinkBow_1.jpg,mismatch,2,PLANE,CANE
5,LIST_2W,BlueSquare_1.jpg,mismatch,3,CROSS,CUP
6,COMP_1W,BlackTree_2.jpg,match,0,XKQ,TREE
7,COMP_1W,GreenBow_1.jpg,mismatch,3,RJDNW,SQUARE
8,COMP_1W,PinkFork_1.jpg,match,0,RJDNW,FORK
9,COMP_1W,BrownCar_3.jpg,match,0,RJDNW,CAR
10,COMP_1W,PinkLock_1.jpg,match,0,XKQ,LOCK
11,COMP_2W,PinkSquare_3.jpg,match,0,PINK,SQUARE
12,COMP_2W,PinkHeart_2.jpg,mismatch,3,BLUE,NOTE
13,COMP_2W,BlueKey_2.jpg,match,0,BLUE,KEY
14,COMP_2W,GreenCane_1.jpg,mismatch,1,GREEN,DISC
15,COMP_2W,BlackLeaf_2.jpg,mismatch,3,BLACK,CAR
16,LIST_1W,BluePlane_3.jpg,mismatch,3,WVCNZ,CUP
17,LIST_1W,RedKey_1.jpg,mismatch,2,MTPV,HOUSE
18,LIST_1W,BlueNote_1.jpg,match,0,XKQ,NOTE
19,LIST_1W,BlackLock_3.jpg,mismatch,3,ZBXLV,LAMP
20,LIST_1W,BlueDisc_3.jpg,match,0,MTPV,DISC
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,BrownStar_1.jpg,match,0,QXSW,STAR
23,COMP_1W,RedFork_3.jpg,mismatch,2,RJDNW,LEAF
24,COMP_1W,BrownNote_2.jpg,match,0,QXSW,NOTE
25,COMP_1W,RedBone_1.jpg,mismatch,3,XKQ,BAG
26,COMP_1W,PinkSquare_1.jpg,mismatch,2,XKQ,STAR
27,LIST_1W,BlackLock_3.jpg,mismatch,3,ZBXLV,LAMP
28,LIST_1W,BlackFlag_1.jpg,match,0,RJDNW,FLAG
