,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_2W,GreenHand_3.jpg,match,0,GREEN,HAND
2,COMP_2W,RedFork_1.jpg,match,0,RED,FORK
3,COMP_2W,GreenStar_1.jpg,mismatch,3,GREEN,BOAT
4,COMP_2W,RedTree_3.jpg,mismatch,3,PINK,HOUSE
5,COMP_2W,BlueShoe_3.jpg,match,0,BLUE,SHOE
6,LIST_1W,BlueStar_3.jpg,match,0,RJDNW,STAR
7,LIST_1W,GreenLamp_2.jpg,mismatch,1,WVCNZ,CROSS
8,LIST_1W,BrownKey_2.jpg,match,0,ZBXLV,KEY
9,LIST_1W,PinkHeart_2.jpg,mismatch,3,XKQ,BAG
10,LIST_1W,BrownCar_3.jpg,match,0,RJDNW,CAR
11,LIST_2W,GreenTree_3.jpg,mismatch,3,CUP,HAND
12,LIST_2W,BlueBone_1.jpg,mismatch,2,CUP,LAMP
13,LIST_2W,BlackFork_2.jpg,mismatch,1,PLANE,SQUARE
14,LIST_2W,PinkPlane_3.jpg,match,0,CROSS,PLANE
15,LIST_2W,GreenLamp_1.jpg,match,0,LAMP,BOAT
16,COMP_1W,BlackHand_2.jpg,match,0,RJDNW,HAND
17,COMP_1W,GreenFork_1.jpg,mismatch,1,QXSW,BONE
18,COMP_1W,BlackBow_2.jpg,match,0,RJDNW,BOW
19,COMP_1W,RedFlag_1.jpg,mismatch,1,WVCNZ,LOCK
20,COMP_1W,PinkBag_2.jpg,mismatch,3,MTPV,HOUSE
21,FIX,NA,NA,NA,NA,NA
22,LIST_1W,BlueFlag_3.jpg,match,0,RJDNW,FLAG
23,LIST_1W,BrownCar_3.jpg,mismatch,2,MTPV,PLANE
24,LIST_1W,RedFlag_2.jpg,mismatch,3,ZBXLV,TREE
25,LIST_1W,PinkHand_1.jpg,mismatch,3,WVCNZ,FLAG
26,LIST_1W,BlackBell_1.jpg,match,0,MTPV,BELL
27,COMP_1W,PinkDisc_1.jpg,match,0,XKQ,DISC
28,COMP_1W,GreenFork_1.jpg,mismatch,1,ZBXLV,CUP
