,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_1W,RedCane_1.jpg,match,0,QXSW,CANE
2,LIST_1W,BlackSquare_3.jpg,match,0,MTPV,SQUARE
3,LIST_1W,BlackHeart_3.jpg,mismatch,2,WVCNZ,BAG
4,LIST_1W,GreenTree_2.jpg,mismatch,3,RJDNW,LOCK
5,LIST_1W,BlueHeart_1.jpg,mismatch,3,MTPV,PLANE
6,LIST_2W,GreenBoat_1.jpg,match,0,BOAT,BELL
7,LIST_2W,GreenBoat_1.jpg,match,0,LAMP,BOAT
8,LIST_2W,RedLock_2.jpg,mismatch,2,PLANE,SQUARE
9,LIST_2W,BrownBag_1.jpg,mismatch,1,CROSS,CANE
10,LIST_2W,RedCup_1.jpg,match,0,CUP,HAND
11,COMP_1W,PinkSquare_1.jpg,mismatch,1,ZBXLV,LAMP
12,COMP_1W,BlueBow_1.jpg,match,0,RJDNW,BOW
13,COMP_1W,BlueBoat_2.jpg,mismatch,3,WVCNZ,DISC
14,COMP_1W,RedHouse_3.jpg,match,0,ZBXLV,HOUSE
15,COMP_1W,BlueBow_3.jpg,mismatch,2,MTPV,CANE
16,COMP_2W,RedLamp_2.jpg,mismatch,3,BROWN,LOCK
17,COMP_2W,GreenHouse_2.jpg,match,0,GREEN,HOUSE
18,COMP_2W,BlackCup_3.jpg,match,0,BLACK,CUP
19,COMP_2W,RedBell_1.jpg,mismatch,3,PINK,PLANE
20,COMP_2W,GreenLock_3.jpg,mismatch,3,PINK,NOTE
21,FIX,NA,NA,NA,NA,NA
22,LIST_2W,BrownKey_2.jpg,mismatch,1,HOUSE,BOW
23,LIST_2W,GreenDisc_2.jpg,match,0,PLANE,DISC
24,LIST_2W,GreenHouse_2.jpg,match,0,BOAT,HOUSE
25,LIST_2W,BlackHand_1.jpg,match,0,BOAT,HAND
26,LIST_2W,RedBoat_3.jpg,match,0,BOAT,BAG
27,COMP_2W,GreenDisc_3.jpg,match,0,GREEN,DISC
28,COMP_2W,PinkCup_1.jpg,mismatch,1,PINK,CROSS
29,COMP_2W,GreenKey_2.jpg,mismatch,2,PINK,KEY
30,COMP_2W,BlueFork_2.jpg,match,0,BLUE,FORK
31,COMP_2W,RedKey_3.jpg,mismatch,1,RED,BOAT
32,LIST_1W,PinkLock_2.jpg,mismatch,1,RJDNW,HAND
33,LIST_1W,RedPlane_3.jpg,mismatch,1,ZBXLV,HOUSE
34,LIST_1W,RedCane_2.jpg,match,0,XKQ,CANE
35,LIST_1W,GreenBag_1.jpg,match,0,RJDNW,BAG
36,LIST_1W,BlackFlag_3.jpg,mismatch,1,XKQ,HEART
37,COMP_1W,BrownLock_1.jpg,match,0,RJDNW,LOCK
38,COMP_1W,RedNote_1.jpg,mismatch,3,MTPV,CAR
39,COMP_1W,RedCane_2.jpg,match,0,XKQ,CANE
40,COMP_1W,PinkCross_1.jpg,match,0,ZBXLV,CROSS
41,COMP_1W,RedSquare_2.jpg,match,0,MTPV,SQUARE
42,FIX,NA,NA,NA,NA,NA
43,COMP_1W,GreenNote_1.jpg,mismatch,3,WVCNZ,HAND
44,COMP_1W,BrownBone_3.jpg,match,0,ZBXLV,BONE
45,COMP_1W,BlueHeart_2.jpg,mismatch,1,WVCNZ,BOW
46,COMP_1W,BlackHand_2.jpg,match,0,QXSW,HAND
47,COMP_1W,BrownTree_2.jpg,mismatch,1,XKQ,BOAT
48,LIST_1W,BrownBow_3.jpg,match,0,WVCNZ,BOW
49,LIST_1W,RedLamp_1.jpg,mismatch,2,QXSW,KEY
50,LIST_1W,BrownBell_3.jpg,match,0,WVCNZ,BELL
51,LIST_1W,BlackSquare_3.jpg,match,0,MTPV,SQUARE
52,LIST_1W,PinkShoe_3.jpg,mismatch,2,XKQ,LAMP
53,COMP_2W,GreenHouse_2.jpg,match,0,GREEN,HOUSE
54,COMP_2W,RedBell_3.jpg,mismatch,3,PINK,LEAF
55,COMP_2W,RedHand_3.jpg,mismatch,1,RED,BELL
56,COMP_2W,PinkFlag_1.jpg,match,0,PINK,FLAG
57,COMP_2W,PinkStar_2.jpg,mismatch,2,GREEN,STAR
58,LIST_2W,BlackLamp_2.jpg,match,0,LAMP,SQUARE
59,LIST_2W,RedLock_2.jpg,mismatch,2,PLANE,SQUARE
60,LIST_2W,BrownBell_3.jpg,mismatch,3,LAMP,CUP
61,LIST_2W,PinkBow_3.jpg,mismatch,3,LAMP,CAR
62,LIST_2W,BluePlane_1.jpg,match,0,PLANE,CAR
