,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_2W,BrownKey_3.jpg,match,0,BROWN,KEY
2,COMP_2W,RedBell_2.jpg,match,0,RED,BELL
3,COMP_2W,PinkBow_2.jpg,mismatch,3,BROWN,DISC
4,COMP_2W,BlueKey_3.jpg,mismatch,2,RED,KEY
5,COMP_2W,BrownLamp_1.jpg,mismatch,2,BROWN,LAMP
6,LIST_1W,BlueFork_1.jpg,mismatch,3,RJDNW,HAND
7,LIST_1W,BrownBoat_2.jpg,match,0,XKQ,BOAT
8,LIST_1W,BrownCross_3.jpg,match,0,XKQ,CROSS
9,LIST_1W,GreenBag_1.jpg,mismatch,1,QXSW,BONE
10,LIST_1W,PinkBow_1.jpg,mismatch,2,MTPV,FLAG
11,LIST_2W,BrownHand_1.jpg,match,0,BOAT,HAND
12,LIST_2W,BrownKey_3.jpg,mismatch,1,BOAT,BONE
13,LIST_2W,BrownLamp_3.jpg,mismatch,1,PLANE,CUP
14,LIST_2W,BlackBow_1.jpg,mismatch,2,CUP,LEAF
15,LIST_2W,BrownFork_2.jpg,match,0,CROSS,FORK
16,COMP_1W,RedBag_2.jpg,mismatch,3,RJDNW,LOCK
17,COMP_1W,PinkBag_1.jpg,match,0,WVCNZ,BAG
18,COMP_1W,BlueNote_1.jpg,match,0,MTPV,NOTE
19,COMP_1W,GreenBow_3.jpg,mismatch,3,RJDNW,HAND
20,COMP_1W,GreenFork_2.jpg,mismatch,1,XKQ,BOW
21,FIX,NA,NA,NA,NA,NA
22,LIST_1W,BlueCross_2.jpg,mismatch,2,XKQ,LEAF
23,LIST_1W,BlueNote_1.jpg,mismatch,3,ZBXLV,HEART
24,LIST_1W,BlackCup_2.jpg,match,0,MTPV,CUP
25,LIST_1W,GreenLamp_3.jpg,match,0,WVCNZ,LAMP
26,LIST_1W,BrownCup_2.jpg,match,0,QXSW,CUP
27,COMP_1W,PinkSquare_2.jpg,match,0,WVCNZ,SQUARE
28,COMP_1W,RedStar_3.jpg,mismatch,3,XKQ,PLANE
29,COMP_1W,PinkFlag_1.jpg,match,0,QXSW,FLAG
30,COMP_1W,BlackHouse_2.jpg,match,0,MTPV,HOUSE
31,COMP_1W,BrownHand_3.jpg,mismatch,2,WVCNZ,FORK
32,COMP_2W,BrownNote_1.jpg,mismatch,2,RED,NOTE
33,COMP_2W,BlackSquare_3.jpg,mismatch,2,RED,SQUARE
34,COMP_2W,PinkShoe_2.jpg,match,0,PINK,SHOE
35,COMP_2W,GreenFork_3.jpg,mismatch,1,GREEN,TREE
36,COMP_2W,GreenLock_2.jpg,match,0,GREEN,LOCK
37,LIST_2W,BrownSquare_3.jpg,mismatch,3,CUP,CANE
38,LIST_2W,BrownTree_1.jpg,mismatch,2,PLANE,SQUARE
39,LIST_2W,BrownBoat_3.jpg,match,0,BOAT,DISC
40,LIST_2W,BlueLamp_1.jpg,match,0,BOAT,LAMP
41,LIST_2W,PinkHouse_1.jpg,match,0,BOAT,HOUSE
42,FIX,NA,NA,NA,NA,NA
43,LIST_2W,BrownBoat_3.jpg,mismatch,3,HOUSE,DISC
44,LIST_2W,GreenCross_3.jpg,match,0,CROSS,SQUARE
45,LIST_2W,RedFork_3.jpg,mismatch,3,PLANE,CROSS
46,LIST_2W,BlackBag_2.jpg,match,0,HOUSE,BAG
47,LIST_2W,BlueFlag_3.jpg,mismatch,1,LAMP,BOAT
48,COMP_2W,PinkBow_2.jpg,mismatch,3,BROWN,DISC
49,COMP_2W,RedBone_1.jpg,match,0,RED,BONE
50,COMP_2W,RedBell_2.jpg,match,0,RED,BELL
51,COMP_2W,BlueCup_1.jpg,match,0,BLUE,CUP
52,COMP_2W,BrownLeaf_2.jpg,mismatch,1,BROWN,PLANE
53,COMP_1W,PinkKey_3.jpg,mismatch,1,QXSW,BOAT
54,COMP_1W,RedBone_2.jpg,match,0,RJDNW,BONE
55,COMP_1W,GreenPlane_1.jpg,mismatch,2,XKQ,LEAF
