,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,BrownBoat_3.jpg,match,0,CUP,BOAT
2,LIST_2W,BrownHeart_1.jpg,mismatch,1,CUP,BONE
3,LIST_2W,BlackCup_1.jpg,match,0,CUP,LAMP
4,LIST_2W,RedPlane_3.jpg,match,0,PLANE,BOAT
5,LIST_2W,GreenBag_1.jpg,mismatch,3,CROSS,HAND
6,COMP_1W,GreenStar_2.jpg,match,0,ZBXLV,STAR
7,COMP_1W,BrownBell_2.jpg,mismatch,3,ZBXLV,PLANE
8,COMP_1W,BlueHouse_3.jpg,mismatch,1,MTPV,BOW
9,COMP_1W,RedShoe_3.jpg,mismatch,3,ZBXLV,SQUARE
10,COMP_1W,BlackDisc_3.jpg,match,0,MTPV,DISC
11,COMP_2W,BlackCane_1.jpg,match,0,BLACK,CANE
12,COMP_2W,GreenTree_1.jpg,mismatch,2,GREEN,TREE
13,COMP_2W,RedFlag_1.jpg,mismatch,3,BLACK,BOAT
14,COMP_2W,BlackTree_1.jpg,mismatch,1,BLACK,SHOE
15,COMP_2W,GreenFlag_1.jpg,match,0,GREEN,FLAG
16,LIST_1W,BlackSquare_1.jpg,mismatch,3,WVCNZ,PLANE
17,LIST_1W,GreenLock_2.jpg,match,0,WVCNZ,LOCK
18,LIST_1W,BlueDisc_1.jpg,match,0,WVCNZ,DISC
19,LIST_1W,PinkShoe_3.jpg,mismatch,2,QXSW,DISC
20,LIST_1W,BlackBag_1.jpg,match,0,RJDNW,BAG
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,PinkHeart_1.jpg,mismatch,2,XKQ,PLANE
23,COMP_1W,BrownBag_3.jpg,mismatch,2,ZBXLV,HOUSE
24,COMP_1W,BrownBoat_3.jpg,mismatch,3,MTPV,CAR
25,COMP_1W,RedBow_3.jpg,match,0,RJDNW,BOW
26,COMP_1W,BrownHand_2.jpg,match,0,WVCNZ,HAND
27,LIST_1W,RedLock_2.jpg,mismatch,1,WVCNZ,HEART
28,LIST_1W,RedStar_1.jpg,match,0,ZBXLV,STAR
29,LIST_1W,RedKey_1.jpg,mismatch,2,WVCNZ,TREE
