,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_1W,PinkFlag_1.jpg,match,0,ZBXLV,FLAG
2,COMP_1W,PinkStar_2.jpg,mismatch,1,XKQ,DISC
3,COMP_1W,BlackBow_1.jpg,match,0,RJDNW,BOW
4,COMP_1W,BlackBone_3.jpg,match,0,QXSW,BONE
5,COMP_1W,GreenFlag_1.jpg,mismatch,2,RJDNW,PLANE
6,COMP_2W,BlueNote_3.jpg,match,0,BLUE,NOTE
7,COMP_2W,GreenKey_3.jpg,mismatch,1,GREEN,LAMP
8,COMP_2W,BlueFlag_1.jpg,match,0,BLUE,FLAG
9,COMP_2W,BlackShoe_1.jpg,match,0,BLACK,SHOE
10,COMP_2W,GreenHeart_1.jpg,match,0,GREEN,HEART
11,LIST_1W,GreenLock_3.jpg,mismatch,1,ZBXLV,CUP
12,LIST_1W,BlackBone_2.jpg,mismatch,3,MTPV,SQUARE
13,LIST_1W,BlueLock_3.jpg,match,0,WVCNZ,LOCK
14,LIST_1W,BlueKey_3.jpg,match,0,XKQ,KEY
15,LIST_1W,PinkCup_2.jpg,match,0,WVCNZ,CUP
16,LIST_2W,BlueCross_2.jpg,mismatch,2,LAMP,FORK
17,LIST_2W,BrownTree_1.jpg,mismatch,2,LAMP,BONE
18,LIST_2W,GreenBag_2.jpg,mismatch,1,CUP,DISC
19,LIST_2W,PinkPlane_3.jpg,match,0,PLANE,DISC
20,LIST_2W,BlueBoat_3.jpg,match,0,BOAT,FLAG
21,FIX,NA,NA,NA,NA,NA
22,COMP_2W,GreenHand_3.jpg,match,0,GREEN,HAND
23,COMP_2W,RedFlag_3.jpg,mismatch,3,BLUE,BOW
24,COMP_2W,BlackCar_1.jpg,mismatch,1,BLACK,TREE
25,COMP_2W,RedBoat_2.jpg,match,0,RED,BOAT
26,COMP_2W,GreenBone_3.jpg,mismatch,3,GREEN,CROSS
27,LIST_2W,PinkTree_1.jpg,match,0,LAMP,TREE
