,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_1W,RedNote_3.jpg,match,0,XKQ,NOTE
2,COMP_1W,PinkLock_3.jpg,mismatch,2,QXSW,BOW
3,COMP_1W,BlackCane_2.jpg,mismatch,3,ZBXLV,BAG
4,COMP_1W,BlueCup_2.jpg,match,0,WVCNZ,CUP
5,COMP_1W,BlackDisc_3.jpg,match,0,XKQ,DISC
6,COMP_2W,BrownLeaf_2.jpg,match,0,BROWN,LEAF
7,COMP_2W,GreenLamp_1.jpg,match,0,GREEN,LAMP
8,COMP_2W,BrownKey_2.jpg,match,0,BROWN,KEY
9,COMP_2W,RedNote_2.jpg,match,0,RED,NOTE
10,COMP_2W,PinkBell_3.jpg,mismatch,1,PINK,LAMP
11,LIST_1W,BlueCross_3.jpg,mismatch,1,XKQ,BOW
12,LIST_1W,RedKey_1.jpg,match,0,XKQ,KEY
13,LIST_1W,RedBoat_1.jpg,match,0,ZBXLV,BOAT
14,LIST_1W,BrownBow_3.jpg,mismatch,1,MTPV,HOUSE
15,LIST_1W,BlackLamp_1.jpg,mismatch,3,QXSW,FLAG
16,LIST_2W,BlueFlag_1.jpg,match,0,HOUSE,FLAG
17,LIST_2W,BrownLamp_3.jpg,match,0,LAMP,CAR
18,LIST_2W,GreenSquare_3.jpg,mismatch,1,HOUSE,BOAT
19,LIST_2W,BrownTree_3.jpg,mismatch,2,HOUSE,PLANE
20,LIST_2W,BlueSquare_1.jpg,mismatch,2,HOUSE,NOTE
21,FIX,NA,NA,NA,NA,NA
22,COMP_2W,BlackBoat_2.jpg,match,0,BLACK,BOAT
23,COMP_2W,RedPlane_3.jpg,mismatch,2,BLACK,PLANE
24,COMP_2W,BlueDisc_2.jpg,match,0,BLUE,DISC
25,COMP_2W,GreenBell_3.jpg,match,0,GREEN,BELL
26,COMP_2W,GreenDisc_1.jpg,mismatch,2,BROWN,DISC
27,LIST_2W,RedLock_2.jpg,mismatch,3,BOAT,SHOE
28,LIST_2W,BlueTree_2.jpg,match,0,LAMP,TREE
29,LIST_2W,RedBell_1.jpg,match,0,CROSS,BELL
30,LIST_2W,RedHouse_2.jpg,match,0,HOUSE,SQUARE
31,LIST_2W,PinkFlag_1.jpg,mismatch,1,BOAT,BAG
32,COMP_1W,BlackCup_3.jpg,match,0,ZBXLV,CUP
33,COMP_1W,RedLock_2.jpg,mismatch,2,WVCNZ,NOTE
34,COMP_1W,BrownLamp_2.jpg,mismatch,1,MTPV,LOCK
35,COMP_1W,RedBell_3.jpg,mismatch,1,MTPV,LAMP
36,COMP_1W,BrownLeaf_1.jpg,match,0,ZBXLV,LEAF
37,LIST_1W,BlueDisc_3.jpg,match,0,QXSW,DISC
38,LIST_1W,BlackNote_3.jpg,mismatch,1,ZBXLV,CAR
39,LIST_1W,RedLeaf_3.jpg,match,0,WVCNZ,LEAF
40,LIST_1W,GreenFlag_3.jpg,match,0,ZBXLV,FLAG
41,LIST_1W,BrownBoat_2.jpg,match,0,XKQ,BOAT
42,FIX,NA,NA,NA,NA,NA
43,LIST_1W,RedCup_1.jpg,match,0,WVCNZ,CUP
44,LIST_1W,BlackCross_3.jpg,mismatch,1,RJDNW,BOAT
45,LIST_1W,GreenFlag_3.jpg,match,0,ZBXLV,FLAG
46,LIST_1W,BlackCane_3.jpg,mismatch,3,QXSW,LEAF
47,LIST_1W,PinkLeaf_1.jpg,mismatch,2,WVCNZ,KEY
48,COMP_1W,BrownLock_1.jpg,match,0,XKQ,LOCK
49,COMP_1W,BrownCar_3.jpg,mismatch,1,WVCNZ,FLAG
50,COMP_1W,BrownBow_1.jpg,mismatch,2,WVCNZ,PLANE
51,COMP_1W,GreenShoe_3.jpg,mismatch,1,MTPV,BELL
52,COMP_1W,BlackDisc_3.jpg,match,0,XKQ,DISC
53,LIST_2W,PinkPlane_2.jpg,match,0,PLANE,STAR
54,LIST_2W,BrownTree_3.jpg,mismatch,2,HOUSE,PLANE
55,LIST_2W,BlackBone_1.jpg,mismatch,1,BOAT,BELL
56,LIST_2W,BrownFlag_2.jpg,mismatch,1,BOAT,BONE
57,LIST_2W,GreenCross_3.jpg,match,0,CROSS,LOCK
58,COMP_2W,BrownLock_1.jpg,mismatch,2,BLUE,LOCK
59,COMP_2W,GreenBow_3.jpg,mismatch,3,BLUE,FORK
60,COMP_2W,BrownCane_3.jpg,mismatch,3,RED,TREE
61,COMP_2W,BlueTree_1.jpg,match,0,BLUE,TREE
62,COMP_2W,BrownNote_3.jpg,match,0,BROWN,NOTE
63,FIX,NA,NA,NA,NA,NA
64,LIST_2W,RedCup_3.jpg,mismatch,2,PLANE,FORK
65,LIST_2W,BlueShoe_2.jpg,mismatch,2,LAMP,SQUARE
66,LIST_2W,BrownLamp_3.jpg,match,0,LAMP,CAR
67,LIST_2W,GreenCross_1.jpg,mismatch,2,LAMP,NOTE
68,LIST_2W,BlueCup_3.jpg,match,0,CUP,KEY
69,LIST_1W,GreenKey_3.jpg,mismatch,2,ZBXLV,BONE
70,LIST_1W,RedCane_3.jpg,mismatch,1,MTPV,LOCK
71,LIST_1W,GreenFlag_3.jpg,match,0,ZBXLV,FLAG
72,LIST_1W,BrownKey_1.jpg,match,0,RJDNW,KEY
73,LIST_1W,BlueDisc_3.jpg,mismatch,2,MTPV,NOTE
74,COMP_2W,RedShoe_2.jpg,match,0,RED,SHOE
75,COMP_2W,GreenStar_3.jpg,match,0,GREEN,STAR
76,COMP_2W,PinkBell_3.jpg,mismatch,1,PINK,LAMP
77,COMP_2W,PinkPlane_2.jpg,mismatch,1,PINK,LOCK
78,COMP_2W,BlackLeaf_2.jpg,match,0,BLACK,LEAF
79,COMP_1W,BrownCross_1.jpg,match,0,MTPV,CROSS
80,COMP_1W,BlueCross_1.jpg,mismatch,1,RJDNW,BOAT
81,COMP_1W,RedLamp_1.jpg,match,0,RJDNW,LAMP
82,COMP_1W,BlueBone_2.jpg,mismatch,3,RJDNW,CUP
83,COMP_1W,BlueLeaf_1.jpg,mismatch,3,MTPV,FLAG
84,FIX,NA,NA,NA,NA,NA
