,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_1W,BlackStar_2.jpg,match,0,QXSW,STAR
2,COMP_1W,GreenCup_1.jpg,match,0,RJDNW,CUP
3,COMP_1W,RedLamp_3.jpg,mismatch,3,XKQ,LEAF
4,COMP_1W,PinkTree_1.jpg,match,0,WVCNZ,TREE
5,COMP_1W,GreenHeart_3.jpg,match,0,MTPV,HEART
6,COMP_2W,BlackLock_1.jpg,mismatch,2,BLUE,LOCK
7,COMP_2W,BlueDisc_1.jpg,mismatch,2,RED,DISC
8,COMP_2W,PinkHeart_2.jpg,mismatch,2,GREEN,HEART
9,COMP_2W,RedBone_1.jpg,match,0,RED,BONE
10,COMP_2W,GreenStar_3.jpg,match,0,GREEN,STAR
11,LIST_1W,PinkLock_1.jpg,match,0,XKQ,LOCK
12,LIST_1W,GreenFork_2.jpg,match,0,WVCNZ,FORK
13,LIST_1W,BlueHand_1.jpg,mismatch,1,MTPV,CROSS
14,LIST_1W,BlackLeaf_2.jpg,mismatch,2,RJDNW,BOW
15,LIST_1W,RedHand_1.jpg,mismatch,3,MTPV,BONE
16,LIST_2W,RedFlag_2.jpg,match,0,PLANE,FLAG
17,LIST_2W,PinkPlane_1.jpg,match,0,PLANE,HOUSE
18,LIST_2W,BlueHeart_2.jpg,match,0,LAMP,HEART
19,LIST_2W,PinkCross_2.jpg,match,0,CROSS,LAMP
20,LIST_2W,BlueSquare_1.jpg,mismatch,1,CROSS,STAR
21,FIX,NA,NA,NA,NA,NA
22,COMP_2W,BrownShoe_2.jpg,mismatch,1,BROWN,CAR
23,COMP_2W,BrownCup_3.jpg,match,0,BROWN,CUP
24,COMP_2W,BrownFlag_1.jpg,match,0,BROWN,FLAG
25,COMP_2W,RedNote_1.jpg,mismatch,1,RED,SHOE
26,COMP_2W,GreenFlag_1.jpg,match,0,GREEN,FLAG
27,LIST_2W,GreenBoat_3.jpg,mismatch,3,HOUSE,LOCK
28,LIST_2W,GreenBoat_3.jpg,match,0,PLANE,BOAT
29,LIST_2W,BrownLock_3.jpg,match,0,PLANE,LOCK
30,LIST_2W,BlackBow_2.jpg,mismatch,3,PLANE,BELL
31,LIST_2W,BluePlane_3.jpg,mismatch,3,CUP,LEAF
32,COMP_1W,BrownSquare_2.jpg,match,0,XKQ,SQUARE
33,COMP_1W,BlackNote_1.jpg,mismatch,3,ZBXLV,CANE
34,COMP_1W,BlackStar_2.jpg,match,0,QXSW,STAR
35,COMP_1W,GreenCar_2.jpg,match,0,QXSW,CAR
36,COMP_1W,PinkHeart_1.jpg,match,0,RJDNW,HEART
37,LIST_1W,RedBone_1.jpg,mismatch,3,WVCNZ,CUP
38,LIST_1W,BlackBoat_2.jpg,mismatch,1,WVCNZ,DISC
39,LIST_1W,PinkLock_1.jpg,match,0,XKQ,LOCK
40,LIST_1W,BrownPlane_1.jpg,match,0,XKQ,PLANE
41,LIST_1W,GreenBell_1.jpg,match,0,XKQ,BELL
42,FIX,NA,NA,NA,NA,NA
43,LIST_1W,BlackLeaf_2.jpg,mismatch,2,RJDNW,BOW
44,LIST_1W,BlackHand_2.jpg,match,0,QXSW,HAND
45,LIST_1W,BlackHand_1.jpg,mismatch,2,XKQ,FLAG
46,LIST_1W,BlueBow_1.jpg,match,0,WVCNZ,BOW
47,LIST_1W,BlackHouse_1.jpg,mismatch,3,RJDNW,BAG
48,COMP_1W,BlackFlag_1.jpg,mismatch,3,ZBXLV,BAG
49,COMP_1W,RedDisc_1.jpg,match,0,MTPV,DISC
50,COMP_1W,GreenLock_1.jpg,mismatch,2,MTPV,CUP
51,COMP_1W,PinkCup_2.jpg,mismatch,2,MTPV,SQUARE
52,COMP_1W,BlueKey_3.jpg,match,0,ZBXLV,KEY
53,LIST_2W,BrownBone_2.jpg,mismatch,3,CUP,BOAT
54,LIST_2W,BrownPlane_2.jpg,mismatch,1,CROSS,BELL
55,LIST_2W,GreenNote_1.jpg,mismatch,3,CROSS,LEAF
56,LIST_2W,BlackNote_1.jpg,match,0,HOUSE,NOTE
57,LIST_2W,BlackPlane_3.jpg,match,0,HOUSE,PLANE
58,COMP_2W,BlueHeart_1.jpg,match,0,BLUE,HEART
59,COMP_2W,RedNote_1.jpg,mismatch,1,RED,SHOE
60,COMP_2W,BlackNote_2.jpg,mismatch,3,BLACK,BAG
61,COMP_2W,BlackSquare_3.jpg,match,0,BLACK,SQUARE
62,COMP_2W,BlackCar_3.jpg,match,0,BLACK,CAR
63,FIX,NA,NA,NA,NA,NA
64,LIST_2W,BlackShoe_3.jpg,match,0,PLANE,SHOE
65,LIST_2W,BlackCross_2.jpg,match,0,LAMP,CROSS
66,LIST_2W,BlueCar_2.jpg,mismatch,2,BOAT,LOCK
67,LIST_2W,GreenCup_2.jpg,match,0,CUP,PLANE
68,LIST_2W,GreenLamp_1.jpg,match,0,LAMP,SHOE
69,LIST_1W,GreenFork_2.jpg,match,0,WVCNZ,FORK
70,LIST_1W,BlackBoat_2.jpg,mismatch,1,WVCNZ,DISC
71,LIST_1W,BrownCar_2.jpg,match,0,WVCNZ,CAR
72,LIST_1W,RedStar_1.jpg,match,0,WVCNZ,STAR
73,LIST_1W,GreenHeart_2.jpg,match,0,MTPV,HEART
74,COMP_2W,PinkShoe_2.jpg,match,0,PINK,SHOE
75,COMP_2W,BlackBow_3.jpg,mismatch,1,BLACK,STAR
76,COMP_2W,BlackLock_1.jpg,mismatch,3,BLACK,FLAG
77,COMP_2W,BlueFork_1.jpg,mismatch,3,BROWN,LOCK
78,COMP_2W,GreenLock_3.jpg,match,0,GREEN,LOCK
79,COMP_1W,BrownPlane_2.jpg,match,0,RJDNW,PLANE
80,COMP_1W,BrownCar_2.jpg,match,0,WVCNZ,CAR
81,COMP_1W,GreenHouse_2.jpg,mismatch,3,QXSW,NOTE
82,COMP_1W,BlackHand_1.jpg,match,0,MTPV,HAND
83,COMP_1W,BlueTree_3.jpg,mismatch,2,WVCNZ,BOAT
84,FIX,NA,NA,NA,NA,NA
