TrialOnset,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,Accuracy,RT,Dur,Response
0.000192759995115921,NA,NA,FIX,NA,NA,NA,0,,12.028952239998,
12.0295500119973,BLUE,FLAG,COMP_2W,mismatch,3,BrownPlane_1.jpg,1,0.533348602009937,4.01788748399122,mismatch
16.0184494389978,BLUE,BAG,COMP_2W,mismatch,3,BlueHeart_2.jpg,1,0.578353049000725,4.02310298700468,mismatch
20.0236693750048,BLACK,BAG,COMP_2W,match,0,BlackBag_2.jpg,1,0.439422833995195,4.02746228799515,match
24.0279538360046,BLUE,PLANE,COMP_2W,mismatch,1,BlueBag_2.jpg,1,0.501596669011633,4.03215386399825,mismatch
28.0327216459991,BLACK,BOW,COMP_2W,match,0,BlackBow_2.jpg,1,0.786869090996333,4.0313928109972,match
32.0319599139912,RJDNW,FLAG,LIST_1W,mismatch,3,RedBag_2.jpg,1,0.674480847999803,4.02673490099551,mismatch
36.0273101499915,WVCNZ,BONE,LIST_1W,mismatch,1,BrownBow_1.jpg,1,0.469044739991659,4.01559394400101,mismatch
40.0161517319939,XKQ,CAR,LIST_1W,mismatch,3,BlueLamp_2.jpg,1,0.443252977012889,4.02495253499364,mismatch
44.0255209460011,ZBXLV,BONE,LIST_1W,match,0,BlackBone_3.jpg,1,0.397494727993035,4.02058705899981,match
48.0211600670009,RJDNW,BAG,LIST_1W,match,0,GreenBag_1.jpg,1,0.55983147599909,4.02478479700221,match
52.0253531019989,CUP,LOCK,LIST_2W,mismatch,1,GreenFork_3.jpg,1,0.701535182990483,4.01558185899921,mismatch
56.0161473769986,PLANE,HOUSE,LIST_2W,match,0,RedHouse_3.jpg,1,0.665501793002477,4.01962311699754,match
60.0202172800055,PLANE,STAR,LIST_2W,mismatch,3,BlueBow_2.jpg,1,0.552737313992111,4.01512383599766,mismatch
64.0156892999948,HOUSE,BAG,LIST_2W,mismatch,1,BlackKey_2.jpg,1,0.545889518994954,4.02117919799639,mismatch
68.0217420429981,HOUSE,LOCK,LIST_2W,match,0,RedHouse_2.jpg,1,0.633274177002022,4.03486232900468,match
72.0354225589981,XKQ,PLANE,COMP_1W,match,0,BrownPlane_1.jpg,1,0.541627012993558,4.02667243700125,match
