TrialOnset,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,Accuracy,RT,Dur,Response
200.021311805001,RED,FORK,COMP_2W,mismatch,1,RedDisc_2.jpg,1,0.461081079003634,4.02361055400979,mismatch
204.02417526301,BROWN,CAR,COMP_2W,match,0,BrownCar_2.jpg,1,0.641633630002616,4.0094997260021,match
208.009947291008,BLACK,FORK,COMP_2W,mismatch,2,GreenFork_2.jpg,1,0.456737008003984,4.01083102000121,mismatch
212.011295568998,PINK,BOAT,COMP_2W,match,0,PinkBoat_3.jpg,0,0.678700496995589,4.02265537100902,mismatch
216.023225559999,CUP,BAG,LIST_2W,match,0,BlueCup_1.jpg,0,0.752916454002843,4.01407538400963,mismatch
220.014469101006,PLANE,KEY,LIST_2W,mismatch,3,PinkTree_3.jpg,1,0.601823067001533,4.03258184700098,mismatch
224.033146786998,PLANE,LEAF,LIST_2W,match,0,RedLeaf_3.jpg,1,0.525546759003191,4.02614530800201,match
228.026740121,PLANE,LAMP,LIST_2W,match,0,RedPlane_2.jpg,1,0.687266851993627,4.03081490199838,match
232.031379809006,CROSS,FORK,LIST_2W,mismatch,2,PinkLeaf_2.jpg,1,0.833779007996782,4.01809589999903,mismatch
236.018693427002,WVCNZ,TREE,LIST_1W,match,0,BrownTree_1.jpg,1,0.419875021005282,4.01401629101019,match
240.014416561011,RJDNW,DISC,LIST_1W,match,0,BlackDisc_1.jpg,1,0.42131617400446,4.03014562099997,match
244.030713494998,XKQ,BAG,LIST_1W,match,0,RedBag_2.jpg,1,0.481119166011922,4.019318147999,match
248.019881869011,XKQ,SHOE,LIST_1W,match,0,BrownShoe_3.jpg,1,0.478284460012219,4.02350296800432,match
252.024087056008,XKQ,FORK,LIST_1W,mismatch,1,BlackBag_1.jpg,1,0.667609509997419,4.01586284799851,mismatch
256.016262395002,MTPV,CROSS,COMP_1W,mismatch,1,RedBell_1.jpg,1,0.923290634993464,4.01139810901077,mismatch
260.012106577007,MTPV,HEART,COMP_1W,mismatch,1,BrownSquare_3.jpg,1,0.889264309997088,4.01139254200098,mismatch
264.012439598009,RJDNW,CUP,COMP_1W,match,0,RedCup_1.jpg,1,0.982306385994889,4.01884764600254,match
268.019305312002,ZBXLV,LAMP,COMP_1W,match,0,BlackLamp_3.jpg,1,0.609963727998547,4.02391973600606,match
272.024497706007,MTPV,SQUARE,COMP_1W,mismatch,2,BlackLock_3.jpg,1,0.570940456993412,4.02947384100116,mismatch
276.030051905007,NA,NA,FIX,NA,NA,NA,0,,12.0576698850055,
288.058250136004,WVCNZ,BAG,LIST_1W,mismatch,1,BlueHeart_3.jpg,1,0.608903768996242,4.02594846500142,mismatch
292.026542897001,ZBXLV,LAMP,LIST_1W,match,0,PinkLamp_2.jpg,1,0.620339811997837,4.01460908900481,match
296.015239767003,XKQ,HEART,LIST_1W,match,0,RedHeart_3.jpg,1,0.674087838007836,4.01051114199799,match
300.011014213,MTPV,HOUSE,LIST_1W,mismatch,1,RedShoe_2.jpg,1,0.904462803009665,4.01299553600256,mismatch
304.013471341998,MTPV,SQUARE,LIST_1W,mismatch,2,BlueHand_1.jpg,1,0.862752415996511,4.02248850899923,mismatch
308.023059162006,PINK,FLAG,COMP_2W,match,0,PinkFlag_1.jpg,1,0.562887799998862,4.02055719601049,match
312.020921358999,BLUE,KEY,COMP_2W,mismatch,1,BlueFork_3.jpg,1,0.742594088005717,4.00895235899952,mismatch
316.009514637,BLUE,SQUARE,COMP_2W,mismatch,2,GreenSquare_2.jpg,0,0.868694830001914,4.0320410340064,match
320.032618483005,BROWN,TREE,COMP_2W,match,0,BrownTree_3.jpg,1,0.449360849001096,4.03475963399978,match
324.035324666009,GREEN,BONE,COMP_2W,match,0,GreenBone_2.jpg,1,0.543259856000077,4.02484198599996,match
328.025441724007,XKQ,BOAT,COMP_1W,mismatch,1,RedFork_1.jpg,1,0.66681455700018,4.01716528300312,mismatch
332.017566145005,WVCNZ,CROSS,COMP_1W,mismatch,2,BlueStar_2.jpg,1,0.65287652600091,4.0147557730088,mismatch
336.015604938002,WVCNZ,FORK,COMP_1W,match,0,GreenFork_1.jpg,0,0.811256114000571,4.0235461530101,mismatch
340.02412553801,WVCNZ,LOCK,COMP_1W,match,0,BrownLock_1.jpg,1,0.572329638001975,4.01207305100979,match
344.01269353801,MTPV,FLAG,COMP_1W,mismatch,3,RedLock_3.jpg,1,0.605801683006575,4.01192922500195,mismatch
348.012545203004,CROSS,HEART,LIST_2W,mismatch,2,GreenTree_1.jpg,1,0.824040592997335,4.01013828100986,mismatch
352.010702361003,BOAT,KEY,LIST_2W,match,0,GreenBoat_2.jpg,1,1.07421273599903,4.01071997600957,match
356.011296972007,CUP,BOAT,LIST_2W,mismatch,1,BlackPlane_1.jpg,1,0.752020226995228,4.01656250000815,mismatch
360.017336317003,PLANE,FORK,LIST_2W,match,0,PinkFork_2.jpg,1,0.922783590998733,4.01186271999904,match
364.012423172011,PLANE,CAR,LIST_2W,match,0,BrownPlane_1.jpg,0,0.988384640004369,4.02992257900769,mismatch
368.030513584003,NA,NA,FIX,NA,NA,NA,0,,12.0564571050054,
