,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,GREEN,ZBXLV,HOUSE,DISC,match,0,1,BlueDisc_1.jpg,GreenDisc_1.jpg,RedDisc_3.jpg,BlueHouse_1.jpg
1,XKQ,RED,XKQ,CUP,DISC,match,0,2,BlackDisc_2.jpg,RedDisc_3.jpg,BrownDisc_3.jpg,BlueDisc_3.jpg
2,ZBXLV,BLACK,WVCNZ,PLANE,DISC,mismatch,3,0,BlueBell_1.jpg,BrownNote_2.jpg,BrownLamp_1.jpg,BrownShoe_1.jpg
3,QXSW,PINK,QXSW,BOAT,DISC,mismatch,3,0,BrownFork_3.jpg,BlackBone_3.jpg,BlackCross_1.jpg,BlackPlane_3.jpg
4,QXSW,PINK,MTPV,BOAT,PLANE,match,0,1,RedPlane_3.jpg,PinkPlane_2.jpg,BlackPlane_1.jpg,BlackBoat_1.jpg
5,WVCNZ,BROWN,WVCNZ,CROSS,PLANE,match,0,2,GreenPlane_2.jpg,BrownPlane_3.jpg,GreenPlane_2.jpg,BluePlane_2.jpg
6,RJDNW,GREEN,RJDNW,HOUSE,PLANE,mismatch,3,0,BrownNote_1.jpg,RedKey_3.jpg,GreenHand_2.jpg,BlueCross_3.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,3,0,BlueNote_3.jpg,GreenLeaf_2.jpg,BlackBag_2.jpg,BrownTree_2.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,PinkBag_2.jpg,RedBag_3.jpg,RedBag_1.jpg,BlueCup_1.jpg
9,MTPV,BLUE,QXSW,BOAT,BAG,match,0,2,GreenBag_3.jpg,BlueBag_3.jpg,PinkBag_3.jpg,PinkBag_2.jpg
10,QXSW,PINK,MTPV,LAMP,BAG,mismatch,1,0,GreenCup_3.jpg,PinkLamp_3.jpg,GreenCane_1.jpg,PinkCar_1.jpg
11,ZBXLV,BLACK,WVCNZ,HOUSE,BAG,mismatch,3,0,BlackTree_2.jpg,BlueNote_2.jpg,GreenKey_1.jpg,GreenFork_1.jpg
12,WVCNZ,BROWN,ZBXLV,CROSS,LOCK,match,0,1,RedLock_3.jpg,BrownLock_3.jpg,BrownLock_2.jpg,PinkCross_1.jpg
13,QXSW,PINK,MTPV,BOAT,LOCK,match,0,2,RedLock_3.jpg,PinkLock_2.jpg,BlueLock_1.jpg,BlueLock_1.jpg
14,MTPV,BLUE,QXSW,LAMP,LOCK,mismatch,1,0,BlueHeart_2.jpg,BlueFork_2.jpg,RedBoat_3.jpg,GreenBow_3.jpg
15,ZBXLV,GREEN,RJDNW,HOUSE,LOCK,mismatch,2,0,RedFlag_3.jpg,PinkLock_1.jpg,BlueLamp_2.jpg,GreenLamp_1.jpg
16,MTPV,PINK,QXSW,BOAT,CANE,match,0,1,BlackCane_2.jpg,PinkCane_1.jpg,BlueCane_3.jpg,GreenBoat_1.jpg
17,XKQ,RED,XKQ,CUP,CANE,match,0,2,PinkCane_1.jpg,RedCane_1.jpg,BrownCane_1.jpg,BrownCane_1.jpg
