,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,XKQ,RED,XKQ,CUP,DISC,match,0,1,BlackDisc_2.jpg,RedDisc_2.jpg,BlueDisc_2.jpg,RedCup_1.jpg
1,ZBXLV,GREEN,ZBXLV,PLANE,DISC,match,0,2,PinkDisc_1.jpg,GreenDisc_3.jpg,PinkDisc_2.jpg,PinkDisc_2.jpg
2,RJDNW,BROWN,RJDNW,HOUSE,DISC,mismatch,3,0,BrownFlag_2.jpg,GreenLamp_1.jpg,BlackBell_1.jpg,BluePlane_2.jpg
3,MTPV,PINK,MTPV,BOAT,DISC,mismatch,2,0,GreenLeaf_3.jpg,BlackDisc_1.jpg,GreenHand_3.jpg,BlackCross_2.jpg
4,MTPV,PINK,MTPV,BOAT,PLANE,match,0,1,GreenPlane_1.jpg,PinkPlane_2.jpg,BlackPlane_2.jpg,BlueBoat_1.jpg
5,QXSW,BLUE,QXSW,LAMP,PLANE,match,0,2,BlackPlane_2.jpg,BluePlane_3.jpg,BluePlane_3.jpg,RedPlane_2.jpg
6,XKQ,RED,XKQ,CUP,PLANE,mismatch,3,0,BlackHouse_1.jpg,BlueBoat_1.jpg,BlueLamp_2.jpg,BlueBone_1.jpg
7,RJDNW,BLACK,RJDNW,CROSS,PLANE,mismatch,3,0,PinkHand_2.jpg,BrownBoat_1.jpg,BrownBag_2.jpg,BlackDisc_1.jpg
8,WVCNZ,GREEN,RJDNW,PLANE,BAG,match,0,1,RedBag_3.jpg,GreenBag_3.jpg,PinkBag_3.jpg,BrownPlane_2.jpg
9,QXSW,PINK,MTPV,LAMP,BAG,match,0,2,RedBag_1.jpg,PinkBag_3.jpg,GreenBag_1.jpg,BlueBag_3.jpg
10,RJDNW,BROWN,ZBXLV,HOUSE,BAG,mismatch,3,0,BlackHouse_3.jpg,PinkLeaf_3.jpg,BlueLamp_3.jpg,RedNote_3.jpg
11,ZBXLV,BLACK,WVCNZ,CROSS,BAG,mismatch,2,0,RedLamp_2.jpg,PinkBag_2.jpg,BlackLock_3.jpg,RedBell_2.jpg
12,MTPV,PINK,MTPV,BOAT,LOCK,match,0,1,BlackLock_2.jpg,PinkLock_2.jpg,GreenLock_1.jpg,BlackBoat_2.jpg
13,WVCNZ,BROWN,ZBXLV,CROSS,LOCK,match,0,2,GreenLock_2.jpg,BrownLock_3.jpg,RedLock_1.jpg,BlueLock_3.jpg
14,RJDNW,GREEN,RJDNW,HOUSE,LOCK,mismatch,3,0,GreenLeaf_1.jpg,RedStar_3.jpg,BlueBell_3.jpg,BrownBow_1.jpg
15,XKQ,RED,XKQ,CUP,LOCK,mismatch,3,0,RedBoat_2.jpg,GreenDisc_1.jpg,PinkLamp_3.jpg,PinkBone_3.jpg
16,MTPV,BLUE,QXSW,LAMP,CANE,match,0,1,BlueCane_3.jpg,BlueCane_2.jpg,PinkCane_1.jpg,BrownLamp_2.jpg
17,WVCNZ,BROWN,RJDNW,CROSS,CANE,match,0,2,BrownCane_3.jpg,BrownCane_1.jpg,RedCane_3.jpg,BrownCane_2.jpg
18,RJDNW,BLACK,WVCNZ,PLANE,CANE,mismatch,1,0,BrownTree_1.jpg,BlackBow_2.jpg,BrownBag_3.jpg,BrownTree_1.jpg
19,ZBXLV,GREEN,ZBXLV,HOUSE,CANE,mismatch,3,0,PinkDisc_3.jpg,GreenSquare_3.jpg,GreenBow_1.jpg,BlueSquare_2.jpg
20,QXSW,PINK,MTPV,LAMP,HAND,match,0,1,BrownHand_3.jpg,PinkHand_1.jpg,GreenHand_2.jpg,BrownLamp_3.jpg
21,WVCNZ,GREEN,ZBXLV,HOUSE,HAND,match,0,2,BlackHand_3.jpg,GreenHand_3.jpg,BlackHand_2.jpg,PinkHand_1.jpg
22,ZBXLV,BROWN,WVCNZ,CROSS,HAND,mismatch,1,0,BrownSquare_2.jpg,BrownNote_2.jpg,RedLamp_1.jpg,GreenCup_3.jpg
23,XKQ,RED,XKQ,CUP,HAND,mismatch,1,0,BrownBell_1.jpg,RedFlag_2.jpg,RedFork_1.jpg,PinkLock_3.jpg
24,ZBXLV,GREEN,ZBXLV,PLANE,KEY,match,0,1,GreenKey_1.jpg,GreenKey_3.jpg,PinkKey_2.jpg,BluePlane_1.jpg
25,RJDNW,BLACK,RJDNW,CROSS,KEY,match,0,2,PinkKey_2.jpg,BlackKey_3.jpg,BlueKey_2.jpg,BlueKey_1.jpg
26,QXSW,PINK,QXSW,BOAT,KEY,mismatch,3,0,BrownBoat_2.jpg,GreenBow_2.jpg,PinkNote_1.jpg,BlackTree_1.jpg
27,WVCNZ,BROWN,WVCNZ,HOUSE,KEY,mismatch,1,0,RedBow_3.jpg,BrownFlag_1.jpg,PinkCup_2.jpg,BrownLeaf_3.jpg
28,MTPV,PINK,QXSW,BOAT,SHOE,match,0,1,RedShoe_3.jpg,PinkShoe_2.jpg,RedShoe_3.jpg,RedBoat_1.jpg
29,WVCNZ,GREEN,WVCNZ,PLANE,SHOE,match,0,2,GreenShoe_3.jpg,GreenShoe_3.jpg,GreenShoe_1.jpg,RedShoe_3.jpg
30,QXSW,BLUE,MTPV,LAMP,SHOE,mismatch,2,0,BrownLeaf_2.jpg,BlackShoe_2.jpg,BlackHeart_1.jpg,GreenSquare_2.jpg
31,XKQ,RED,XKQ,CUP,SHOE,mismatch,3,0,BlueLock_2.jpg,BluePlane_1.jpg,BlueLeaf_2.jpg,BrownDisc_1.jpg
32,RJDNW,GREEN,RJDNW,HOUSE,BONE,match,0,1,GreenBone_1.jpg,GreenBone_1.jpg,BlueBone_2.jpg,GreenHouse_3.jpg
33,XKQ,RED,XKQ,CUP,BONE,match,0,2,RedBone_2.jpg,RedBone_1.jpg,BlueBone_3.jpg,PinkBone_3.jpg
34,QXSW,BLUE,MTPV,BOAT,BONE,mismatch,3,0,GreenBag_1.jpg,RedSquare_1.jpg,BlueCup_1.jpg,BlueLock_3.jpg
35,ZBXLV,BROWN,ZBXLV,PLANE,BONE,mismatch,3,0,GreenLock_3.jpg,RedLeaf_1.jpg,GreenDisc_2.jpg,GreenHeart_2.jpg
36,WVCNZ,BLACK,WVCNZ,HOUSE,SQUARE,match,0,1,PinkSquare_2.jpg,BlackSquare_3.jpg,PinkSquare_1.jpg,BlackHouse_1.jpg
37,RJDNW,BROWN,RJDNW,PLANE,SQUARE,match,0,2,BrownSquare_3.jpg,BrownSquare_3.jpg,BrownSquare_3.jpg,BlueSquare_3.jpg
38,MTPV,BLUE,MTPV,BOAT,SQUARE,mismatch,3,0,PinkKey_1.jpg,GreenCup_1.jpg,RedPlane_2.jpg,RedTree_2.jpg
39,XKQ,RED,XKQ,CUP,SQUARE,mismatch,2,0,GreenHeart_1.jpg,RedSquare_1.jpg,GreenCar_1.jpg,GreenBone_3.jpg
40,XKQ,RED,XKQ,CUP,BELL,match,0,1,GreenBell_2.jpg,RedBell_2.jpg,RedBell_2.jpg,PinkCup_2.jpg
41,WVCNZ,GREEN,ZBXLV,HOUSE,BELL,match,0,2,BrownBell_1.jpg,GreenBell_1.jpg,PinkBell_2.jpg,BrownBell_1.jpg
42,QXSW,PINK,MTPV,LAMP,BELL,mismatch,2,0,RedHouse_2.jpg,GreenBell_1.jpg,RedBone_2.jpg,PinkNote_2.jpg
43,ZBXLV,BROWN,WVCNZ,CROSS,BELL,mismatch,3,0,BlackBoat_3.jpg,RedCane_1.jpg,BlueBag_1.jpg,PinkBow_2.jpg
44,MTPV,PINK,MTPV,LAMP,BOAT,match,0,1,BlueBoat_3.jpg,PinkBoat_3.jpg,BlueBoat_1.jpg,PinkLamp_2.jpg
45,WVCNZ,BROWN,ZBXLV,CROSS,BOAT,match,0,2,BlackBoat_1.jpg,BrownBoat_3.jpg,PinkBoat_1.jpg,BlueBoat_3.jpg
46,RJDNW,BLACK,RJDNW,HOUSE,BOAT,mismatch,2,0,BrownHand_2.jpg,BlackBoat_2.jpg,RedLock_1.jpg,BlackNote_1.jpg
47,ZBXLV,GREEN,WVCNZ,PLANE,BOAT,mismatch,2,0,BlueTree_3.jpg,BrownBoat_3.jpg,PinkLock_3.jpg,BlackSquare_1.jpg
48,WVCNZ,BROWN,RJDNW,PLANE,BOW,match,0,1,BlueBow_3.jpg,BrownBow_2.jpg,BrownBow_2.jpg,BluePlane_1.jpg
49,RJDNW,GREEN,ZBXLV,CROSS,BOW,match,0,2,BlackBow_1.jpg,GreenBow_1.jpg,BlueBow_3.jpg,RedBow_3.jpg
50,XKQ,RED,XKQ,CUP,BOW,mismatch,2,0,BrownStar_3.jpg,BrownBow_1.jpg,GreenCup_3.jpg,PinkFork_3.jpg
51,MTPV,PINK,MTPV,LAMP,BOW,mismatch,1,0,BrownBoat_2.jpg,PinkFlag_3.jpg,GreenFlag_1.jpg,RedKey_3.jpg
52,WVCNZ,GREEN,RJDNW,HOUSE,CAR,match,0,1,BrownCar_1.jpg,GreenCar_1.jpg,BlueCar_2.jpg,BlueHouse_2.jpg
53,RJDNW,BROWN,WVCNZ,PLANE,CAR,match,0,2,BlueCar_3.jpg,BrownCar_1.jpg,BlackCar_1.jpg,GreenCar_2.jpg
54,XKQ,RED,XKQ,CUP,CAR,mismatch,1,0,BrownLeaf_2.jpg,RedBone_2.jpg,PinkLamp_1.jpg,PinkSquare_2.jpg
55,MTPV,BLUE,QXSW,BOAT,CAR,mismatch,3,0,BrownHeart_3.jpg,BrownHand_3.jpg,BlackLeaf_3.jpg,RedStar_1.jpg
56,ZBXLV,GREEN,WVCNZ,HOUSE,CROSS,match,0,1,PinkCross_3.jpg,GreenCross_2.jpg,BlueCross_3.jpg,BlueHouse_2.jpg
57,QXSW,BLUE,MTPV,LAMP,CROSS,match,0,2,BlackCross_1.jpg,BlueCross_1.jpg,BrownCross_1.jpg,PinkCross_1.jpg
58,MTPV,PINK,QXSW,BOAT,CROSS,mismatch,2,0,RedBell_1.jpg,PinkCross_3.jpg,BlueStar_3.jpg,PinkShoe_3.jpg
59,XKQ,RED,XKQ,CUP,CROSS,mismatch,1,0,BlueKey_3.jpg,RedPlane_3.jpg,BlueKey_3.jpg,PinkTree_2.jpg
60,QXSW,PINK,MTPV,LAMP,CUP,match,0,1,BlackCup_3.jpg,PinkCup_1.jpg,PinkCup_1.jpg,PinkLamp_2.jpg
61,ZBXLV,GREEN,RJDNW,HOUSE,CUP,match,0,2,RedCup_1.jpg,GreenCup_1.jpg,BlueCup_2.jpg,PinkCup_2.jpg
62,RJDNW,BLACK,WVCNZ,PLANE,CUP,mismatch,1,0,BlackSquare_2.jpg,BlackDisc_3.jpg,PinkStar_2.jpg,BlueBag_2.jpg
63,MTPV,BLUE,QXSW,BOAT,CUP,mismatch,2,0,BlueHouse_2.jpg,PinkCup_2.jpg,BrownLamp_1.jpg,PinkPlane_3.jpg
64,RJDNW,BLACK,RJDNW,CROSS,FLAG,match,0,1,BlackFlag_3.jpg,BlackFlag_1.jpg,BlackFlag_2.jpg,BlueCross_3.jpg
65,QXSW,BLUE,MTPV,LAMP,FLAG,match,0,2,BrownFlag_2.jpg,BlueFlag_1.jpg,BrownFlag_3.jpg,BlackFlag_3.jpg
66,XKQ,RED,XKQ,CUP,FLAG,mismatch,1,0,BlackLeaf_2.jpg,RedHand_1.jpg,BlackBow_3.jpg,RedHeart_1.jpg
67,ZBXLV,GREEN,WVCNZ,PLANE,FLAG,mismatch,2,0,BlueDisc_3.jpg,BlackFlag_3.jpg,BlackHand_2.jpg,BlackNote_3.jpg
68,RJDNW,GREEN,ZBXLV,HOUSE,FORK,match,0,1,RedFork_2.jpg,GreenFork_2.jpg,PinkFork_1.jpg,BlackHouse_3.jpg
