,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,WVCNZ,GREEN,WVCNZ,CROSS,DISC,match,0,1,BlueDisc_1.jpg,GreenDisc_2.jpg,BlueDisc_3.jpg,BlackCross_3.jpg
1,QXSW,BLUE,QXSW,BOAT,DISC,match,0,2,GreenDisc_2.jpg,BlueDisc_1.jpg,GreenDisc_3.jpg,GreenDisc_2.jpg
2,MTPV,PINK,MTPV,LAMP,DISC,mismatch,3,0,BlueHeart_1.jpg,GreenFork_2.jpg,BlackBoat_1.jpg,GreenStar_1.jpg
3,RJDNW,BLACK,ZBXLV,HOUSE,DISC,mismatch,2,0,BrownBell_3.jpg,GreenDisc_2.jpg,BlackCross_3.jpg,PinkStar_1.jpg
4,QXSW,BLUE,MTPV,LAMP,PLANE,match,0,1,PinkPlane_2.jpg,BluePlane_3.jpg,RedPlane_2.jpg,RedLamp_3.jpg
5,MTPV,PINK,QXSW,BOAT,PLANE,match,0,2,PinkPlane_2.jpg,PinkPlane_3.jpg,RedPlane_3.jpg,GreenPlane_3.jpg
6,RJDNW,BROWN,WVCNZ,HOUSE,PLANE,mismatch,1,0,BrownLeaf_1.jpg,BrownHeart_2.jpg,RedCross_3.jpg,PinkCar_3.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,3,0,BlackStar_1.jpg,BlackShoe_2.jpg,BlueBow_1.jpg,BlackHeart_1.jpg
8,ZBXLV,GREEN,RJDNW,HOUSE,BAG,match,0,1,BrownBag_2.jpg,GreenBag_3.jpg,RedBag_1.jpg,BlackHouse_2.jpg
9,WVCNZ,BROWN,WVCNZ,PLANE,BAG,match,0,2,RedBag_2.jpg,BrownBag_2.jpg,BlueBag_2.jpg,BlackBag_1.jpg
10,QXSW,PINK,MTPV,LAMP,BAG,mismatch,1,0,GreenHeart_1.jpg,PinkDisc_3.jpg,BlackNote_2.jpg,BrownBow_3.jpg
11,MTPV,BLUE,QXSW,BOAT,BAG,mismatch,2,0,BlackStar_3.jpg,RedBag_1.jpg,BlueLamp_2.jpg,GreenHeart_2.jpg
12,WVCNZ,GREEN,RJDNW,CROSS,LOCK,match,0,1,GreenLock_3.jpg,GreenLock_3.jpg,PinkLock_3.jpg,BrownCross_2.jpg
13,ZBXLV,BROWN,WVCNZ,HOUSE,LOCK,match,0,2,BlackLock_2.jpg,BrownLock_3.jpg,BlackLock_1.jpg,BrownLock_3.jpg
14,QXSW,PINK,QXSW,BOAT,LOCK,mismatch,3,0,BrownFork_1.jpg,GreenBone_3.jpg,GreenLeaf_1.jpg,BrownBone_2.jpg
15,RJDNW,BLACK,ZBXLV,PLANE,LOCK,mismatch,3,0,BrownSquare_1.jpg,BlackHeart_1.jpg,BrownBell_2.jpg,PinkCar_2.jpg
16,RJDNW,BLACK,WVCNZ,HOUSE,CANE,match,0,1,GreenCane_3.jpg,BlackCane_1.jpg,GreenCane_3.jpg,PinkHouse_2.jpg
17,QXSW,BLUE,MTPV,LAMP,CANE,match,0,2,BlueCane_3.jpg,BlueCane_1.jpg,BlueCane_3.jpg,RedCane_1.jpg
18,WVCNZ,GREEN,RJDNW,PLANE,CANE,mismatch,3,0,BrownBell_1.jpg,PinkLamp_3.jpg,BrownSquare_1.jpg,BlackKey_2.jpg
19,ZBXLV,BROWN,ZBXLV,CROSS,CANE,mismatch,1,0,BrownStar_3.jpg,BrownBow_1.jpg,PinkDisc_2.jpg,GreenLamp_2.jpg
20,XKQ,RED,XKQ,CUP,HAND,match,0,1,PinkHand_1.jpg,RedHand_1.jpg,BrownHand_1.jpg,BlueCup_1.jpg
21,WVCNZ,GREEN,RJDNW,HOUSE,HAND,match,0,2,PinkHand_2.jpg,GreenHand_2.jpg,PinkHand_2.jpg,BlueHand_1.jpg
22,MTPV,PINK,MTPV,BOAT,HAND,mismatch,2,0,BlueNote_2.jpg,BlackHand_2.jpg,BlueBow_3.jpg,PinkBow_1.jpg
23,RJDNW,BLACK,ZBXLV,CROSS,HAND,mismatch,2,0,BrownKey_2.jpg,PinkHand_3.jpg,PinkShoe_2.jpg,PinkHouse_2.jpg
24,WVCNZ,BROWN,ZBXLV,CROSS,KEY,match,0,1,GreenKey_1.jpg,BrownKey_2.jpg,GreenKey_1.jpg,PinkCross_3.jpg
25,QXSW,BLUE,QXSW,BOAT,KEY,match,0,2,BrownKey_3.jpg,BlueKey_1.jpg,RedKey_3.jpg,BlackKey_3.jpg
26,ZBXLV,BLACK,WVCNZ,HOUSE,KEY,mismatch,1,0,BlackLeaf_2.jpg,BlackShoe_3.jpg,BlueCross_2.jpg,BlackDisc_1.jpg
27,RJDNW,GREEN,RJDNW,PLANE,KEY,mismatch,3,0,BlueTree_3.jpg,RedBag_1.jpg,BrownFlag_3.jpg,BrownCar_3.jpg
28,WVCNZ,BROWN,RJDNW,PLANE,SHOE,match,0,1,BlackShoe_2.jpg,BrownShoe_2.jpg,GreenShoe_1.jpg,GreenPlane_2.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,BrownShoe_3.jpg,RedShoe_1.jpg,BlackShoe_3.jpg,RedShoe_3.jpg
30,ZBXLV,GREEN,WVCNZ,CROSS,SHOE,mismatch,2,0,RedFlag_1.jpg,RedShoe_3.jpg,BluePlane_1.jpg,PinkHouse_2.jpg
31,MTPV,BLUE,MTPV,LAMP,SHOE,mismatch,2,0,GreenFork_1.jpg,RedShoe_1.jpg,RedLeaf_1.jpg,BlackCup_2.jpg
32,QXSW,PINK,MTPV,BOAT,BONE,match,0,1,GreenBone_2.jpg,PinkBone_3.jpg,RedBone_2.jpg,BlueBoat_3.jpg
33,WVCNZ,GREEN,WVCNZ,CROSS,BONE,match,0,2,BrownBone_1.jpg,GreenBone_2.jpg,BlackBone_1.jpg,BlackBone_1.jpg
34,ZBXLV,BROWN,RJDNW,HOUSE,BONE,mismatch,3,0,GreenBag_2.jpg,PinkFork_1.jpg,BlackPlane_2.jpg,BlackCane_1.jpg
35,MTPV,BLUE,QXSW,LAMP,BONE,mismatch,3,0,GreenLamp_1.jpg,GreenHouse_3.jpg,GreenLock_1.jpg,GreenBoat_2.jpg
