,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,XKQ,RED,XKQ,CUP,DISC,match,0,1,BrownDisc_1.jpg,RedDisc_1.jpg,BlackDisc_1.jpg,PinkCup_2.jpg
1,ZBXLV,BROWN,RJDNW,CROSS,DISC,match,0,2,BlueDisc_1.jpg,BrownDisc_3.jpg,RedDisc_1.jpg,PinkDisc_2.jpg
2,RJDNW,GREEN,ZBXLV,PLANE,DISC,mismatch,1,0,BrownFork_3.jpg,GreenLamp_3.jpg,BrownStar_1.jpg,RedLeaf_2.jpg
3,QXSW,PINK,QXSW,LAMP,DISC,mismatch,1,0,GreenStar_2.jpg,PinkHouse_2.jpg,RedNote_2.jpg,GreenLock_1.jpg
4,QXSW,BLUE,QXSW,BOAT,PLANE,match,0,1,GreenPlane_3.jpg,BluePlane_1.jpg,BluePlane_3.jpg,RedBoat_2.jpg
5,WVCNZ,BROWN,ZBXLV,HOUSE,PLANE,match,0,2,BrownPlane_1.jpg,BrownPlane_1.jpg,RedPlane_2.jpg,RedPlane_2.jpg
6,ZBXLV,GREEN,WVCNZ,CROSS,PLANE,mismatch,3,0,BlueCup_2.jpg,BlueLamp_2.jpg,BlackBag_2.jpg,GreenTree_1.jpg
7,MTPV,PINK,MTPV,LAMP,PLANE,mismatch,3,0,RedSquare_3.jpg,BrownCup_1.jpg,BlackLock_2.jpg,BrownBone_2.jpg
8,QXSW,BLUE,MTPV,LAMP,BAG,match,0,1,BlueBag_1.jpg,BlueBag_2.jpg,RedBag_2.jpg,BrownLamp_3.jpg
9,WVCNZ,BLACK,RJDNW,HOUSE,BAG,match,0,2,BrownBag_3.jpg,BlackBag_1.jpg,BlueBag_2.jpg,PinkBag_3.jpg
10,RJDNW,GREEN,ZBXLV,PLANE,BAG,mismatch,3,0,BlueDisc_2.jpg,RedBow_1.jpg,GreenCane_1.jpg,BrownBow_2.jpg
11,ZBXLV,BROWN,WVCNZ,CROSS,BAG,mismatch,3,0,BrownHeart_1.jpg,BlackLamp_3.jpg,BrownFlag_3.jpg,BrownCup_3.jpg
12,XKQ,RED,XKQ,CUP,LOCK,match,0,1,BlueLock_1.jpg,RedLock_3.jpg,RedLock_3.jpg,GreenCup_2.jpg
13,QXSW,PINK,QXSW,LAMP,LOCK,match,0,2,BrownLock_2.jpg,PinkLock_1.jpg,RedLock_1.jpg,GreenLock_3.jpg
14,MTPV,BLUE,MTPV,BOAT,LOCK,mismatch,2,0,BrownNote_2.jpg,PinkLock_2.jpg,BlackCross_3.jpg,GreenCane_2.jpg
15,ZBXLV,BROWN,WVCNZ,HOUSE,LOCK,mismatch,2,0,BlueStar_3.jpg,BlueLock_2.jpg,BlackNote_1.jpg,PinkFork_3.jpg
16,ZBXLV,GREEN,WVCNZ,PLANE,CANE,match,0,1,RedCane_3.jpg,GreenCane_1.jpg,BrownCane_3.jpg,BluePlane_3.jpg
17,XKQ,RED,XKQ,CUP,CANE,match,0,2,BrownCane_1.jpg,RedCane_2.jpg,PinkCane_1.jpg,BlackCane_1.jpg
18,RJDNW,BROWN,ZBXLV,CROSS,CANE,mismatch,1,0,PinkLock_1.jpg,BrownTree_3.jpg,RedHeart_2.jpg,PinkCar_1.jpg
19,WVCNZ,BLACK,RJDNW,HOUSE,CANE,mismatch,3,0,RedPlane_2.jpg,BrownLamp_3.jpg,PinkHouse_3.jpg,BrownTree_1.jpg
20,MTPV,BLUE,MTPV,LAMP,HAND,match,0,1,BlueHand_3.jpg,BlueHand_3.jpg,GreenHand_1.jpg,BrownLamp_2.jpg
21,ZBXLV,BLACK,WVCNZ,PLANE,HAND,match,0,2,GreenHand_2.jpg,BlackHand_3.jpg,BlackHand_2.jpg,PinkHand_1.jpg
22,QXSW,PINK,QXSW,BOAT,HAND,mismatch,1,0,BlueBell_1.jpg,PinkKey_1.jpg,RedFork_2.jpg,PinkHeart_1.jpg
23,RJDNW,BROWN,RJDNW,CROSS,HAND,mismatch,2,0,BlueCup_2.jpg,RedHand_1.jpg,BlackLeaf_1.jpg,GreenShoe_1.jpg
24,RJDNW,BROWN,WVCNZ,PLANE,KEY,match,0,1,RedKey_1.jpg,BrownKey_1.jpg,BlackKey_3.jpg,BluePlane_3.jpg
25,ZBXLV,BLACK,RJDNW,HOUSE,KEY,match,0,2,RedKey_1.jpg,BlackKey_3.jpg,BrownKey_3.jpg,BrownKey_1.jpg
26,XKQ,RED,XKQ,CUP,KEY,mismatch,1,0,RedNote_1.jpg,RedBag_1.jpg,BlueBoat_1.jpg,GreenBoat_2.jpg
27,MTPV,BLUE,MTPV,LAMP,KEY,mismatch,1,0,GreenHouse_3.jpg,BlueCar_1.jpg,BlueTree_1.jpg,PinkBell_1.jpg
28,QXSW,BLUE,MTPV,BOAT,SHOE,match,0,1,BlackShoe_2.jpg,BlueShoe_3.jpg,PinkShoe_2.jpg,GreenBoat_1.jpg
29,MTPV,PINK,QXSW,LAMP,SHOE,match,0,2,BlueShoe_2.jpg,PinkShoe_1.jpg,RedShoe_2.jpg,BlueShoe_2.jpg
30,WVCNZ,BLACK,RJDNW,HOUSE,SHOE,mismatch,2,0,RedFork_2.jpg,BlackShoe_2.jpg,BlackBoat_1.jpg,BrownKey_1.jpg
31,ZBXLV,GREEN,WVCNZ,PLANE,SHOE,mismatch,2,0,BlackCar_3.jpg,GreenShoe_1.jpg,BrownTree_1.jpg,PinkLeaf_3.jpg
32,MTPV,PINK,MTPV,LAMP,BONE,match,0,1,GreenBone_1.jpg,PinkBone_3.jpg,GreenBone_3.jpg,BlueLamp_1.jpg
33,RJDNW,GREEN,WVCNZ,CROSS,BONE,match,0,2,BlackBone_2.jpg,GreenBone_2.jpg,PinkBone_2.jpg,GreenBone_1.jpg
34,ZBXLV,BLACK,RJDNW,PLANE,BONE,mismatch,2,0,BlackCup_2.jpg,BlueBone_1.jpg,RedKey_1.jpg,BrownHeart_3.jpg
35,XKQ,RED,XKQ,CUP,BONE,mismatch,3,0,PinkDisc_2.jpg,BrownBoat_3.jpg,BrownNote_3.jpg,BrownDisc_2.jpg
36,XKQ,RED,XKQ,CUP,SQUARE,match,0,1,RedSquare_2.jpg,RedSquare_2.jpg,BrownSquare_1.jpg,PinkCup_1.jpg
37,MTPV,BLUE,QXSW,BOAT,SQUARE,match,0,2,PinkSquare_3.jpg,BlueSquare_2.jpg,GreenSquare_2.jpg,BrownSquare_1.jpg
38,QXSW,PINK,MTPV,LAMP,SQUARE,mismatch,3,0,BlueBow_1.jpg,BlueCane_3.jpg,BrownBag_1.jpg,BlackCane_3.jpg
39,RJDNW,BLACK,ZBXLV,CROSS,SQUARE,mismatch,3,0,BrownBell_2.jpg,BrownDisc_3.jpg,BlackPlane_3.jpg,GreenLock_3.jpg
40,MTPV,PINK,QXSW,BOAT,BELL,match,0,1,GreenBell_1.jpg,PinkBell_2.jpg,BrownBell_3.jpg,BlackBoat_1.jpg
41,XKQ,RED,XKQ,CUP,BELL,match,0,2,GreenBell_1.jpg,RedBell_2.jpg,GreenBell_2.jpg,RedBell_2.jpg
42,WVCNZ,BLACK,RJDNW,CROSS,BELL,mismatch,2,0,BrownBone_1.jpg,BlueBell_2.jpg,PinkStar_1.jpg,BlueTree_1.jpg
43,QXSW,BLUE,MTPV,LAMP,BELL,mismatch,3,0,GreenNote_1.jpg,BlackCross_3.jpg,BrownCross_1.jpg,BlueCar_1.jpg
