,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,BROWN,ZBXLV,CROSS,DISC,match,0,1,BrownDisc_3.jpg,BrownDisc_3.jpg,BlackDisc_1.jpg,GreenCross_1.jpg
1,WVCNZ,GREEN,WVCNZ,PLANE,DISC,match,0,2,BlueDisc_3.jpg,GreenDisc_2.jpg,BlueDisc_1.jpg,GreenDisc_2.jpg
2,ZBXLV,BLACK,RJDNW,HOUSE,DISC,mismatch,2,0,GreenSquare_2.jpg,GreenDisc_2.jpg,BrownBag_2.jpg,BrownBell_1.jpg
3,XKQ,RED,XKQ,CUP,DISC,mismatch,1,0,BlueNote_2.jpg,RedBoat_1.jpg,BlueSquare_2.jpg,PinkBone_2.jpg
4,RJDNW,GREEN,RJDNW,HOUSE,PLANE,match,0,1,RedPlane_2.jpg,GreenPlane_1.jpg,GreenPlane_3.jpg,PinkHouse_3.jpg
5,ZBXLV,BROWN,WVCNZ,CROSS,PLANE,match,0,2,PinkPlane_2.jpg,BrownPlane_3.jpg,BluePlane_3.jpg,GreenPlane_3.jpg
6,MTPV,PINK,QXSW,LAMP,PLANE,mismatch,2,0,GreenSquare_3.jpg,BrownPlane_2.jpg,RedFlag_2.jpg,BlueBag_1.jpg
7,QXSW,BLUE,MTPV,BOAT,PLANE,mismatch,3,0,BrownFork_1.jpg,RedHeart_2.jpg,PinkCross_2.jpg,BlueTree_1.jpg
8,MTPV,PINK,MTPV,BOAT,BAG,match,0,1,GreenBag_3.jpg,PinkBag_2.jpg,RedBag_1.jpg,BlackBoat_3.jpg
9,ZBXLV,GREEN,WVCNZ,PLANE,BAG,match,0,2,PinkBag_1.jpg,GreenBag_3.jpg,BlackBag_2.jpg,BlackBag_1.jpg
10,RJDNW,BROWN,ZBXLV,CROSS,BAG,mismatch,3,0,GreenLeaf_1.jpg,GreenFlag_1.jpg,BrownLeaf_3.jpg,BlackStar_3.jpg
11,WVCNZ,BLACK,RJDNW,HOUSE,BAG,mismatch,2,0,BlackKey_3.jpg,PinkBag_1.jpg,BlackCane_2.jpg,BrownLock_1.jpg
12,WVCNZ,GREEN,RJDNW,HOUSE,LOCK,match,0,1,RedLock_1.jpg,GreenLock_2.jpg,GreenLock_2.jpg,PinkHouse_2.jpg
13,MTPV,PINK,QXSW,LAMP,LOCK,match,0,2,PinkLock_3.jpg,PinkLock_1.jpg,BlackLock_2.jpg,BrownLock_2.jpg
14,RJDNW,BROWN,WVCNZ,PLANE,LOCK,mismatch,3,0,PinkShoe_1.jpg,PinkBoat_3.jpg,GreenLeaf_2.jpg,BrownShoe_2.jpg
15,XKQ,RED,XKQ,CUP,LOCK,mismatch,2,0,BlackStar_2.jpg,PinkLock_2.jpg,BlueNote_3.jpg,GreenLeaf_1.jpg
16,RJDNW,BROWN,RJDNW,CROSS,CANE,match,0,1,PinkCane_1.jpg,BrownCane_1.jpg,BrownCane_2.jpg,RedCross_2.jpg
17,MTPV,BLUE,QXSW,BOAT,CANE,match,0,2,RedCane_2.jpg,BlueCane_2.jpg,PinkCane_3.jpg,BlueCane_2.jpg
18,WVCNZ,GREEN,WVCNZ,HOUSE,CANE,mismatch,3,0,BluePlane_3.jpg,BlueDisc_3.jpg,RedSquare_3.jpg,BlackStar_1.jpg
19,XKQ,RED,XKQ,CUP,CANE,mismatch,2,0,BrownFlag_2.jpg,GreenCane_1.jpg,PinkKey_3.jpg,RedKey_3.jpg
20,MTPV,BLUE,MTPV,BOAT,HAND,match,0,1,BlueHand_3.jpg,BlueHand_2.jpg,RedHand_2.jpg,PinkBoat_3.jpg
21,XKQ,RED,XKQ,CUP,HAND,match,0,2,PinkHand_1.jpg,RedHand_1.jpg,BrownHand_3.jpg,RedHand_2.jpg
22,ZBXLV,BROWN,RJDNW,HOUSE,HAND,mismatch,1,0,BlackBag_2.jpg,BrownTree_3.jpg,PinkPlane_2.jpg,GreenNote_3.jpg
23,WVCNZ,GREEN,ZBXLV,CROSS,HAND,mismatch,2,0,BlackBoat_3.jpg,BlueHand_3.jpg,PinkBag_1.jpg,BlackCup_1.jpg
24,RJDNW,BLACK,ZBXLV,HOUSE,KEY,match,0,1,BrownKey_2.jpg,BlackKey_2.jpg,BlackKey_1.jpg,GreenHouse_2.jpg
25,XKQ,RED,XKQ,CUP,KEY,match,0,2,GreenKey_1.jpg,RedKey_1.jpg,BrownKey_2.jpg,RedKey_2.jpg
26,MTPV,PINK,MTPV,LAMP,KEY,mismatch,1,0,RedDisc_1.jpg,PinkBell_2.jpg,BlueHand_2.jpg,BlackLeaf_1.jpg
27,QXSW,BLUE,QXSW,BOAT,KEY,mismatch,3,0,BrownBell_2.jpg,BlueShoe_1.jpg,RedFlag_1.jpg,GreenDisc_1.jpg
28,RJDNW,BLACK,WVCNZ,PLANE,SHOE,match,0,1,GreenShoe_3.jpg,BlackShoe_3.jpg,BlackShoe_3.jpg,RedPlane_1.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,RedShoe_2.jpg,RedShoe_3.jpg,BlackShoe_2.jpg,GreenShoe_3.jpg
30,QXSW,PINK,MTPV,BOAT,SHOE,mismatch,3,0,BlackHouse_1.jpg,BrownBone_1.jpg,BlueTree_2.jpg,BlueCup_3.jpg
31,MTPV,BLUE,QXSW,LAMP,SHOE,mismatch,3,0,BrownCar_1.jpg,RedBoat_2.jpg,GreenCane_3.jpg,PinkBell_3.jpg
32,MTPV,BLUE,MTPV,LAMP,BONE,match,0,1,RedBone_2.jpg,BlueBone_3.jpg,BlueBone_3.jpg,BrownLamp_3.jpg
33,XKQ,RED,XKQ,CUP,BONE,match,0,2,BlackBone_1.jpg,RedBone_3.jpg,RedBone_3.jpg,PinkBone_1.jpg
34,ZBXLV,BLACK,RJDNW,CROSS,BONE,mismatch,3,0,BlackHouse_3.jpg,PinkKey_2.jpg,BlackNote_1.jpg,RedKey_2.jpg
35,WVCNZ,BROWN,WVCNZ,HOUSE,BONE,mismatch,1,0,PinkCup_2.jpg,BrownNote_1.jpg,GreenStar_1.jpg,PinkNote_2.jpg
36,QXSW,BLUE,MTPV,LAMP,SQUARE,match,0,1,GreenSquare_2.jpg,BlueSquare_3.jpg,BlueSquare_2.jpg,BrownLamp_3.jpg
37,WVCNZ,BLACK,RJDNW,HOUSE,SQUARE,match,0,2,GreenSquare_2.jpg,BlackSquare_3.jpg,RedSquare_2.jpg,BrownSquare_3.jpg
