,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,XKQ,RED,XKQ,CUP,DISC,match,0,1,BlackDisc_3.jpg,RedDisc_1.jpg,BlueDisc_3.jpg,RedCup_2.jpg
1,ZBXLV,GREEN,ZBXLV,CROSS,DISC,match,0,2,GreenDisc_3.jpg,GreenDisc_3.jpg,BlackDisc_1.jpg,PinkDisc_3.jpg
2,WVCNZ,BROWN,WVCNZ,HOUSE,DISC,mismatch,2,0,PinkHeart_1.jpg,BlueDisc_1.jpg,BrownCar_1.jpg,BlackFork_3.jpg
3,QXSW,PINK,QXSW,BOAT,DISC,mismatch,1,0,BrownShoe_1.jpg,PinkHeart_1.jpg,GreenPlane_3.jpg,RedBone_2.jpg
4,MTPV,PINK,QXSW,BOAT,PLANE,match,0,1,BlackPlane_2.jpg,PinkPlane_3.jpg,GreenPlane_2.jpg,BlackBoat_2.jpg
5,WVCNZ,BLACK,ZBXLV,HOUSE,PLANE,match,0,2,RedPlane_3.jpg,BlackPlane_1.jpg,BrownPlane_2.jpg,BluePlane_1.jpg
6,ZBXLV,GREEN,WVCNZ,CROSS,PLANE,mismatch,3,0,PinkCane_3.jpg,GreenCane_2.jpg,RedCross_2.jpg,RedTree_1.jpg
7,QXSW,BLUE,MTPV,LAMP,PLANE,mismatch,2,0,GreenShoe_2.jpg,RedPlane_3.jpg,GreenLock_2.jpg,BlueLeaf_3.jpg
8,ZBXLV,BLACK,RJDNW,HOUSE,BAG,match,0,1,BlackBag_3.jpg,BlackBag_2.jpg,BlueBag_1.jpg,BlackHouse_3.jpg
9,RJDNW,GREEN,WVCNZ,CROSS,BAG,match,0,2,RedBag_2.jpg,GreenBag_1.jpg,GreenBag_2.jpg,RedBag_2.jpg
10,QXSW,BLUE,QXSW,BOAT,BAG,mismatch,2,0,BlackLock_1.jpg,GreenBag_2.jpg,PinkCane_1.jpg,BrownPlane_3.jpg
11,WVCNZ,BROWN,ZBXLV,PLANE,BAG,mismatch,2,0,BlueCane_2.jpg,BrownBag_1.jpg,BrownCup_2.jpg,BrownFlag_1.jpg
12,QXSW,PINK,QXSW,LAMP,LOCK,match,0,1,GreenLock_1.jpg,PinkLock_1.jpg,PinkLock_2.jpg,RedLamp_2.jpg
13,ZBXLV,BROWN,RJDNW,HOUSE,LOCK,match,0,2,RedLock_1.jpg,BrownLock_2.jpg,BlueLock_1.jpg,PinkLock_2.jpg
14,WVCNZ,GREEN,ZBXLV,CROSS,LOCK,mismatch,2,0,BrownLeaf_3.jpg,RedLock_2.jpg,RedLeaf_2.jpg,GreenBell_1.jpg
