,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,ZBXLV,BLACK,ZBXLV,HOUSE,DISC,match,0,1,GreenDisc_3.jpg,BlackDisc_2.jpg,GreenDisc_3.jpg,RedHouse_1.jpg
1,RJDNW,GREEN,WVCNZ,PLANE,DISC,match,0,2,BrownDisc_2.jpg,GreenDisc_2.jpg,BlueDisc_3.jpg,GreenDisc_3.jpg
2,QXSW,PINK,MTPV,LAMP,DISC,mismatch,2,0,GreenHouse_1.jpg,BlackDisc_1.jpg,RedFork_2.jpg,PinkCar_2.jpg
3,MTPV,BLUE,QXSW,BOAT,DISC,mismatch,1,0,BlackCross_3.jpg,BlueHeart_3.jpg,BlueFork_2.jpg,PinkLamp_1.jpg
4,ZBXLV,BROWN,ZBXLV,CROSS,PLANE,match,0,1,BlackPlane_2.jpg,BrownPlane_1.jpg,PinkPlane_1.jpg,RedCross_1.jpg
5,RJDNW,GREEN,RJDNW,HOUSE,PLANE,match,0,2,RedPlane_1.jpg,GreenPlane_3.jpg,BluePlane_3.jpg,BluePlane_3.jpg
6,MTPV,BLUE,QXSW,LAMP,PLANE,mismatch,2,0,BlueBag_1.jpg,BluePlane_2.jpg,RedFlag_1.jpg,BrownHand_1.jpg
7,QXSW,PINK,MTPV,BOAT,PLANE,mismatch,1,0,RedNote_1.jpg,PinkHeart_3.jpg,RedHouse_3.jpg,BrownBone_1.jpg
8,ZBXLV,BLACK,WVCNZ,HOUSE,BAG,match,0,1,RedBag_3.jpg,BlackBag_2.jpg,BrownBag_1.jpg,RedHouse_1.jpg
9,MTPV,BLUE,MTPV,BOAT,BAG,match,0,2,BlueBag_1.jpg,BlueBag_2.jpg,RedBag_3.jpg,BlackBag_2.jpg
10,WVCNZ,BROWN,ZBXLV,PLANE,BAG,mismatch,1,0,GreenBow_1.jpg,BrownFlag_2.jpg,GreenCup_3.jpg,RedBone_1.jpg
11,XKQ,RED,XKQ,CUP,BAG,mismatch,3,0,RedLock_2.jpg,BlackFork_2.jpg,BlackTree_2.jpg,BlackCar_2.jpg
12,XKQ,RED,XKQ,CUP,LOCK,match,0,1,PinkLock_3.jpg,RedLock_2.jpg,PinkLock_1.jpg,BrownCup_1.jpg
13,RJDNW,BROWN,WVCNZ,CROSS,LOCK,match,0,2,BrownLock_3.jpg,BrownLock_2.jpg,BlackLock_2.jpg,GreenLock_3.jpg
14,WVCNZ,GREEN,RJDNW,HOUSE,LOCK,mismatch,3,0,BlueFork_1.jpg,BlueLamp_3.jpg,PinkShoe_1.jpg,BrownCross_2.jpg
