,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RJDNW,CROSS,LIST_1W,match,0,PinkCross_2.jpg,200
1,HOUSE,BOW,LIST_2W,match,0,BlackBow_1.jpg,400
2,XKQ,HEART,LIST_1W,mismatch,2,RedHand_2.jpg,500
3,CUP,HAND,LIST_2W,mismatch,3,BlackFork_3.jpg,600
4,QXSW,HAND,LIST_1W,match,0,PinkHand_3.jpg,600
5,CUP,LEAF,LIST_2W,match,0,RedCup_3.jpg,300
6,HOUSE,TREE,LIST_2W,match,0,BlackTree_1.jpg,200
7,QXSW,BAG,LIST_1W,match,0,PinkBag_3.jpg,200
8,QXSW,LEAF,LIST_1W,mismatch,2,BrownFlag_3.jpg,200
9,XKQ,SHOE,LIST_1W,mismatch,3,BlueFlag_3.jpg,400
10,CROSS,CAR,LIST_2W,match,0,BlackCross_2.jpg,300
11,XKQ,SHOE,LIST_1W,mismatch,3,BlueFlag_3.jpg,300
12,RJDNW,BOAT,LIST_1W,mismatch,1,BlueBow_1.jpg,500
13,XKQ,STAR,LIST_1W,match,0,BlueStar_3.jpg,500
14,CUP,BOAT,LIST_2W,match,0,GreenBoat_3.jpg,500
15,XKQ,HOUSE,LIST_1W,mismatch,2,BlackBow_1.jpg,600
16,BOAT,FLAG,LIST_2W,mismatch,3,BlackKey_3.jpg,300
17,ZBXLV,HEART,LIST_1W,match,0,BlackHeart_2.jpg,500
18,QXSW,TREE,LIST_1W,match,0,BrownTree_2.jpg,500
19,LAMP,LOCK,LIST_2W,mismatch,1,GreenBow_3.jpg,500
20,ZBXLV,LOCK,LIST_1W,match,0,BrownLock_2.jpg,400
21,PLANE,BONE,LIST_2W,match,0,RedPlane_2.jpg,500
22,WVCNZ,LEAF,LIST_1W,match,0,PinkLeaf_2.jpg,600
23,BOAT,CROSS,LIST_2W,match,0,RedBoat_3.jpg,500
24,PLANE,DISC,LIST_2W,mismatch,3,BrownShoe_1.jpg,500
25,BOAT,CAR,LIST_2W,mismatch,2,BrownHeart_1.jpg,200
26,ZBXLV,LAMP,LIST_1W,mismatch,3,BrownCross_2.jpg,500
