,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,PINK,SHOE,COMP_2W,match,0,PinkShoe_1.jpg,600
1,WVCNZ,DISC,COMP_1W,match,0,RedDisc_3.jpg,500
2,WVCNZ,LEAF,COMP_1W,match,0,BlueLeaf_3.jpg,200
3,BLUE,CAR,COMP_2W,mismatch,1,BlueFlag_3.jpg,200
4,QXSW,CANE,COMP_1W,mismatch,2,BrownHand_1.jpg,500
5,RED,SQUARE,COMP_2W,match,0,RedSquare_3.jpg,300
6,MTPV,BELL,COMP_1W,match,0,GreenBell_3.jpg,400
7,XKQ,HAND,COMP_1W,mismatch,2,PinkCross_2.jpg,300
8,PINK,SQUARE,COMP_2W,mismatch,2,BlackSquare_1.jpg,600
9,ZBXLV,HEART,COMP_1W,mismatch,2,BlueSquare_2.jpg,200
10,WVCNZ,LOCK,COMP_1W,match,0,PinkLock_2.jpg,400
11,MTPV,SQUARE,COMP_1W,match,0,GreenSquare_1.jpg,600
12,RED,KEY,COMP_2W,match,0,RedKey_1.jpg,400
13,RED,PLANE,COMP_2W,match,0,RedPlane_3.jpg,600
14,BROWN,STAR,COMP_2W,mismatch,1,BrownKey_3.jpg,500
15,RJDNW,CUP,COMP_1W,match,0,PinkCup_3.jpg,600
16,WVCNZ,TREE,COMP_1W,mismatch,3,BrownCar_1.jpg,600
17,BLACK,CANE,COMP_2W,match,0,BlackCane_2.jpg,300
18,GREEN,CANE,COMP_2W,match,0,GreenCane_2.jpg,500
19,XKQ,STAR,COMP_1W,mismatch,3,BlackBoat_2.jpg,600
20,GREEN,FLAG,COMP_2W,match,0,GreenFlag_3.jpg,200
21,PINK,BONE,COMP_2W,match,0,PinkBone_3.jpg,500
22,QXSW,FORK,COMP_1W,mismatch,1,GreenCane_3.jpg,300
23,BROWN,CROSS,COMP_2W,match,0,BrownCross_3.jpg,600
24,PINK,TREE,COMP_2W,mismatch,1,PinkLamp_2.jpg,400
25,GREEN,DISC,COMP_2W,mismatch,3,BrownKey_1.jpg,300
26,QXSW,HOUSE,COMP_1W,mismatch,3,BlackHand_3.jpg,200
27,QXSW,BOW,COMP_1W,mismatch,3,PinkLock_2.jpg,300
28,BROWN,KEY,COMP_2W,match,0,BrownKey_3.jpg,500
29,MTPV,LEAF,COMP_1W,mismatch,3,RedCross_3.jpg,200
30,WVCNZ,NOTE,COMP_1W,match,0,RedNote_1.jpg,300
31,BLUE,NOTE,COMP_2W,mismatch,1,BlueTree_2.jpg,300
32,RED,FLAG,COMP_2W,mismatch,2,RedFlag_1.jpg,400
33,GREEN,HOUSE,COMP_2W,match,0,GreenHouse_1.jpg,300
34,XKQ,BOAT,COMP_1W,mismatch,3,RedDisc_2.jpg,600
35,RED,LEAF,COMP_2W,mismatch,1,RedBone_2.jpg,500
36,WVCNZ,STAR,COMP_1W,match,0,PinkStar_2.jpg,400
37,WVCNZ,BONE,COMP_1W,match,0,RedBone_1.jpg,500
38,QXSW,LAMP,COMP_1W,match,0,BlueLamp_3.jpg,600
39,BLUE,DISC,COMP_2W,mismatch,1,BlueCross_1.jpg,300
40,BLACK,LAMP,COMP_2W,match,0,BlackLamp_1.jpg,200
41,PINK,HEART,COMP_2W,match,0,PinkHeart_2.jpg,500
42,WVCNZ,FLAG,COMP_1W,mismatch,2,BlueCup_1.jpg,500
43,MTPV,HOUSE,COMP_1W,match,0,BrownHouse_1.jpg,600
44,ZBXLV,SHOE,COMP_1W,match,0,BlueShoe_3.jpg,200
45,BROWN,HAND,COMP_2W,match,0,BrownHand_2.jpg,200
46,GREEN,KEY,COMP_2W,mismatch,2,BlackKey_1.jpg,400
47,RJDNW,FORK,COMP_1W,match,0,PinkFork_3.jpg,600
48,BLACK,BOAT,COMP_2W,mismatch,3,GreenHeart_3.jpg,200
49,RED,CROSS,COMP_2W,mismatch,2,BrownCross_1.jpg,200
50,QXSW,TREE,COMP_1W,match,0,PinkTree_2.jpg,300
51,WVCNZ,CUP,COMP_1W,match,0,BlackCup_1.jpg,300
52,GREEN,PLANE,COMP_2W,mismatch,2,BluePlane_3.jpg,600
53,PINK,CAR,COMP_2W,mismatch,1,PinkBow_2.jpg,600
54,QXSW,FLAG,COMP_1W,match,0,GreenFlag_1.jpg,500
55,QXSW,SHOE,COMP_1W,mismatch,3,GreenHouse_1.jpg,500
56,RED,LOCK,COMP_2W,mismatch,3,BlackBow_2.jpg,200
57,GREEN,CUP,COMP_2W,mismatch,1,GreenHeart_2.jpg,200
58,PINK,BAG,COMP_2W,match,0,PinkBag_2.jpg,400
59,RJDNW,LEAF,COMP_1W,match,0,BrownLeaf_3.jpg,400
60,ZBXLV,CROSS,COMP_1W,match,0,BlueCross_3.jpg,200
61,BLACK,HOUSE,COMP_2W,mismatch,2,RedHouse_2.jpg,300
62,BLUE,PLANE,COMP_2W,mismatch,2,BluePlane_1.jpg,500
63,PINK,STAR,COMP_2W,match,0,PinkStar_2.jpg,400
64,WVCNZ,LAMP,COMP_1W,mismatch,1,BlackHouse_1.jpg,300
65,ZBXLV,BELL,COMP_1W,mismatch,3,BrownFlag_2.jpg,300
66,BLACK,HEART,COMP_2W,match,0,BlackHeart_1.jpg,500
67,BLACK,PLANE,COMP_2W,match,0,BlackPlane_3.jpg,400
68,XKQ,HEART,COMP_1W,mismatch,2,GreenLock_2.jpg,400
69,WVCNZ,FORK,COMP_1W,match,0,RedFork_2.jpg,300
70,GREEN,SQUARE,COMP_2W,mismatch,1,GreenCup_1.jpg,300
71,BLUE,KEY,COMP_2W,mismatch,3,RedLock_2.jpg,400
72,XKQ,BELL,COMP_1W,mismatch,1,RedPlane_1.jpg,600
73,ZBXLV,LOCK,COMP_1W,match,0,GreenLock_2.jpg,300
74,BROWN,CANE,COMP_2W,mismatch,3,BlueBag_3.jpg,600
75,BROWN,LAMP,COMP_2W,mismatch,2,BlueLamp_1.jpg,500
76,MTPV,CROSS,COMP_1W,mismatch,3,BlackBag_3.jpg,500
77,WVCNZ,SHOE,COMP_1W,mismatch,3,BlueHand_3.jpg,500
78,ZBXLV,NOTE,COMP_1W,match,0,GreenNote_3.jpg,400
79,BLUE,BOW,COMP_2W,match,0,BlueBow_3.jpg,300
80,ZBXLV,TREE,COMP_1W,match,0,GreenTree_1.jpg,200
81,RJDNW,CAR,COMP_1W,match,0,BrownCar_1.jpg,200
82,MTPV,CUP,COMP_1W,mismatch,1,BrownBow_1.jpg,600
83,PINK,DISC,COMP_2W,match,0,PinkDisc_2.jpg,300
84,PINK,HAND,COMP_2W,mismatch,3,BlueDisc_2.jpg,400
85,RJDNW,BAG,COMP_1W,match,0,GreenBag_1.jpg,500
86,BROWN,BONE,COMP_2W,mismatch,1,BrownCup_2.jpg,600
87,GREEN,BOAT,COMP_2W,match,0,GreenBoat_2.jpg,400
88,ZBXLV,BOW,COMP_1W,mismatch,1,GreenCross_1.jpg,200
89,QXSW,BONE,COMP_1W,mismatch,3,BlueCane_3.jpg,400
90,MTPV,LOCK,COMP_1W,mismatch,2,BrownTree_3.jpg,400
91,BROWN,BOAT,COMP_2W,match,0,BrownBoat_3.jpg,600
92,PINK,BELL,COMP_2W,match,0,PinkBell_3.jpg,600
93,MTPV,BAG,COMP_1W,mismatch,3,BrownBone_2.jpg,400
94,WVCNZ,BAG,COMP_1W,mismatch,2,RedCar_2.jpg,400
95,RJDNW,BOW,COMP_1W,match,0,BlackBow_2.jpg,500
96,RED,CAR,COMP_2W,match,0,RedCar_1.jpg,200
97,QXSW,NOTE,COMP_1W,mismatch,2,BlueHouse_2.jpg,200
98,RED,FORK,COMP_2W,mismatch,1,RedHand_2.jpg,500
99,BLUE,HAND,COMP_2W,match,0,BlueHand_2.jpg,200
