,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,CROSS,FORK,LIST_2W,mismatch,2,GreenNote_1.jpg,500
1,CROSS,FLAG,LIST_2W,mismatch,1,BlackHand_1.jpg,600
2,WVCNZ,BOAT,LIST_1W,mismatch,3,BlueBow_2.jpg,400
3,HOUSE,SHOE,LIST_2W,match,0,RedHouse_1.jpg,200
4,PLANE,BOAT,LIST_2W,match,0,BrownBoat_3.jpg,500
5,ZBXLV,PLANE,LIST_1W,match,0,BluePlane_3.jpg,300
6,XKQ,HOUSE,LIST_1W,match,0,GreenHouse_2.jpg,600
7,RJDNW,CUP,LIST_1W,mismatch,1,BlueDisc_2.jpg,500
8,CUP,BOAT,LIST_2W,match,0,BlueCup_3.jpg,300
9,XKQ,SQUARE,LIST_1W,mismatch,3,RedShoe_1.jpg,500
10,XKQ,SHOE,LIST_1W,mismatch,3,BrownKey_3.jpg,200
11,RJDNW,HOUSE,LIST_1W,match,0,BlueHouse_3.jpg,600
12,CROSS,BELL,LIST_2W,mismatch,1,GreenSquare_3.jpg,400
13,ZBXLV,NOTE,LIST_1W,match,0,BrownNote_2.jpg,300
14,MTPV,LEAF,LIST_1W,match,0,BlackLeaf_1.jpg,500
15,RJDNW,KEY,LIST_1W,match,0,BlackKey_1.jpg,200
16,LAMP,TREE,LIST_2W,mismatch,3,BlueSquare_2.jpg,600
17,MTPV,BOW,LIST_1W,mismatch,3,GreenLeaf_2.jpg,400
18,LAMP,BELL,LIST_2W,match,0,BrownLamp_3.jpg,500
19,HOUSE,CROSS,LIST_2W,match,0,BlueCross_2.jpg,600
20,CROSS,CAR,LIST_2W,mismatch,2,BlackBoat_3.jpg,200
21,ZBXLV,BOAT,LIST_1W,mismatch,2,BlueLeaf_1.jpg,200
22,CROSS,LOCK,LIST_2W,mismatch,3,PinkShoe_2.jpg,400
23,BOAT,TREE,LIST_2W,match,0,BlueTree_1.jpg,300
24,WVCNZ,NOTE,LIST_1W,mismatch,3,GreenHeart_1.jpg,200
25,RJDNW,STAR,LIST_1W,mismatch,1,PinkSquare_1.jpg,300
26,HOUSE,CAR,LIST_2W,mismatch,3,BlackBone_1.jpg,200
27,MTPV,CAR,LIST_1W,match,0,BlueCar_1.jpg,200
