,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,BLACK,NOTE,COMP_2W,mismatch,3,BlueCane_2.jpg,600
1,PINK,LAMP,COMP_2W,mismatch,2,BlackLamp_1.jpg,400
2,BLUE,BOW,COMP_2W,mismatch,3,RedCup_3.jpg,200
3,QXSW,HOUSE,COMP_1W,mismatch,3,BrownFork_3.jpg,400
4,RED,SHOE,COMP_2W,match,0,RedShoe_2.jpg,300
5,WVCNZ,BAG,COMP_1W,match,0,PinkBag_3.jpg,200
6,BLUE,CAR,COMP_2W,mismatch,2,GreenCar_2.jpg,600
7,WVCNZ,BOAT,COMP_1W,mismatch,2,RedStar_3.jpg,300
8,BROWN,HEART,COMP_2W,match,0,BrownHeart_1.jpg,500
9,XKQ,LOCK,COMP_1W,mismatch,3,BrownCar_1.jpg,600
10,XKQ,BAG,COMP_1W,mismatch,3,BlackLock_2.jpg,200
11,BROWN,BOW,COMP_2W,mismatch,3,PinkCup_1.jpg,500
12,PINK,LEAF,COMP_2W,match,0,PinkLeaf_3.jpg,200
13,MTPV,SQUARE,COMP_1W,match,0,BlueSquare_2.jpg,400
14,ZBXLV,PLANE,COMP_1W,match,0,BluePlane_1.jpg,200
15,RED,STAR,COMP_2W,mismatch,1,RedKey_1.jpg,600
16,MTPV,CROSS,COMP_1W,match,0,RedCross_1.jpg,600
17,QXSW,HAND,COMP_1W,match,0,BlackHand_3.jpg,500
18,RJDNW,BONE,COMP_1W,mismatch,3,GreenHouse_1.jpg,500
19,GREEN,BELL,COMP_2W,match,0,GreenBell_1.jpg,600
20,XKQ,HAND,COMP_1W,mismatch,3,RedHeart_1.jpg,600
21,BLUE,HEART,COMP_2W,mismatch,1,BlueBag_1.jpg,600
22,XKQ,TREE,COMP_1W,match,0,BrownTree_1.jpg,300
23,PINK,PLANE,COMP_2W,mismatch,3,BlackBow_2.jpg,500
24,BLACK,LAMP,COMP_2W,match,0,BlackLamp_1.jpg,400
25,ZBXLV,BAG,COMP_1W,match,0,BlueBag_2.jpg,600
26,XKQ,CANE,COMP_1W,match,0,BrownCane_1.jpg,500
27,ZBXLV,FORK,COMP_1W,mismatch,1,GreenFlag_3.jpg,300
28,BLUE,KEY,COMP_2W,mismatch,2,BrownKey_2.jpg,300
29,BLUE,CUP,COMP_2W,match,0,BlueCup_3.jpg,200
30,GREEN,PLANE,COMP_2W,match,0,GreenPlane_2.jpg,300
31,RJDNW,KEY,COMP_1W,mismatch,2,BrownBoat_1.jpg,200
32,BLACK,BELL,COMP_2W,mismatch,3,PinkCar_1.jpg,200
33,RJDNW,HAND,COMP_1W,mismatch,3,BrownShoe_1.jpg,500
34,QXSW,DISC,COMP_1W,match,0,BlueDisc_1.jpg,500
35,BLUE,TREE,COMP_2W,mismatch,2,BlueTree_1.jpg,500
36,XKQ,LAMP,COMP_1W,match,0,PinkLamp_2.jpg,300
37,BLUE,FLAG,COMP_2W,match,0,BlueFlag_3.jpg,300
38,BROWN,CANE,COMP_2W,match,0,BrownCane_3.jpg,500
39,ZBXLV,BOAT,COMP_1W,mismatch,2,BrownBone_3.jpg,200
40,QXSW,CROSS,COMP_1W,mismatch,1,GreenBow_3.jpg,500
41,WVCNZ,SHOE,COMP_1W,mismatch,3,PinkBag_3.jpg,500
42,BLACK,BOW,COMP_2W,match,0,BlackBow_2.jpg,400
43,BLACK,CROSS,COMP_2W,mismatch,1,BlackNote_1.jpg,600
44,QXSW,TREE,COMP_1W,match,0,BlackTree_2.jpg,400
45,PINK,NOTE,COMP_2W,match,0,PinkNote_2.jpg,500
46,MTPV,HOUSE,COMP_1W,mismatch,3,RedNote_1.jpg,500
47,BROWN,SQUARE,COMP_2W,mismatch,2,BlueSquare_3.jpg,300
48,MTPV,LEAF,COMP_1W,mismatch,1,RedPlane_2.jpg,400
49,ZBXLV,STAR,COMP_1W,mismatch,1,BlueDisc_2.jpg,200
50,GREEN,SHOE,COMP_2W,match,0,GreenShoe_1.jpg,600
51,WVCNZ,CROSS,COMP_1W,match,0,BrownCross_2.jpg,300
52,XKQ,KEY,COMP_1W,match,0,BrownKey_1.jpg,400
53,RJDNW,TREE,COMP_1W,mismatch,2,BlueBow_3.jpg,400
54,BLUE,BONE,COMP_2W,match,0,BlueBone_2.jpg,500
55,BLACK,FLAG,COMP_2W,mismatch,2,BlackFlag_1.jpg,300
56,ZBXLV,CANE,COMP_1W,mismatch,2,BlueDisc_1.jpg,200
57,GREEN,STAR,COMP_2W,match,0,GreenStar_1.jpg,600
58,ZBXLV,FLAG,COMP_1W,mismatch,2,BrownLeaf_1.jpg,300
59,QXSW,BOAT,COMP_1W,match,0,BlueBoat_3.jpg,400
60,RJDNW,BOW,COMP_1W,match,0,BrownBow_1.jpg,600
61,RED,HOUSE,COMP_2W,match,0,RedHouse_2.jpg,400
62,XKQ,BONE,COMP_1W,mismatch,2,BlackHand_3.jpg,600
63,BLUE,FORK,COMP_2W,mismatch,2,GreenFork_3.jpg,300
64,RJDNW,BOAT,COMP_1W,match,0,GreenBoat_3.jpg,600
65,PINK,CUP,COMP_2W,mismatch,3,BlackBone_1.jpg,300
66,BROWN,KEY,COMP_2W,match,0,BrownKey_1.jpg,200
67,BLUE,CANE,COMP_2W,mismatch,3,BlueTree_1.jpg,500
68,ZBXLV,HAND,COMP_1W,match,0,GreenHand_2.jpg,500
69,RJDNW,BELL,COMP_1W,mismatch,3,RedHand_3.jpg,400
70,GREEN,BONE,COMP_2W,match,0,GreenBone_3.jpg,500
71,RED,NOTE,COMP_2W,mismatch,2,GreenNote_2.jpg,200
72,BROWN,DISC,COMP_2W,mismatch,1,BrownBone_2.jpg,500
73,RJDNW,NOTE,COMP_1W,match,0,BrownNote_2.jpg,600
74,GREEN,FLAG,COMP_2W,match,0,GreenFlag_1.jpg,200
75,BROWN,CUP,COMP_2W,mismatch,3,BlueCross_1.jpg,400
76,PINK,CAR,COMP_2W,match,0,PinkCar_1.jpg,400
77,QXSW,LOCK,COMP_1W,match,0,RedLock_1.jpg,500
78,QXSW,SHOE,COMP_1W,mismatch,3,BrownHeart_1.jpg,400
79,BROWN,HOUSE,COMP_2W,match,0,BrownHouse_2.jpg,400
80,ZBXLV,LOCK,COMP_1W,mismatch,1,RedStar_2.jpg,300
81,GREEN,LAMP,COMP_2W,mismatch,1,GreenHand_2.jpg,200
82,BLUE,LOCK,COMP_2W,match,0,BlueLock_3.jpg,300
83,GREEN,SQUARE,COMP_2W,match,0,GreenSquare_3.jpg,600
84,MTPV,FORK,COMP_1W,match,0,GreenFork_1.jpg,300
85,RED,SQUARE,COMP_2W,mismatch,1,RedHouse_3.jpg,200
86,ZBXLV,LEAF,COMP_1W,match,0,RedLeaf_1.jpg,300
87,MTPV,DISC,COMP_1W,match,0,GreenDisc_1.jpg,200
88,XKQ,FORK,COMP_1W,match,0,BlueFork_1.jpg,200
89,GREEN,BAG,COMP_2W,mismatch,1,GreenBone_2.jpg,400
90,GREEN,DISC,COMP_2W,mismatch,1,GreenLamp_1.jpg,400
91,WVCNZ,STAR,COMP_1W,match,0,BrownStar_1.jpg,200
92,PINK,BELL,COMP_2W,match,0,PinkBell_2.jpg,200
93,XKQ,PLANE,COMP_1W,mismatch,1,BrownBoat_3.jpg,600
94,RJDNW,CAR,COMP_1W,mismatch,1,RedBoat_2.jpg,600
95,ZBXLV,CUP,COMP_1W,match,0,RedCup_3.jpg,400
96,GREEN,CAR,COMP_2W,match,0,GreenCar_1.jpg,600
97,XKQ,LEAF,COMP_1W,mismatch,2,BrownHand_2.jpg,300
98,RED,HEART,COMP_2W,mismatch,1,RedFlag_3.jpg,400
99,BLACK,HEART,COMP_2W,match,0,BlackHeart_3.jpg,300
