,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,PINK,HOUSE,COMP_2W,mismatch,2,BlueHouse_2.jpg,600
1,RED,TREE,COMP_2W,mismatch,3,BlueCup_1.jpg,400
2,GREEN,SQUARE,COMP_2W,mismatch,1,GreenNote_2.jpg,200
3,QXSW,STAR,COMP_1W,mismatch,2,BrownLeaf_3.jpg,400
4,BLACK,BAG,COMP_2W,match,0,BlackBag_3.jpg,300
5,XKQ,FORK,COMP_1W,match,0,RedFork_1.jpg,200
6,BLACK,HAND,COMP_2W,mismatch,2,PinkHand_3.jpg,600
7,QXSW,CROSS,COMP_1W,mismatch,1,PinkBag_2.jpg,300
8,RED,FORK,COMP_2W,match,0,RedFork_2.jpg,500
9,MTPV,BELL,COMP_1W,mismatch,2,GreenNote_1.jpg,600
10,WVCNZ,FORK,COMP_1W,mismatch,2,GreenLock_3.jpg,200
11,PINK,TREE,COMP_2W,mismatch,1,PinkCane_1.jpg,500
12,BLACK,CUP,COMP_2W,match,0,BlackCup_2.jpg,200
13,ZBXLV,LEAF,COMP_1W,match,0,BlueLeaf_2.jpg,400
14,MTPV,KEY,COMP_1W,match,0,BlueKey_1.jpg,200
15,GREEN,HAND,COMP_2W,mismatch,1,GreenLeaf_3.jpg,600
16,WVCNZ,HAND,COMP_1W,match,0,BlueHand_1.jpg,600
17,RJDNW,CROSS,COMP_1W,match,0,RedCross_1.jpg,500
18,QXSW,PLANE,COMP_1W,mismatch,1,PinkKey_1.jpg,500
19,BROWN,SQUARE,COMP_2W,match,0,BrownSquare_2.jpg,600
20,WVCNZ,CAR,COMP_1W,mismatch,2,BrownBag_1.jpg,600
21,GREEN,CANE,COMP_2W,mismatch,1,GreenStar_1.jpg,600
22,XKQ,HOUSE,COMP_1W,match,0,BlackHouse_3.jpg,300
23,BLACK,STAR,COMP_2W,mismatch,3,GreenBell_3.jpg,500
24,BLACK,HOUSE,COMP_2W,match,0,BlackHouse_2.jpg,400
25,ZBXLV,BONE,COMP_1W,match,0,BlueBone_2.jpg,600
26,ZBXLV,LAMP,COMP_1W,match,0,BlackLamp_2.jpg,500
27,QXSW,CUP,COMP_1W,mismatch,3,BlackFlag_1.jpg,300
28,BROWN,BAG,COMP_2W,mismatch,1,BrownPlane_1.jpg,300
29,BLUE,SQUARE,COMP_2W,match,0,BlueSquare_1.jpg,200
30,BLUE,BONE,COMP_2W,match,0,BlueBone_1.jpg,300
