,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,HOUSE,TREE,LIST_2W,match,0,PinkTree_2.jpg,600
1,XKQ,HEART,LIST_1W,match,0,BlueHeart_3.jpg,500
2,ZBXLV,HOUSE,LIST_1W,match,0,BlueHouse_2.jpg,200
3,BOAT,FLAG,LIST_2W,mismatch,3,RedNote_1.jpg,200
4,WVCNZ,FORK,LIST_1W,mismatch,3,BlueSquare_1.jpg,500
5,LAMP,BOW,LIST_2W,match,0,RedBow_1.jpg,300
6,XKQ,FORK,LIST_1W,match,0,GreenFork_3.jpg,400
7,XKQ,NOTE,LIST_1W,mismatch,1,RedCane_3.jpg,300
8,LAMP,BAG,LIST_2W,mismatch,3,BlackHeart_2.jpg,600
9,RJDNW,DISC,LIST_1W,mismatch,3,BlackBow_1.jpg,200
10,WVCNZ,BAG,LIST_1W,match,0,GreenBag_1.jpg,400
11,RJDNW,KEY,LIST_1W,match,0,RedKey_1.jpg,600
12,PLANE,CUP,LIST_2W,match,0,BrownPlane_1.jpg,400
13,PLANE,FLAG,LIST_2W,match,0,RedFlag_2.jpg,600
14,BOAT,SHOE,LIST_2W,mismatch,1,BrownLamp_3.jpg,500
15,MTPV,PLANE,LIST_1W,match,0,BlackPlane_1.jpg,600
16,WVCNZ,SHOE,LIST_1W,mismatch,2,RedLock_3.jpg,600
17,BOAT,HAND,LIST_2W,match,0,GreenBoat_1.jpg,300
18,CROSS,LAMP,LIST_2W,match,0,BlueCross_2.jpg,500
19,RJDNW,HEART,LIST_1W,mismatch,2,BlueBag_3.jpg,600
20,PLANE,BELL,LIST_2W,match,0,BluePlane_1.jpg,200
21,CROSS,FLAG,LIST_2W,match,0,GreenCross_3.jpg,500
22,RJDNW,CUP,LIST_1W,mismatch,1,BlueKey_1.jpg,300
23,HOUSE,LEAF,LIST_2W,match,0,PinkHouse_2.jpg,600
24,BOAT,LEAF,LIST_2W,mismatch,3,GreenBell_2.jpg,400
25,HOUSE,CANE,LIST_2W,mismatch,3,BlueCross_3.jpg,300
26,XKQ,DISC,LIST_1W,mismatch,1,GreenHouse_3.jpg,200
27,ZBXLV,KEY,LIST_1W,mismatch,3,BlackStar_1.jpg,300
28,LAMP,BOAT,LIST_2W,match,0,BlueLamp_1.jpg,500
29,ZBXLV,PLANE,LIST_1W,mismatch,2,BlackBoat_3.jpg,200
30,WVCNZ,TREE,LIST_1W,match,0,RedTree_3.jpg,300
31,HOUSE,LOCK,LIST_2W,mismatch,1,GreenFork_2.jpg,300
32,CROSS,BAG,LIST_2W,mismatch,3,RedNote_1.jpg,400
33,CUP,LAMP,LIST_2W,match,0,GreenLamp_3.jpg,300
34,ZBXLV,FORK,LIST_1W,mismatch,1,GreenFlag_2.jpg,600
35,LAMP,CUP,LIST_2W,mismatch,2,BlueBoat_3.jpg,500
36,XKQ,BOW,LIST_1W,match,0,GreenBow_1.jpg,400
37,QXSW,NOTE,LIST_1W,match,0,BlackNote_3.jpg,500
38,WVCNZ,CUP,LIST_1W,match,0,GreenCup_3.jpg,600
39,BOAT,HOUSE,LIST_2W,mismatch,2,BlueHand_2.jpg,300
40,HOUSE,CAR,LIST_2W,match,0,PinkCar_1.jpg,200
41,CUP,SQUARE,LIST_2W,match,0,BlueCup_2.jpg,500
42,XKQ,BONE,LIST_1W,mismatch,1,BlackCross_3.jpg,500
43,ZBXLV,BONE,LIST_1W,match,0,BrownBone_3.jpg,600
44,RJDNW,STAR,LIST_1W,match,0,GreenStar_3.jpg,200
45,BOAT,LOCK,LIST_2W,match,0,BrownBoat_3.jpg,200
46,PLANE,LAMP,LIST_2W,mismatch,3,BlueFlag_1.jpg,400
47,WVCNZ,BONE,LIST_1W,match,0,GreenBone_3.jpg,600
48,CUP,STAR,LIST_2W,mismatch,3,BlueCross_3.jpg,200
49,CROSS,LEAF,LIST_2W,mismatch,2,RedBell_2.jpg,200
50,MTPV,HOUSE,LIST_1W,match,0,BlueHouse_2.jpg,300
51,RJDNW,NOTE,LIST_1W,match,0,PinkNote_1.jpg,300
52,PLANE,BOAT,LIST_2W,mismatch,3,GreenNote_1.jpg,600
53,CUP,CROSS,LIST_2W,mismatch,3,RedHand_2.jpg,600
54,RJDNW,CROSS,LIST_1W,match,0,BlueCross_2.jpg,500
55,ZBXLV,BOW,LIST_1W,mismatch,1,PinkTree_1.jpg,500
56,CROSS,TREE,LIST_2W,mismatch,2,BrownBell_1.jpg,200
57,CUP,BELL,LIST_2W,mismatch,1,BrownPlane_1.jpg,200
58,CROSS,LOCK,LIST_2W,match,0,GreenLock_3.jpg,400
59,MTPV,CANE,LIST_1W,match,0,RedCane_2.jpg,400
60,ZBXLV,DISC,LIST_1W,match,0,BlueDisc_2.jpg,200
61,CUP,CAR,LIST_2W,mismatch,2,BlueBone_3.jpg,300
62,LAMP,LOCK,LIST_2W,mismatch,2,BrownStar_1.jpg,500
63,PLANE,LEAF,LIST_2W,match,0,RedLeaf_2.jpg,400
64,MTPV,KEY,LIST_1W,mismatch,1,BlackBell_1.jpg,300
65,XKQ,BOAT,LIST_1W,mismatch,1,BlackHand_2.jpg,300
66,BOAT,CANE,LIST_2W,match,0,BlueBoat_1.jpg,500
