,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RED,CANE,COMP_2W,match,0,RedCane_3.jpg,600
1,XKQ,FLAG,COMP_1W,match,0,RedFlag_1.jpg,500
2,WVCNZ,BONE,COMP_1W,match,0,BrownBone_3.jpg,200
3,GREEN,BAG,COMP_2W,mismatch,2,RedBag_1.jpg,200
4,QXSW,KEY,COMP_1W,mismatch,1,BrownSquare_3.jpg,500
5,BLUE,FLAG,COMP_2W,match,0,BlueFlag_1.jpg,300
6,MTPV,LAMP,COMP_1W,match,0,PinkLamp_3.jpg,400
7,MTPV,HEART,COMP_1W,mismatch,3,BlackNote_3.jpg,300
8,BLUE,CROSS,COMP_2W,mismatch,1,BlueFork_2.jpg,600
9,RJDNW,NOTE,COMP_1W,mismatch,3,GreenStar_2.jpg,200
10,RJDNW,SHOE,COMP_1W,match,0,RedShoe_2.jpg,400
11,ZBXLV,STAR,COMP_1W,match,0,PinkStar_1.jpg,600
12,BROWN,LEAF,COMP_2W,match,0,BrownLeaf_2.jpg,400
13,RED,BOAT,COMP_2W,match,0,RedBoat_2.jpg,600
14,BLACK,BOW,COMP_2W,mismatch,1,BlackBag_1.jpg,500
15,RJDNW,HAND,COMP_1W,match,0,BlackHand_3.jpg,600
16,MTPV,BAG,COMP_1W,mismatch,3,PinkCane_2.jpg,600
17,BLACK,LOCK,COMP_2W,match,0,BlackLock_3.jpg,300
18,BLUE,HOUSE,COMP_2W,match,0,BlueHouse_3.jpg,500
19,RJDNW,LOCK,COMP_1W,mismatch,1,BlueDisc_3.jpg,600
20,RED,PLANE,COMP_2W,match,0,RedPlane_3.jpg,200
21,GREEN,DISC,COMP_2W,match,0,GreenDisc_3.jpg,500
22,RJDNW,STAR,COMP_1W,mismatch,2,BlackLock_2.jpg,300
23,GREEN,CUP,COMP_2W,match,0,GreenCup_1.jpg,600
24,PINK,CAR,COMP_2W,mismatch,3,RedSquare_2.jpg,400
25,GREEN,HEART,COMP_2W,mismatch,2,PinkHeart_1.jpg,300
26,ZBXLV,HAND,COMP_1W,mismatch,1,BlackCross_3.jpg,200
27,RJDNW,CAR,COMP_1W,mismatch,3,PinkTree_3.jpg,300
28,BLACK,BELL,COMP_2W,match,0,BlackBell_2.jpg,500
29,ZBXLV,SHOE,COMP_1W,mismatch,1,BlackCross_2.jpg,200
30,WVCNZ,CROSS,COMP_1W,match,0,GreenCross_3.jpg,300
31,RED,HAND,COMP_2W,mismatch,3,BlueHeart_3.jpg,300
32,RED,BOW,COMP_2W,mismatch,2,GreenBow_2.jpg,400
33,RED,BAG,COMP_2W,match,0,RedBag_3.jpg,300
34,XKQ,HOUSE,COMP_1W,mismatch,3,PinkTree_2.jpg,600
35,RED,BELL,COMP_2W,mismatch,1,RedHand_1.jpg,500
36,MTPV,CAR,COMP_1W,match,0,GreenCar_1.jpg,400
37,RJDNW,HEART,COMP_1W,match,0,GreenHeart_2.jpg,500
38,QXSW,FLAG,COMP_1W,match,0,BlackFlag_1.jpg,600
39,BLUE,BAG,COMP_2W,mismatch,3,BlackLeaf_2.jpg,300
40,BLACK,SHOE,COMP_2W,match,0,BlackShoe_3.jpg,200
41,GREEN,DISC,COMP_2W,match,0,GreenDisc_3.jpg,500
42,RJDNW,FLAG,COMP_1W,mismatch,1,BlueDisc_1.jpg,500
43,ZBXLV,BOAT,COMP_1W,match,0,BrownBoat_1.jpg,600
44,XKQ,FLAG,COMP_1W,match,0,RedFlag_1.jpg,200
45,BLACK,BAG,COMP_2W,match,0,BlackBag_1.jpg,200
46,BLUE,SQUARE,COMP_2W,mismatch,3,BrownCross_1.jpg,400
47,QXSW,HEART,COMP_1W,match,0,GreenHeart_3.jpg,600
48,BLUE,STAR,COMP_2W,mismatch,1,BlueNote_2.jpg,200
49,BLUE,SHOE,COMP_2W,mismatch,3,BlueHouse_2.jpg,200
50,QXSW,CUP,COMP_1W,match,0,RedCup_2.jpg,300
51,XKQ,LEAF,COMP_1W,match,0,GreenLeaf_3.jpg,300
52,BLUE,CROSS,COMP_2W,mismatch,1,BlueFork_2.jpg,600
53,BROWN,CUP,COMP_2W,mismatch,2,PinkCup_1.jpg,600
54,RJDNW,CROSS,COMP_1W,match,0,BlackCross_1.jpg,500
55,XKQ,NOTE,COMP_1W,mismatch,2,PinkLeaf_1.jpg,500
56,RED,CROSS,COMP_2W,mismatch,3,BlackLock_2.jpg,200
57,BLUE,STAR,COMP_2W,mismatch,1,BlueNote_2.jpg,200
58,BLUE,HEART,COMP_2W,match,0,BlueHeart_2.jpg,400
59,XKQ,PLANE,COMP_1W,match,0,BrownPlane_3.jpg,400
60,QXSW,CANE,COMP_1W,match,0,PinkCane_3.jpg,200
61,BLUE,LOCK,COMP_2W,mismatch,3,BrownCar_2.jpg,300
62,GREEN,FORK,COMP_2W,mismatch,3,BrownBow_2.jpg,500
63,RED,STAR,COMP_2W,match,0,RedStar_3.jpg,400
64,QXSW,DISC,COMP_1W,mismatch,2,PinkLamp_1.jpg,300
65,MTPV,HEART,COMP_1W,mismatch,3,BlackNote_3.jpg,300
66,PINK,CUP,COMP_2W,match,0,PinkCup_2.jpg,500
67,BLACK,FORK,COMP_2W,match,0,BlackFork_1.jpg,400
