,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,MTPV,TREE,COMP_1W,mismatch,2,RedBone_1.jpg,600
1,BLACK,PLANE,COMP_2W,match,0,BlackPlane_3.jpg,200
2,RJDNW,SHOE,COMP_1W,match,0,RedShoe_2.jpg,200
3,PINK,LEAF,COMP_2W,mismatch,1,PinkBag_1.jpg,400
4,WVCNZ,CANE,COMP_1W,mismatch,2,RedKey_3.jpg,400
5,BROWN,BOAT,COMP_2W,match,0,BrownBoat_3.jpg,300
6,RJDNW,BAG,COMP_1W,match,0,PinkBag_1.jpg,300
7,XKQ,BONE,COMP_1W,match,0,BrownBone_2.jpg,600
8,WVCNZ,DISC,COMP_1W,mismatch,3,BlackLeaf_2.jpg,500
9,RED,SQUARE,COMP_2W,match,0,RedSquare_1.jpg,600
10,QXSW,BELL,COMP_1W,match,0,GreenBell_2.jpg,200
11,RJDNW,NOTE,COMP_1W,mismatch,3,GreenStar_2.jpg,500
12,BROWN,CROSS,COMP_2W,match,0,BrownCross_2.jpg,300
13,WVCNZ,FORK,COMP_1W,match,0,GreenFork_3.jpg,200
14,RED,HOUSE,COMP_2W,mismatch,3,PinkHeart_1.jpg,400
15,BROWN,CUP,COMP_2W,mismatch,2,PinkCup_1.jpg,600
16,XKQ,LAMP,COMP_1W,match,0,RedLamp_3.jpg,300
17,GREEN,BAG,COMP_2W,mismatch,2,RedBag_1.jpg,600
18,RJDNW,LOCK,COMP_1W,mismatch,1,BlueDisc_3.jpg,200
19,BLUE,TREE,COMP_2W,match,0,BlueTree_1.jpg,500
20,MTPV,BOAT,COMP_1W,mismatch,3,BlueNote_3.jpg,400
21,BLUE,FLAG,COMP_2W,match,0,BlueFlag_1.jpg,300
22,PINK,NOTE,COMP_2W,match,0,PinkNote_3.jpg,400
23,RJDNW,DISC,COMP_1W,match,0,RedDisc_2.jpg,300
24,BLUE,CROSS,COMP_2W,mismatch,1,BlueFork_2.jpg,500
25,BLUE,BELL,COMP_2W,mismatch,2,GreenBell_3.jpg,600
26,XKQ,LEAF,COMP_1W,match,0,GreenLeaf_3.jpg,400
27,BLACK,BELL,COMP_2W,match,0,BlackBell_2.jpg,300
28,XKQ,CANE,COMP_1W,match,0,BrownCane_1.jpg,500
29,XKQ,HAND,COMP_1W,mismatch,3,GreenLock_3.jpg,300
30,PINK,HAND,COMP_2W,match,0,PinkHand_1.jpg,400
31,XKQ,TREE,COMP_1W,mismatch,2,BrownDisc_3.jpg,200
32,BLUE,STAR,COMP_2W,mismatch,1,BlueNote_2.jpg,400
33,RJDNW,HEART,COMP_1W,match,0,GreenHeart_2.jpg,400
34,GREEN,CAR,COMP_2W,mismatch,3,BrownDisc_2.jpg,500
35,RJDNW,TREE,COMP_1W,match,0,GreenTree_2.jpg,200
36,QXSW,SHOE,COMP_1W,mismatch,3,RedBag_2.jpg,200
37,BLACK,HOUSE,COMP_2W,mismatch,3,PinkBone_1.jpg,600
38,RED,KEY,COMP_2W,mismatch,2,BlueKey_3.jpg,300
39,PINK,LOCK,COMP_2W,match,0,PinkLock_3.jpg,400
40,QXSW,HEART,COMP_1W,match,0,GreenHeart_3.jpg,400
41,BLACK,SQUARE,COMP_2W,mismatch,2,RedSquare_2.jpg,600
42,BLUE,HOUSE,COMP_2W,match,0,BlueHouse_3.jpg,200
43,RJDNW,BOAT,COMP_1W,mismatch,3,BrownLock_2.jpg,300
44,RJDNW,CROSS,COMP_1W,match,0,BlackCross_1.jpg,500
45,BLUE,LOCK,COMP_2W,mismatch,3,BrownCar_2.jpg,200
46,XKQ,FLAG,COMP_1W,match,0,RedFlag_1.jpg,400
47,RED,BAG,COMP_2W,match,0,RedBag_3.jpg,300
48,XKQ,BOW,COMP_1W,mismatch,2,GreenBone_3.jpg,400
49,RED,PLANE,COMP_2W,match,0,RedPlane_3.jpg,500
50,MTPV,LAMP,COMP_1W,match,0,PinkLamp_3.jpg,400
51,MTPV,BONE,COMP_1W,mismatch,2,BlueBag_3.jpg,600
52,BLACK,KEY,COMP_2W,match,0,BlackKey_3.jpg,600
53,ZBXLV,LEAF,COMP_1W,mismatch,1,BlackLamp_3.jpg,600
54,MTPV,HEART,COMP_1W,mismatch,3,BlackNote_3.jpg,300
55,WVCNZ,SHOE,COMP_1W,match,0,BlackShoe_2.jpg,600
56,GREEN,SQUARE,COMP_2W,match,0,GreenSquare_2.jpg,600
57,GREEN,LAMP,COMP_2W,mismatch,2,RedLamp_1.jpg,400
58,ZBXLV,STAR,COMP_1W,match,0,PinkStar_1.jpg,600
59,BROWN,CAR,COMP_2W,match,0,BrownCar_3.jpg,200
60,XKQ,BELL,COMP_1W,mismatch,1,RedFork_1.jpg,200
61,GREEN,HEART,COMP_2W,mismatch,2,PinkHeart_1.jpg,300
62,GREEN,FORK,COMP_2W,mismatch,3,BrownBow_2.jpg,300
63,BROWN,LEAF,COMP_2W,match,0,BrownLeaf_2.jpg,400
64,WVCNZ,BOW,COMP_1W,match,0,BlueBow_3.jpg,500
65,PINK,KEY,COMP_2W,mismatch,1,PinkStar_3.jpg,500
66,MTPV,CAR,COMP_1W,match,0,GreenCar_1.jpg,200
67,QXSW,FORK,COMP_1W,mismatch,3,GreenBag_3.jpg,200
68,XKQ,NOTE,COMP_1W,mismatch,2,PinkLeaf_1.jpg,400
69,RED,BOAT,COMP_2W,match,0,RedBoat_2.jpg,200
70,QXSW,CUP,COMP_1W,match,0,RedCup_2.jpg,600
71,BROWN,PLANE,COMP_2W,mismatch,1,BrownCar_1.jpg,300
72,ZBXLV,HAND,COMP_1W,mismatch,1,BlackCross_3.jpg,600
73,WVCNZ,FLAG,COMP_1W,mismatch,1,BrownBoat_2.jpg,400
74,GREEN,HOUSE,COMP_2W,match,0,GreenHouse_2.jpg,200
75,GREEN,CUP,COMP_2W,match,0,GreenCup_1.jpg,500
76,RED,STAR,COMP_2W,match,0,RedStar_3.jpg,600
77,RJDNW,BOW,COMP_1W,match,0,BlackBow_1.jpg,500
78,BLACK,BOW,COMP_2W,mismatch,1,BlackBag_1.jpg,500
79,QXSW,CANE,COMP_1W,match,0,PinkCane_3.jpg,300
80,BLUE,SQUARE,COMP_2W,mismatch,3,BrownCross_1.jpg,400
81,RED,CROSS,COMP_2W,mismatch,3,BlackLock_2.jpg,500
82,ZBXLV,SHOE,COMP_1W,mismatch,1,BlackCross_2.jpg,500
83,GREEN,HAND,COMP_2W,match,0,GreenHand_1.jpg,400
84,ZBXLV,LOCK,COMP_1W,match,0,RedLock_2.jpg,500
85,MTPV,CUP,COMP_1W,mismatch,2,BlueBow_2.jpg,500
86,BROWN,LAMP,COMP_2W,mismatch,1,BrownHand_1.jpg,200
87,BLUE,CANE,COMP_2W,mismatch,1,BlueFlag_1.jpg,200
88,BLUE,DISC,COMP_2W,mismatch,2,PinkDisc_1.jpg,200
89,WVCNZ,NOTE,COMP_1W,match,0,BlackNote_3.jpg,600
90,QXSW,CAR,COMP_1W,mismatch,3,BlackBoat_1.jpg,300
91,BLUE,KEY,COMP_2W,match,0,BlueKey_1.jpg,500
92,WVCNZ,BONE,COMP_1W,match,0,BrownBone_3.jpg,300
93,BLACK,FORK,COMP_2W,match,0,BlackFork_1.jpg,500
94,PINK,BONE,COMP_2W,mismatch,1,PinkNote_1.jpg,300
95,BROWN,DISC,COMP_2W,match,0,BrownDisc_2.jpg,600
