,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,BLACK,SHOE,COMP_2W,match,0,BlackShoe_1.jpg,400
1,XKQ,BOW,COMP_1W,match,0,PinkBow_3.jpg,600
2,MTPV,SQUARE,COMP_1W,match,0,BrownSquare_2.jpg,200
3,GREEN,SHOE,COMP_2W,mismatch,1,GreenNote_3.jpg,200
4,WVCNZ,FLAG,COMP_1W,match,0,BlueFlag_2.jpg,300
5,RED,BAG,COMP_2W,mismatch,1,RedKey_1.jpg,400
6,WVCNZ,LEAF,COMP_1W,match,0,BlueLeaf_2.jpg,600
7,BLACK,CROSS,COMP_2W,mismatch,2,BlueCross_1.jpg,300
8,BLUE,NOTE,COMP_2W,mismatch,2,BlueNote_1.jpg,500
9,PINK,BAG,COMP_2W,match,0,PinkBag_1.jpg,500
10,RJDNW,HEART,COMP_1W,mismatch,3,BlueStar_2.jpg,400
11,GREEN,HAND,COMP_2W,mismatch,2,BlackHand_2.jpg,500
12,RED,LOCK,COMP_2W,match,0,RedLock_3.jpg,300
13,BLUE,BONE,COMP_2W,mismatch,3,PinkDisc_3.jpg,200
14,ZBXLV,LEAF,COMP_1W,mismatch,3,BlackCane_3.jpg,600
15,WVCNZ,SQUARE,COMP_1W,match,0,GreenSquare_3.jpg,500
16,BLUE,HOUSE,COMP_2W,mismatch,3,PinkTree_1.jpg,500
17,ZBXLV,LAMP,COMP_1W,mismatch,3,BlackDisc_2.jpg,400
18,RED,HAND,COMP_2W,match,0,RedHand_1.jpg,400
19,WVCNZ,STAR,COMP_1W,match,0,GreenStar_1.jpg,500
20,GREEN,SHOE,COMP_2W,mismatch,1,GreenNote_3.jpg,600
21,XKQ,LEAF,COMP_1W,match,0,BlueLeaf_1.jpg,200
22,WVCNZ,HAND,COMP_1W,mismatch,2,BlackDisc_2.jpg,300
23,BROWN,HEART,COMP_2W,mismatch,3,BlackCross_3.jpg,200
24,RJDNW,KEY,COMP_1W,mismatch,3,GreenCross_2.jpg,500
25,BLACK,TREE,COMP_2W,match,0,BlackTree_1.jpg,600
26,RJDNW,FORK,COMP_1W,match,0,RedFork_2.jpg,400
27,WVCNZ,FORK,COMP_1W,match,0,BlackFork_2.jpg,300
28,RJDNW,BOW,COMP_1W,mismatch,2,PinkLeaf_1.jpg,600
29,BROWN,CAR,COMP_2W,mismatch,3,BlueHouse_2.jpg,400
30,ZBXLV,BAG,COMP_1W,mismatch,2,PinkDisc_2.jpg,200
31,BLUE,DISC,COMP_2W,mismatch,3,BlueBone_3.jpg,300
32,WVCNZ,HOUSE,COMP_1W,match,0,BlueHouse_3.jpg,500
33,GREEN,LOCK,COMP_2W,match,0,GreenLock_1.jpg,200
34,GREEN,HOUSE,COMP_2W,mismatch,2,BlackHouse_3.jpg,500
35,RED,LOCK,COMP_2W,match,0,RedLock_3.jpg,500
36,RJDNW,CUP,COMP_1W,mismatch,1,GreenShoe_3.jpg,200
37,RED,SHOE,COMP_2W,mismatch,1,RedPlane_2.jpg,200
38,RJDNW,CAR,COMP_1W,match,0,BlueCar_3.jpg,200
39,PINK,BONE,COMP_2W,match,0,PinkBone_2.jpg,200
40,MTPV,HEART,COMP_1W,match,0,BlueHeart_1.jpg,400
41,QXSW,SHOE,COMP_1W,match,0,GreenShoe_1.jpg,600
42,BROWN,FORK,COMP_2W,mismatch,2,BrownFork_3.jpg,400
43,BROWN,BELL,COMP_2W,mismatch,1,BrownBone_2.jpg,400
44,RJDNW,FORK,COMP_1W,match,0,RedFork_2.jpg,400
45,ZBXLV,FORK,COMP_1W,mismatch,2,BlueCup_2.jpg,400
46,WVCNZ,SQUARE,COMP_1W,match,0,GreenSquare_3.jpg,400
47,BLACK,LEAF,COMP_2W,mismatch,3,PinkDisc_1.jpg,400
48,MTPV,SQUARE,COMP_1W,match,0,BrownSquare_2.jpg,300
49,RED,BOW,COMP_2W,match,0,RedBow_1.jpg,500
50,WVCNZ,LAMP,COMP_1W,mismatch,2,RedHeart_2.jpg,600
51,MTPV,LOCK,COMP_1W,mismatch,3,BlackFork_3.jpg,300
52,RED,CANE,COMP_2W,match,0,RedCane_3.jpg,500
53,PINK,SHOE,COMP_2W,match,0,PinkShoe_2.jpg,600
54,MTPV,PLANE,COMP_1W,match,0,BrownPlane_3.jpg,300
55,XKQ,BAG,COMP_1W,mismatch,1,BlackFork_3.jpg,200
56,GREEN,CUP,COMP_2W,match,0,GreenCup_1.jpg,400
