,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RJDNW,FLAG,LIST_1W,mismatch,3,BlackLock_3.jpg,300
1,QXSW,LEAF,LIST_1W,mismatch,1,BlackHouse_2.jpg,600
2,HOUSE,BONE,LIST_2W,match,0,GreenHouse_3.jpg,500
3,CROSS,STAR,LIST_2W,mismatch,1,BlueNote_1.jpg,500
4,WVCNZ,CUP,LIST_1W,mismatch,2,BlackBell_1.jpg,400
5,CROSS,BELL,LIST_2W,match,0,PinkBell_3.jpg,400
6,LAMP,CANE,LIST_2W,match,0,GreenCane_2.jpg,300
7,BOAT,BELL,LIST_2W,mismatch,2,BlueKey_3.jpg,600
8,QXSW,HAND,LIST_1W,match,0,BlackHand_3.jpg,600
9,BOAT,HOUSE,LIST_2W,match,0,RedBoat_1.jpg,300
10,QXSW,KEY,LIST_1W,match,0,BlackKey_1.jpg,500
11,WVCNZ,KEY,LIST_1W,mismatch,3,GreenCar_2.jpg,500
12,WVCNZ,HOUSE,LIST_1W,match,0,GreenHouse_1.jpg,300
13,BOAT,NOTE,LIST_2W,mismatch,1,BrownCane_1.jpg,400
14,ZBXLV,BOW,LIST_1W,mismatch,3,BlackBone_2.jpg,300
15,WVCNZ,CUP,LIST_1W,mismatch,2,BlackBell_1.jpg,200
16,BOAT,NOTE,LIST_2W,mismatch,1,BrownCane_1.jpg,600
17,HOUSE,KEY,LIST_2W,match,0,BrownKey_1.jpg,500
18,PLANE,BELL,LIST_2W,match,0,BluePlane_2.jpg,200
19,WVCNZ,PLANE,LIST_1W,mismatch,3,BlackCar_2.jpg,200
20,QXSW,CAR,LIST_1W,mismatch,1,RedHouse_2.jpg,300
21,RJDNW,BAG,LIST_1W,match,0,GreenBag_3.jpg,200
22,CROSS,BAG,LIST_2W,match,0,BlueCross_1.jpg,500
23,WVCNZ,BONE,LIST_1W,match,0,BlackBone_1.jpg,400
24,QXSW,SQUARE,LIST_1W,mismatch,1,GreenCane_3.jpg,500
25,CROSS,BOW,LIST_2W,match,0,BlueBow_1.jpg,600
26,QXSW,FLAG,LIST_1W,mismatch,3,GreenLamp_3.jpg,600
27,PLANE,BAG,LIST_2W,mismatch,2,GreenFlag_3.jpg,200
28,RJDNW,CAR,LIST_1W,match,0,RedCar_3.jpg,200
29,CROSS,HOUSE,LIST_2W,mismatch,1,BlackPlane_1.jpg,500
30,BOAT,CUP,LIST_2W,mismatch,3,PinkSquare_2.jpg,600
31,WVCNZ,STAR,LIST_1W,match,0,BlackStar_3.jpg,300
32,PLANE,BELL,LIST_2W,match,0,BluePlane_2.jpg,300
33,XKQ,FLAG,LIST_1W,match,0,RedFlag_1.jpg,600
34,MTPV,BONE,LIST_1W,match,0,RedBone_3.jpg,400
35,MTPV,BAG,LIST_1W,mismatch,2,BlueShoe_2.jpg,600
36,BOAT,CUP,LIST_2W,mismatch,3,PinkSquare_2.jpg,500
37,RJDNW,FORK,LIST_1W,match,0,PinkFork_2.jpg,600
38,LAMP,STAR,LIST_2W,match,0,RedStar_3.jpg,200
39,RJDNW,HEART,LIST_1W,match,0,PinkHeart_2.jpg,300
40,PLANE,SHOE,LIST_2W,mismatch,2,PinkCar_3.jpg,300
41,QXSW,CROSS,LIST_1W,match,0,BlackCross_3.jpg,500
42,CROSS,BOW,LIST_2W,match,0,BlueBow_1.jpg,400
43,QXSW,STAR,LIST_1W,match,0,GreenStar_3.jpg,200
44,XKQ,SHOE,LIST_1W,match,0,BlackShoe_3.jpg,400
45,CROSS,CANE,LIST_2W,mismatch,1,BrownSquare_2.jpg,600
46,LAMP,BONE,LIST_2W,mismatch,1,RedTree_1.jpg,200
47,HOUSE,LEAF,LIST_2W,match,0,GreenHouse_1.jpg,600
48,RJDNW,BOAT,LIST_1W,match,0,PinkBoat_1.jpg,400
49,PLANE,DISC,LIST_2W,mismatch,3,RedCross_1.jpg,300
50,LAMP,BONE,LIST_2W,mismatch,1,RedTree_1.jpg,400
51,CUP,SQUARE,LIST_2W,match,0,GreenCup_1.jpg,300
52,WVCNZ,DISC,LIST_1W,mismatch,3,RedFlag_2.jpg,300
53,PLANE,LAMP,LIST_2W,mismatch,1,BlueBow_2.jpg,500
54,LAMP,SHOE,LIST_2W,match,0,RedLamp_3.jpg,600
55,ZBXLV,SQUARE,LIST_1W,match,0,BlackSquare_2.jpg,300
56,LAMP,NOTE,LIST_2W,mismatch,1,GreenDisc_3.jpg,600
57,ZBXLV,SQUARE,LIST_1W,match,0,BlackSquare_2.jpg,200
58,XKQ,BAG,LIST_1W,match,0,BlueBag_1.jpg,200
