,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RED,FORK,COMP_2W,match,0,RedFork_2.jpg,400
1,QXSW,TREE,COMP_1W,match,0,BlackTree_2.jpg,600
2,RJDNW,BOAT,COMP_1W,match,0,GreenBoat_3.jpg,200
3,PINK,SHOE,COMP_2W,mismatch,3,PinkStar_3.jpg,200
4,XKQ,CANE,COMP_1W,match,0,BrownCane_1.jpg,300
5,BROWN,LOCK,COMP_2W,mismatch,1,BrownSquare_2.jpg,400
6,RJDNW,NOTE,COMP_1W,match,0,BrownNote_2.jpg,600
7,BLACK,FLAG,COMP_2W,mismatch,2,BlackFlag_1.jpg,300
8,BROWN,SQUARE,COMP_2W,mismatch,2,BlueSquare_3.jpg,500
9,BLUE,DISC,COMP_2W,match,0,BlueDisc_2.jpg,500
10,WVCNZ,SHOE,COMP_1W,mismatch,3,PinkBag_3.jpg,400
11,BLUE,BOW,COMP_2W,mismatch,3,RedCup_3.jpg,500
12,BROWN,BAG,COMP_2W,match,0,BrownBag_2.jpg,300
13,PINK,PLANE,COMP_2W,mismatch,3,BlackBow_2.jpg,200
14,WVCNZ,BOW,COMP_1W,mismatch,3,BrownHouse_3.jpg,600
15,ZBXLV,BAG,COMP_1W,match,0,BlueBag_2.jpg,500
16,BLACK,STAR,COMP_2W,mismatch,1,BlackBow_1.jpg,500
17,MTPV,CANE,COMP_1W,mismatch,3,PinkBone_1.jpg,400
18,BLUE,LOCK,COMP_2W,match,0,BlueLock_3.jpg,400
19,QXSW,LEAF,COMP_1W,match,0,BrownLeaf_2.jpg,500
20,BLUE,TREE,COMP_2W,mismatch,2,BlueTree_1.jpg,600
21,MTPV,FLAG,COMP_1W,match,0,BlackFlag_2.jpg,200
22,MTPV,LAMP,COMP_1W,mismatch,2,RedFork_3.jpg,300
23,PINK,HOUSE,COMP_2W,mismatch,3,RedStar_1.jpg,200
24,WVCNZ,BELL,COMP_1W,mismatch,3,BlueNote_3.jpg,500
