TrialOnset,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,Accuracy,RT,Dur,Response
0.0304793508257717,NA,NA,FIX,NA,NA,NA,0,,0.0421508399304003,
14.4959197710268,XKQ,HEART,COMP_1W,match,0,BlueHeart_3.jpg,1,0.482791960937902,4.029543987941,match
18.4959197710268,QXSW,LEAF,COMP_1W,match,0,BlackLeaf_2.jpg,1,0.620810626074672,4.02760712592863,match
22.4959197710268,XKQ,SHOE,COMP_1W,match,0,BlackShoe_3.jpg,1,0.477204330032691,4.00992507184856,match
26.4959197710268,ZBXLV,FORK,COMP_1W,mismatch,2,BlueCup_1.jpg,1,0.666963656898588,4.03129736101255,mismatch
30.4959197710268,RJDNW,BONE,COMP_1W,match,0,GreenBone_1.jpg,1,0.531604193849489,4.02940302086063,match
34.4959197710268,GREEN,BELL,COMP_2W,match,0,GreenBell_1.jpg,1,0.612100871047005,4.00705995596945,match
38.4959197710268,RED,LOCK,COMP_2W,mismatch,1,RedNote_3.jpg,1,0.657729766098782,4.02225679182447,mismatch
42.4959197710268,BLUE,SHOE,COMP_2W,mismatch,3,BlueNote_3.jpg,1,0.617240446154028,4.02973651583306,mismatch
46.4959197710268,PINK,BONE,COMP_2W,match,0,PinkBone_3.jpg,1,0.439003168139607,4.01654087589122,match
50.4959197710268,RED,BOW,COMP_2W,mismatch,3,RedBone_2.jpg,1,0.682212303159758,4.02566369390115,mismatch
54.4959197710268,ZBXLV,CROSS,LIST_1W,mismatch,2,BlackCup_1.jpg,1,0.767824433045462,4.02610830799676,mismatch
58.4959197710268,QXSW,CAR,LIST_1W,mismatch,3,RedFlag_2.jpg,1,0.654336537932977,4.02609934704378,mismatch
62.4959197710268,WVCNZ,BELL,LIST_1W,mismatch,1,BrownHouse_1.jpg,1,0.700166842900217,4.02929141605273,mismatch
66.4959197710268,WVCNZ,CAR,LIST_1W,match,0,BlackCar_3.jpg,1,0.774464124115184,4.01481466088444,match
70.4959197710268,MTPV,HEART,LIST_1W,match,0,RedHeart_1.jpg,1,1.16748769907281,4.02701322501525,match
74.4959197710268,CROSS,HAND,LIST_2W,mismatch,3,RedKey_1.jpg,1,0.649470380973071,4.02817901200615,mismatch
78.4959197710268,HOUSE,CAR,LIST_2W,match,0,BlackCar_1.jpg,1,0.827445884002373,4.01578131294809,match
82.4959197710268,CUP,SQUARE,LIST_2W,match,0,RedSquare_1.jpg,1,0.777346477145329,4.02917670598254,match
86.4959197710268,BOAT,STAR,LIST_2W,match,0,PinkBoat_3.jpg,1,0.65581571101211,4.0186734800227,match
90.4959197710268,CROSS,LEAF,LIST_2W,mismatch,2,GreenFork_2.jpg,1,0.657939295051619,4.02545044384897,mismatch
0.0375854899175465,NA,NA,FIX,NA,NA,NA,0,,0.0406924008857459,
106.495919771027,GREEN,CANE,COMP_2W,mismatch,2,BlackCane_1.jpg,1,0.723078614100814,4.01994703197852,mismatch
110.495919771027,RED,PLANE,COMP_2W,match,0,RedPlane_1.jpg,1,0.638427095953375,4.01352196885273,match
114.495919771027,PINK,HEART,COMP_2W,mismatch,1,PinkPlane_2.jpg,1,0.917950493050739,4.02457761601545,mismatch
118.495919771027,BROWN,SQUARE,COMP_2W,match,0,BrownSquare_3.jpg,1,0.55855805799365,4.01939072902314,match
122.495919771027,BROWN,BOW,COMP_2W,mismatch,3,BlueSquare_2.jpg,1,0.702386365039274,4.02464935183525,mismatch
126.495919771027,HOUSE,PLANE,LIST_2W,match,0,BluePlane_2.jpg,0,1.52243853895925,4.02457023295574,mismatch
130.495919771027,HOUSE,CUP,LIST_2W,match,0,RedHouse_2.jpg,1,0.9140918510966,4.02542909886688,match
134.495919771027,CUP,HEART,LIST_2W,match,0,PinkHeart_3.jpg,1,0.718635759083554,4.02741302200593,match
138.495919771027,CUP,FORK,LIST_2W,mismatch,1,GreenHand_2.jpg,1,0.898037465056404,4.0124082909897,mismatch
142.495919771027,LAMP,PLANE,LIST_2W,mismatch,1,RedCar_1.jpg,1,1.21157697215676,4.03039284190163,mismatch
146.495919771027,WVCNZ,TREE,COMP_1W,match,0,PinkTree_2.jpg,1,0.654148924862966,4.0215935879387,match
150.495919771027,WVCNZ,FLAG,COMP_1W,mismatch,3,RedHouse_3.jpg,1,0.621396023081616,4.02730443584733,mismatch
154.495919771027,RJDNW,FORK,COMP_1W,match,0,BlueFork_2.jpg,1,0.556710025994107,4.02174930204637,match
158.495919771027,QXSW,BELL,COMP_1W,mismatch,2,PinkCup_3.jpg,1,0.827730386983603,4.02023659902625,mismatch
162.495919771027,QXSW,DISC,COMP_1W,mismatch,1,RedCane_1.jpg,1,0.788402886828408,4.02579696686007,mismatch
166.495919771027,ZBXLV,TREE,LIST_1W,match,0,BlackTree_2.jpg,1,0.490050998050719,4.03947750199586,match
170.495919771027,RJDNW,SQUARE,LIST_1W,match,0,BrownSquare_2.jpg,1,0.702287448104471,4.02305839094333,match
174.495919771027,QXSW,LOCK,LIST_1W,mismatch,1,BrownFork_2.jpg,1,0.516716461861506,4.02513804193586,mismatch
178.495919771027,WVCNZ,CUP,LIST_1W,mismatch,3,BlueLamp_3.jpg,1,0.661420333199203,4.01741283200681,mismatch
182.495919771027,ZBXLV,CAR,LIST_1W,match,0,RedCar_3.jpg,1,0.538744142046198,4.02015306102112,match
0.0315317530184984,NA,NA,FIX,NA,NA,NA,0,,0.0377059848979115,
198.495919771027,WVCNZ,LAMP,LIST_1W,mismatch,2,BrownBoat_2.jpg,1,0.754874974954873,4.02342196297832,mismatch
