,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,QXSW,BLUE,QXSW,BOAT,DISC,match,0,1,BlueDisc_2.jpg,BlueDisc_3.jpg,BlackDisc_2.jpg,GreenBoat_3.jpg
1,RJDNW,GREEN,ZBXLV,PLANE,DISC,match,0,2,BrownDisc_3.jpg,GreenDisc_3.jpg,BrownDisc_2.jpg,GreenDisc_2.jpg
2,WVCNZ,BLACK,WVCNZ,HOUSE,DISC,mismatch,3,0,BlueBoat_2.jpg,GreenShoe_2.jpg,RedCane_2.jpg,BlueCane_3.jpg
3,ZBXLV,BROWN,RJDNW,CROSS,DISC,mismatch,2,0,PinkBoat_1.jpg,RedDisc_1.jpg,GreenBag_2.jpg,PinkBag_2.jpg
4,QXSW,BLUE,QXSW,LAMP,PLANE,match,0,1,BrownPlane_1.jpg,BluePlane_1.jpg,PinkPlane_3.jpg,BlackLamp_3.jpg
5,RJDNW,BLACK,WVCNZ,HOUSE,PLANE,match,0,2,PinkPlane_3.jpg,BlackPlane_3.jpg,BluePlane_1.jpg,RedPlane_1.jpg
6,XKQ,RED,XKQ,CUP,PLANE,mismatch,1,0,PinkBoat_3.jpg,RedBell_1.jpg,BlueBow_2.jpg,PinkFlag_1.jpg
7,MTPV,PINK,MTPV,BOAT,PLANE,mismatch,3,0,BlackKey_2.jpg,RedBell_1.jpg,BlueHeart_1.jpg,RedHeart_3.jpg
8,MTPV,PINK,QXSW,BOAT,BAG,match,0,1,BlackBag_1.jpg,PinkBag_1.jpg,PinkBag_3.jpg,RedBoat_3.jpg
9,WVCNZ,BLACK,RJDNW,CROSS,BAG,match,0,2,PinkBag_2.jpg,BlackBag_3.jpg,GreenBag_1.jpg,BlueBag_2.jpg
10,ZBXLV,BROWN,WVCNZ,HOUSE,BAG,mismatch,2,0,GreenFlag_2.jpg,BlueBag_1.jpg,BlackHeart_3.jpg,BrownHeart_3.jpg
11,RJDNW,GREEN,ZBXLV,PLANE,BAG,mismatch,2,0,PinkFork_1.jpg,GreenBag_2.jpg,GreenBone_2.jpg,BlueBow_2.jpg
12,RJDNW,GREEN,WVCNZ,CROSS,LOCK,match,0,1,BrownLock_1.jpg,GreenLock_3.jpg,GreenLock_3.jpg,BlackCross_3.jpg
13,XKQ,RED,XKQ,CUP,LOCK,match,0,2,GreenLock_1.jpg,RedLock_3.jpg,PinkLock_2.jpg,BlueLock_1.jpg
14,WVCNZ,BROWN,RJDNW,PLANE,LOCK,mismatch,3,0,BlueKey_2.jpg,RedLamp_2.jpg,GreenTree_2.jpg,BrownFork_1.jpg
15,MTPV,BLUE,QXSW,BOAT,LOCK,mismatch,3,0,GreenNote_1.jpg,BlueSquare_1.jpg,BlackFork_1.jpg,GreenHand_1.jpg
16,QXSW,PINK,QXSW,LAMP,CANE,match,0,1,BlueCane_3.jpg,PinkCane_3.jpg,RedCane_1.jpg,GreenLamp_1.jpg
17,XKQ,RED,XKQ,CUP,CANE,match,0,2,RedCane_2.jpg,RedCane_1.jpg,RedCane_2.jpg,PinkCane_1.jpg
18,WVCNZ,GREEN,WVCNZ,CROSS,CANE,mismatch,1,0,BrownDisc_2.jpg,GreenBell_1.jpg,PinkBoat_2.jpg,BrownBag_1.jpg
19,MTPV,BLUE,MTPV,BOAT,CANE,mismatch,2,0,BlueBow_3.jpg,PinkCane_3.jpg,BlackLock_3.jpg,GreenBell_3.jpg
20,XKQ,RED,XKQ,CUP,HAND,match,0,1,GreenHand_1.jpg,RedHand_2.jpg,BlueHand_3.jpg,RedCup_1.jpg
21,QXSW,PINK,MTPV,BOAT,HAND,match,0,2,BlackHand_2.jpg,PinkHand_1.jpg,BrownHand_1.jpg,BlackHand_1.jpg
22,RJDNW,BROWN,RJDNW,CROSS,HAND,mismatch,1,0,PinkShoe_2.jpg,BrownSquare_3.jpg,PinkLock_2.jpg,BlackBell_3.jpg
23,WVCNZ,BLACK,ZBXLV,PLANE,HAND,mismatch,3,0,GreenNote_1.jpg,RedFlag_2.jpg,GreenNote_3.jpg,BrownHeart_3.jpg
24,XKQ,RED,XKQ,CUP,KEY,match,0,1,BlueKey_2.jpg,RedKey_1.jpg,GreenKey_3.jpg,BlueCup_2.jpg
25,WVCNZ,BLACK,ZBXLV,PLANE,KEY,match,0,2,RedKey_2.jpg,BlackKey_2.jpg,BrownKey_1.jpg,RedKey_3.jpg
26,MTPV,PINK,QXSW,LAMP,KEY,mismatch,2,0,BlueBoat_2.jpg,GreenKey_2.jpg,RedLamp_1.jpg,RedHeart_3.jpg
27,QXSW,BLUE,MTPV,BOAT,KEY,mismatch,1,0,BrownTree_3.jpg,BlueFork_1.jpg,PinkPlane_2.jpg,BrownCane_3.jpg
28,QXSW,PINK,QXSW,BOAT,SHOE,match,0,1,RedShoe_3.jpg,PinkShoe_2.jpg,BrownShoe_2.jpg,BrownBoat_2.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,RedShoe_2.jpg,RedShoe_3.jpg,PinkShoe_3.jpg,GreenShoe_2.jpg
30,WVCNZ,GREEN,RJDNW,HOUSE,SHOE,mismatch,3,0,BrownStar_1.jpg,GreenBoat_1.jpg,GreenFork_2.jpg,BrownCross_1.jpg
31,MTPV,BLUE,MTPV,LAMP,SHOE,mismatch,2,0,BlackCane_1.jpg,RedShoe_2.jpg,BrownLamp_1.jpg,GreenDisc_1.jpg
32,ZBXLV,BROWN,RJDNW,PLANE,BONE,match,0,1,BrownBone_3.jpg,BrownBone_1.jpg,BlackBone_1.jpg,GreenPlane_1.jpg
33,XKQ,RED,XKQ,CUP,BONE,match,0,2,PinkBone_3.jpg,RedBone_1.jpg,BrownBone_3.jpg,BrownBone_3.jpg
34,QXSW,BLUE,QXSW,BOAT,BONE,mismatch,2,0,RedHeart_1.jpg,BlueBone_3.jpg,PinkLeaf_2.jpg,BrownCross_2.jpg
35,RJDNW,GREEN,WVCNZ,HOUSE,BONE,mismatch,2,0,GreenFlag_1.jpg,RedBone_3.jpg,BlueBow_1.jpg,BlackCane_3.jpg
36,QXSW,BLUE,QXSW,LAMP,SQUARE,match,0,1,PinkSquare_3.jpg,BlueSquare_1.jpg,BlackSquare_1.jpg,BlackLamp_2.jpg
37,MTPV,PINK,MTPV,BOAT,SQUARE,match,0,2,RedSquare_2.jpg,PinkSquare_3.jpg,BlackSquare_3.jpg,BrownSquare_3.jpg
38,XKQ,RED,XKQ,CUP,SQUARE,mismatch,2,0,RedHouse_3.jpg,RedSquare_3.jpg,RedBoat_2.jpg,BlackPlane_3.jpg
39,RJDNW,GREEN,ZBXLV,PLANE,SQUARE,mismatch,2,0,BlackBone_3.jpg,RedSquare_1.jpg,PinkBag_1.jpg,RedLock_2.jpg
40,QXSW,BLUE,QXSW,BOAT,BELL,match,0,1,BrownBell_1.jpg,BlueBell_3.jpg,PinkBell_2.jpg,GreenBoat_1.jpg
41,ZBXLV,GREEN,WVCNZ,PLANE,BELL,match,0,2,BlueBell_3.jpg,GreenBell_1.jpg,BrownBell_3.jpg,BlackBell_2.jpg
42,MTPV,PINK,MTPV,LAMP,BELL,mismatch,1,0,BlackFlag_2.jpg,PinkSquare_3.jpg,RedCane_1.jpg,PinkTree_2.jpg
43,XKQ,RED,XKQ,CUP,BELL,mismatch,1,0,PinkCane_2.jpg,RedHand_3.jpg,BlackCane_2.jpg,GreenLamp_1.jpg
44,RJDNW,GREEN,RJDNW,PLANE,BOAT,match,0,1,RedBoat_1.jpg,GreenBoat_3.jpg,BlueBoat_1.jpg,BlackPlane_3.jpg
45,MTPV,BLUE,MTPV,LAMP,BOAT,match,0,2,GreenBoat_2.jpg,BlueBoat_2.jpg,GreenBoat_2.jpg,GreenBoat_1.jpg
46,XKQ,RED,XKQ,CUP,BOAT,mismatch,1,0,BrownTree_2.jpg,RedKey_3.jpg,GreenCup_3.jpg,BrownBone_1.jpg
47,ZBXLV,BROWN,ZBXLV,HOUSE,BOAT,mismatch,3,0,BlackSquare_2.jpg,BlackCup_1.jpg,GreenCar_2.jpg,BrownBow_3.jpg
48,RJDNW,BROWN,WVCNZ,CROSS,BOW,match,0,1,BlueBow_1.jpg,BrownBow_1.jpg,BrownBow_3.jpg,BlackCross_2.jpg
49,MTPV,BLUE,QXSW,LAMP,BOW,match,0,2,PinkBow_2.jpg,BlueBow_2.jpg,BlueBow_2.jpg,GreenBow_1.jpg
50,QXSW,PINK,MTPV,BOAT,BOW,mismatch,3,0,PinkShoe_3.jpg,RedKey_1.jpg,BrownShoe_2.jpg,BrownLamp_2.jpg
51,WVCNZ,GREEN,RJDNW,HOUSE,BOW,mismatch,1,0,BlueHeart_2.jpg,GreenCross_1.jpg,GreenNote_2.jpg,BrownKey_2.jpg
52,WVCNZ,GREEN,RJDNW,PLANE,CAR,match,0,1,BlueCar_3.jpg,GreenCar_1.jpg,BlueCar_1.jpg,BluePlane_1.jpg
53,RJDNW,BLACK,WVCNZ,CROSS,CAR,match,0,2,PinkCar_1.jpg,BlackCar_3.jpg,BlueCar_2.jpg,BlackCar_2.jpg
54,MTPV,BLUE,MTPV,LAMP,CAR,mismatch,3,0,RedNote_1.jpg,BlueBell_2.jpg,BlackLamp_3.jpg,PinkBow_3.jpg
55,QXSW,PINK,QXSW,BOAT,CAR,mismatch,1,0,RedStar_2.jpg,PinkHeart_3.jpg,BrownShoe_2.jpg,GreenShoe_2.jpg
56,ZBXLV,BLACK,ZBXLV,HOUSE,CROSS,match,0,1,PinkCross_1.jpg,BlackCross_2.jpg,RedCross_2.jpg,BlueHouse_3.jpg
57,MTPV,BLUE,MTPV,LAMP,CROSS,match,0,2,GreenCross_2.jpg,BlueCross_3.jpg,GreenCross_1.jpg,GreenCross_3.jpg
58,WVCNZ,BROWN,WVCNZ,PLANE,CROSS,mismatch,3,0,PinkBoat_3.jpg,BrownFlag_1.jpg,RedLock_3.jpg,GreenShoe_1.jpg
59,QXSW,PINK,QXSW,BOAT,CROSS,mismatch,1,0,GreenCar_3.jpg,PinkCup_1.jpg,BlackNote_1.jpg,RedHeart_1.jpg
60,MTPV,PINK,MTPV,BOAT,CUP,match,0,1,GreenCup_2.jpg,PinkCup_1.jpg,GreenCup_1.jpg,RedBoat_2.jpg
61,ZBXLV,BLACK,RJDNW,PLANE,CUP,match,0,2,PinkCup_2.jpg,BlackCup_3.jpg,RedCup_2.jpg,BlackCup_1.jpg
62,RJDNW,BROWN,ZBXLV,HOUSE,CUP,mismatch,1,0,GreenLamp_2.jpg,BrownHeart_2.jpg,PinkBow_3.jpg,PinkCross_2.jpg
63,QXSW,BLUE,QXSW,LAMP,CUP,mismatch,3,0,BlackBoat_3.jpg,GreenHeart_1.jpg,BlueHand_1.jpg,BrownBell_3.jpg
64,MTPV,PINK,QXSW,LAMP,FLAG,match,0,1,PinkFlag_2.jpg,PinkFlag_1.jpg,BlueFlag_2.jpg,PinkLamp_3.jpg
65,WVCNZ,BLACK,RJDNW,CROSS,FLAG,match,0,2,RedFlag_1.jpg,BlackFlag_1.jpg,PinkFlag_3.jpg,BlackFlag_2.jpg
66,RJDNW,GREEN,WVCNZ,PLANE,FLAG,mismatch,3,0,PinkBow_3.jpg,BlueBoat_3.jpg,BrownBone_2.jpg,BrownFork_2.jpg
67,XKQ,RED,XKQ,CUP,FLAG,mismatch,2,0,BrownBoat_3.jpg,BrownFlag_2.jpg,GreenBell_2.jpg,GreenBag_3.jpg
68,ZBXLV,BLACK,ZBXLV,CROSS,FORK,match,0,1,PinkFork_1.jpg,BlackFork_2.jpg,BrownFork_1.jpg,BrownCross_3.jpg
69,MTPV,BLUE,MTPV,BOAT,FORK,match,0,2,BlackFork_2.jpg,BlueFork_2.jpg,BrownFork_2.jpg,BlackFork_3.jpg
70,WVCNZ,BROWN,RJDNW,HOUSE,FORK,mismatch,1,0,BrownLeaf_3.jpg,BrownBag_3.jpg,BlueHand_1.jpg,RedPlane_1.jpg
71,XKQ,RED,XKQ,CUP,FORK,mismatch,1,0,BlueStar_3.jpg,RedBoat_2.jpg,BrownSquare_3.jpg,GreenLamp_3.jpg
72,WVCNZ,BLACK,WVCNZ,CROSS,HEART,match,0,1,RedHeart_2.jpg,BlackHeart_1.jpg,BlueHeart_2.jpg,BrownCross_2.jpg
73,ZBXLV,BROWN,ZBXLV,PLANE,HEART,match,0,2,BlackHeart_2.jpg,BrownHeart_2.jpg,PinkHeart_1.jpg,BlueHeart_3.jpg
74,XKQ,RED,XKQ,CUP,HEART,mismatch,1,0,BlueLamp_2.jpg,RedFlag_2.jpg,BlackFlag_3.jpg,PinkShoe_3.jpg
75,MTPV,PINK,MTPV,LAMP,HEART,mismatch,2,0,PinkCane_1.jpg,BlackHeart_2.jpg,PinkTree_3.jpg,PinkCross_2.jpg
76,WVCNZ,GREEN,RJDNW,HOUSE,LAMP,match,0,1,PinkLamp_1.jpg,GreenLamp_2.jpg,GreenLamp_3.jpg,PinkHouse_2.jpg
77,RJDNW,BROWN,ZBXLV,CROSS,LAMP,match,0,2,PinkLamp_3.jpg,BrownLamp_3.jpg,BlackLamp_2.jpg,BlackLamp_1.jpg
78,ZBXLV,BLACK,WVCNZ,PLANE,LAMP,mismatch,1,0,PinkSquare_1.jpg,BlackCane_2.jpg,RedBone_3.jpg,GreenHand_2.jpg
79,XKQ,RED,XKQ,CUP,LAMP,mismatch,2,0,GreenTree_2.jpg,BlueLamp_2.jpg,PinkShoe_3.jpg,PinkShoe_2.jpg
80,ZBXLV,BLACK,ZBXLV,CROSS,LEAF,match,0,1,BrownLeaf_1.jpg,BlackLeaf_1.jpg,PinkLeaf_3.jpg,BlueCross_3.jpg
81,RJDNW,BROWN,RJDNW,PLANE,LEAF,match,0,2,BrownLeaf_1.jpg,BrownLeaf_2.jpg,RedLeaf_1.jpg,RedLeaf_1.jpg
