,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,QXSW,BLUE,QXSW,LAMP,DISC,match,0,1,PinkDisc_1.jpg,BlueDisc_1.jpg,BlackDisc_3.jpg,BlueLamp_3.jpg
1,MTPV,PINK,MTPV,BOAT,DISC,match,0,2,PinkDisc_2.jpg,PinkDisc_1.jpg,BlueDisc_3.jpg,BlueDisc_1.jpg
2,RJDNW,GREEN,RJDNW,PLANE,DISC,mismatch,1,0,PinkBoat_1.jpg,GreenCane_1.jpg,BlackShoe_3.jpg,BlueBoat_3.jpg
3,XKQ,RED,XKQ,CUP,DISC,mismatch,1,0,PinkBone_1.jpg,RedLamp_2.jpg,RedLock_2.jpg,BrownTree_2.jpg
4,MTPV,BLUE,MTPV,LAMP,PLANE,match,0,1,RedPlane_3.jpg,BluePlane_1.jpg,GreenPlane_2.jpg,PinkLamp_3.jpg
5,ZBXLV,BROWN,ZBXLV,HOUSE,PLANE,match,0,2,RedPlane_3.jpg,BrownPlane_2.jpg,GreenPlane_1.jpg,BlackPlane_2.jpg
6,QXSW,PINK,QXSW,BOAT,PLANE,mismatch,3,0,PinkFork_2.jpg,BrownHouse_2.jpg,RedBell_2.jpg,PinkNote_1.jpg
7,WVCNZ,BLACK,WVCNZ,CROSS,PLANE,mismatch,3,0,BlueFork_3.jpg,BlueBow_2.jpg,PinkCross_1.jpg,BrownBell_3.jpg
8,RJDNW,BLACK,RJDNW,HOUSE,BAG,match,0,1,RedBag_2.jpg,BlackBag_3.jpg,BlueBag_1.jpg,BlueHouse_3.jpg
9,QXSW,PINK,QXSW,BOAT,BAG,match,0,2,BrownBag_2.jpg,PinkBag_3.jpg,BrownBag_1.jpg,BlueBag_2.jpg
10,XKQ,RED,XKQ,CUP,BAG,mismatch,3,0,RedBone_1.jpg,GreenCane_1.jpg,GreenShoe_1.jpg,PinkStar_1.jpg
11,MTPV,BLUE,MTPV,LAMP,BAG,mismatch,1,0,GreenBone_1.jpg,BlueKey_2.jpg,BlackCross_2.jpg,GreenDisc_3.jpg
12,ZBXLV,BROWN,RJDNW,HOUSE,LOCK,match,0,1,RedLock_2.jpg,BrownLock_3.jpg,RedLock_2.jpg,BlackHouse_1.jpg
13,XKQ,RED,XKQ,CUP,LOCK,match,0,2,PinkLock_1.jpg,RedLock_1.jpg,BlueLock_1.jpg,BlackLock_3.jpg
14,MTPV,PINK,QXSW,BOAT,LOCK,mismatch,2,0,RedSquare_3.jpg,GreenLock_3.jpg,BrownBone_2.jpg,GreenBow_1.jpg
15,RJDNW,BLACK,WVCNZ,PLANE,LOCK,mismatch,1,0,BlackCross_2.jpg,BlackShoe_2.jpg,PinkNote_3.jpg,GreenSquare_1.jpg
16,XKQ,RED,XKQ,CUP,CANE,match,0,1,BlueCane_3.jpg,RedCane_3.jpg,BlueCane_3.jpg,BrownCup_2.jpg
17,MTPV,BLUE,MTPV,BOAT,CANE,match,0,2,BlueCane_2.jpg,BlueCane_1.jpg,RedCane_2.jpg,PinkCane_2.jpg
18,WVCNZ,BLACK,ZBXLV,PLANE,CANE,mismatch,2,0,BlueShoe_1.jpg,BrownCane_1.jpg,PinkBell_2.jpg,PinkBow_1.jpg
19,ZBXLV,BROWN,WVCNZ,HOUSE,CANE,mismatch,3,0,PinkBell_1.jpg,BlueFlag_2.jpg,BrownHouse_2.jpg,BlueKey_3.jpg
20,XKQ,RED,XKQ,CUP,HAND,match,0,1,BrownHand_3.jpg,RedHand_3.jpg,BrownHand_3.jpg,BlackCup_3.jpg
21,QXSW,PINK,QXSW,BOAT,HAND,match,0,2,PinkHand_1.jpg,PinkHand_2.jpg,BlackHand_2.jpg,BrownHand_3.jpg
22,WVCNZ,BROWN,RJDNW,PLANE,HAND,mismatch,2,0,RedLock_3.jpg,PinkHand_1.jpg,BlueCar_1.jpg,PinkLock_1.jpg
23,MTPV,BLUE,MTPV,LAMP,HAND,mismatch,2,0,PinkBone_3.jpg,GreenHand_1.jpg,PinkBell_3.jpg,BlackPlane_1.jpg
24,ZBXLV,BLACK,RJDNW,CROSS,KEY,match,0,1,BlueKey_3.jpg,BlackKey_3.jpg,RedKey_3.jpg,PinkCross_1.jpg
25,MTPV,BLUE,MTPV,BOAT,KEY,match,0,2,BrownKey_3.jpg,BlueKey_2.jpg,BlackKey_3.jpg,RedKey_2.jpg
26,QXSW,PINK,QXSW,LAMP,KEY,mismatch,1,0,PinkFlag_3.jpg,PinkNote_1.jpg,GreenBow_2.jpg,BrownBell_2.jpg
27,XKQ,RED,XKQ,CUP,KEY,mismatch,2,0,BluePlane_3.jpg,BlackKey_2.jpg,GreenShoe_2.jpg,BlueBag_3.jpg
28,RJDNW,BLACK,WVCNZ,CROSS,SHOE,match,0,1,BrownShoe_3.jpg,BlackShoe_2.jpg,BrownShoe_1.jpg,BlackCross_3.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,PinkShoe_1.jpg,RedShoe_1.jpg,RedShoe_2.jpg,BlueShoe_1.jpg
