,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,QXSW,BLUE,MTPV,BOAT,DISC,match,0,1,PinkDisc_2.jpg,BlueDisc_1.jpg,BlackDisc_2.jpg,BrownBoat_3.jpg
1,MTPV,PINK,QXSW,LAMP,DISC,match,0,2,PinkDisc_2.jpg,PinkDisc_1.jpg,GreenDisc_2.jpg,GreenDisc_3.jpg
2,WVCNZ,BROWN,RJDNW,HOUSE,DISC,mismatch,3,0,RedLock_1.jpg,PinkBow_2.jpg,PinkBone_2.jpg,BrownBoat_3.jpg
3,ZBXLV,GREEN,WVCNZ,CROSS,DISC,mismatch,3,0,GreenKey_3.jpg,BlueCup_2.jpg,BrownLock_2.jpg,GreenCar_1.jpg
4,MTPV,PINK,QXSW,LAMP,PLANE,match,0,1,BlackPlane_2.jpg,PinkPlane_2.jpg,BlackPlane_2.jpg,PinkLamp_1.jpg
5,WVCNZ,BLACK,RJDNW,HOUSE,PLANE,match,0,2,PinkPlane_1.jpg,BlackPlane_2.jpg,PinkPlane_2.jpg,BrownPlane_1.jpg
6,ZBXLV,BROWN,ZBXLV,CROSS,PLANE,mismatch,1,0,RedDisc_3.jpg,BrownLeaf_2.jpg,PinkLock_1.jpg,BrownTree_2.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,3,0,RedStar_3.jpg,BlackCross_3.jpg,BrownBell_1.jpg,PinkCross_3.jpg
8,RJDNW,BLACK,ZBXLV,PLANE,BAG,match,0,1,BrownBag_2.jpg,BlackBag_1.jpg,RedBag_2.jpg,PinkPlane_1.jpg
9,WVCNZ,GREEN,RJDNW,HOUSE,BAG,match,0,2,PinkBag_1.jpg,GreenBag_2.jpg,BrownBag_2.jpg,BlackBag_2.jpg
10,MTPV,PINK,QXSW,BOAT,BAG,mismatch,3,0,RedCar_2.jpg,BlackKey_3.jpg,BrownCane_2.jpg,BlackLock_1.jpg
11,XKQ,RED,XKQ,CUP,BAG,mismatch,1,0,BlackTree_1.jpg,RedLeaf_2.jpg,BlackCane_2.jpg,BlueDisc_3.jpg
12,QXSW,BLUE,QXSW,LAMP,LOCK,match,0,1,BlueLock_1.jpg,BlueLock_3.jpg,BlueLock_1.jpg,GreenLamp_1.jpg
13,ZBXLV,GREEN,ZBXLV,HOUSE,LOCK,match,0,2,PinkLock_3.jpg,GreenLock_2.jpg,RedLock_1.jpg,BlackLock_1.jpg
14,RJDNW,BLACK,RJDNW,CROSS,LOCK,mismatch,3,0,RedBag_2.jpg,BlueHeart_3.jpg,BrownCane_1.jpg,PinkCup_1.jpg
15,WVCNZ,BROWN,WVCNZ,PLANE,LOCK,mismatch,1,0,BlueStar_3.jpg,BrownHeart_1.jpg,PinkBell_3.jpg,RedCane_3.jpg
16,QXSW,BLUE,QXSW,BOAT,CANE,match,0,1,GreenCane_3.jpg,BlueCane_3.jpg,BlackCane_2.jpg,GreenBoat_2.jpg
17,WVCNZ,GREEN,WVCNZ,HOUSE,CANE,match,0,2,BlueCane_3.jpg,GreenCane_3.jpg,PinkCane_3.jpg,GreenCane_2.jpg
18,XKQ,RED,XKQ,CUP,CANE,mismatch,3,0,RedCar_2.jpg,BrownLock_1.jpg,BlueShoe_2.jpg,BrownSquare_3.jpg
19,RJDNW,BROWN,ZBXLV,PLANE,CANE,mismatch,1,0,RedBag_1.jpg,BrownHeart_3.jpg,BlackSquare_3.jpg,GreenSquare_1.jpg
20,XKQ,RED,XKQ,CUP,HAND,match,0,1,PinkHand_3.jpg,RedHand_2.jpg,RedHand_2.jpg,PinkCup_3.jpg
21,QXSW,PINK,MTPV,BOAT,HAND,match,0,2,RedHand_3.jpg,PinkHand_2.jpg,BlueHand_3.jpg,BrownHand_1.jpg
22,WVCNZ,GREEN,RJDNW,CROSS,HAND,mismatch,3,0,BrownTree_2.jpg,RedCup_3.jpg,BlueFork_1.jpg,GreenHouse_2.jpg
23,RJDNW,BLACK,ZBXLV,HOUSE,HAND,mismatch,3,0,GreenBow_3.jpg,GreenCane_1.jpg,BlackSquare_2.jpg,BlueBow_3.jpg
24,RJDNW,BROWN,WVCNZ,HOUSE,KEY,match,0,1,GreenKey_2.jpg,BrownKey_3.jpg,GreenKey_3.jpg,BrownHouse_1.jpg
25,QXSW,BLUE,QXSW,LAMP,KEY,match,0,2,GreenKey_3.jpg,BlueKey_2.jpg,GreenKey_2.jpg,RedKey_2.jpg
26,XKQ,RED,XKQ,CUP,KEY,mismatch,2,0,BlackBone_1.jpg,BlueKey_3.jpg,PinkNote_1.jpg,GreenPlane_1.jpg
27,MTPV,PINK,MTPV,BOAT,KEY,mismatch,3,0,RedCane_1.jpg,BlueLamp_2.jpg,GreenBell_2.jpg,RedHand_1.jpg
28,MTPV,BLUE,QXSW,LAMP,SHOE,match,0,1,RedShoe_1.jpg,BlueShoe_1.jpg,BlueShoe_2.jpg,PinkLamp_3.jpg
29,QXSW,PINK,MTPV,BOAT,SHOE,match,0,2,GreenShoe_3.jpg,PinkShoe_2.jpg,BlueShoe_3.jpg,BlueShoe_3.jpg
30,XKQ,RED,XKQ,CUP,SHOE,mismatch,1,0,PinkLock_1.jpg,RedCar_3.jpg,BluePlane_2.jpg,BrownBone_1.jpg
31,WVCNZ,BROWN,WVCNZ,HOUSE,SHOE,mismatch,3,0,BlueBell_2.jpg,BlackBone_3.jpg,PinkHeart_2.jpg,RedLock_1.jpg
32,XKQ,RED,XKQ,CUP,BONE,match,0,1,PinkBone_1.jpg,RedBone_1.jpg,BrownBone_3.jpg,BlackCup_2.jpg
33,RJDNW,BROWN,WVCNZ,PLANE,BONE,match,0,2,RedBone_2.jpg,BrownBone_2.jpg,BlueBone_2.jpg,BrownBone_3.jpg
34,QXSW,BLUE,QXSW,LAMP,BONE,mismatch,1,0,BlackPlane_1.jpg,BlueHand_1.jpg,GreenBag_1.jpg,BrownCane_3.jpg
