,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,XKQ,RED,XKQ,CUP,DISC,match,0,1,PinkDisc_2.jpg,RedDisc_2.jpg,PinkDisc_2.jpg,RedCup_1.jpg
1,MTPV,BLUE,MTPV,BOAT,DISC,match,0,2,PinkDisc_3.jpg,BlueDisc_3.jpg,BlackDisc_1.jpg,PinkDisc_3.jpg
2,ZBXLV,BLACK,RJDNW,PLANE,DISC,mismatch,2,0,BlueBag_1.jpg,BlueDisc_3.jpg,RedStar_3.jpg,BlueShoe_1.jpg
3,RJDNW,GREEN,WVCNZ,CROSS,DISC,mismatch,1,0,BlueFlag_3.jpg,GreenCar_3.jpg,BrownCup_3.jpg,BlueFork_2.jpg
4,ZBXLV,BROWN,RJDNW,CROSS,PLANE,match,0,1,RedPlane_1.jpg,BrownPlane_3.jpg,PinkPlane_2.jpg,RedCross_1.jpg
5,MTPV,BLUE,MTPV,LAMP,PLANE,match,0,2,BlackPlane_2.jpg,BluePlane_1.jpg,GreenPlane_3.jpg,PinkPlane_1.jpg
6,QXSW,PINK,QXSW,BOAT,PLANE,mismatch,3,0,BlackCar_3.jpg,GreenKey_1.jpg,BlueBag_1.jpg,BrownBow_3.jpg
7,RJDNW,BLACK,ZBXLV,HOUSE,PLANE,mismatch,1,0,BlueNote_3.jpg,BlackBag_2.jpg,BrownLock_1.jpg,BrownBag_2.jpg
8,QXSW,PINK,MTPV,LAMP,BAG,match,0,1,PinkBag_2.jpg,PinkBag_2.jpg,RedBag_2.jpg,BrownLamp_1.jpg
9,WVCNZ,BLACK,RJDNW,PLANE,BAG,match,0,2,BrownBag_1.jpg,BlackBag_1.jpg,BlueBag_1.jpg,PinkBag_2.jpg
10,ZBXLV,BROWN,WVCNZ,CROSS,BAG,mismatch,1,0,BrownLamp_2.jpg,BrownNote_2.jpg,RedHeart_3.jpg,GreenFlag_1.jpg
11,RJDNW,GREEN,ZBXLV,HOUSE,BAG,mismatch,1,0,GreenFlag_2.jpg,GreenShoe_1.jpg,BlackCar_1.jpg,BlueBow_1.jpg
12,RJDNW,BLACK,ZBXLV,CROSS,LOCK,match,0,1,BlackLock_1.jpg,BlackLock_2.jpg,GreenLock_2.jpg,RedCross_3.jpg
13,ZBXLV,GREEN,WVCNZ,PLANE,LOCK,match,0,2,BlackLock_2.jpg,GreenLock_3.jpg,PinkLock_1.jpg,PinkLock_1.jpg
14,MTPV,PINK,MTPV,LAMP,LOCK,mismatch,3,0,GreenStar_3.jpg,BrownFork_2.jpg,GreenHand_1.jpg,GreenBow_1.jpg
15,XKQ,RED,XKQ,CUP,LOCK,mismatch,2,0,BlackBow_3.jpg,BlueLock_2.jpg,GreenPlane_1.jpg,GreenStar_3.jpg
16,RJDNW,BLACK,ZBXLV,CROSS,CANE,match,0,1,BlueCane_1.jpg,BlackCane_3.jpg,PinkCane_1.jpg,PinkCross_3.jpg
17,QXSW,BLUE,MTPV,BOAT,CANE,match,0,2,BrownCane_2.jpg,BlueCane_3.jpg,BlueCane_3.jpg,RedCane_3.jpg
18,MTPV,PINK,QXSW,LAMP,CANE,mismatch,1,0,BlackLeaf_2.jpg,PinkDisc_2.jpg,BlackCross_1.jpg,BrownBell_3.jpg
