,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,QXSW,BLUE,MTPV,BOAT,DISC,match,0,1,BlackDisc_2.jpg,BlueDisc_3.jpg,PinkDisc_2.jpg,BlueBoat_1.jpg
1,ZBXLV,BROWN,RJDNW,HOUSE,DISC,match,0,2,BlackDisc_1.jpg,BrownDisc_3.jpg,BlackDisc_2.jpg,GreenDisc_3.jpg
2,XKQ,RED,XKQ,CUP,DISC,mismatch,3,0,BlueCane_3.jpg,BlueCane_3.jpg,PinkCar_3.jpg,GreenPlane_1.jpg
3,RJDNW,GREEN,WVCNZ,PLANE,DISC,mismatch,3,0,RedCup_2.jpg,PinkTree_1.jpg,PinkCross_2.jpg,GreenBone_3.jpg
4,WVCNZ,BROWN,WVCNZ,CROSS,PLANE,match,0,1,GreenPlane_2.jpg,BrownPlane_1.jpg,PinkPlane_3.jpg,BlueCross_3.jpg
5,ZBXLV,BLACK,RJDNW,HOUSE,PLANE,match,0,2,PinkPlane_3.jpg,BlackPlane_1.jpg,BrownPlane_1.jpg,BluePlane_3.jpg
6,MTPV,PINK,QXSW,BOAT,PLANE,mismatch,3,0,BlackFlag_3.jpg,BlackBag_1.jpg,PinkLock_3.jpg,PinkTree_3.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,1,0,BlackHouse_1.jpg,RedBone_1.jpg,BlueFork_2.jpg,BrownDisc_3.jpg
8,RJDNW,BROWN,WVCNZ,CROSS,BAG,match,0,1,RedBag_1.jpg,BrownBag_2.jpg,RedBag_1.jpg,BlueCross_3.jpg
9,WVCNZ,BLACK,RJDNW,PLANE,BAG,match,0,2,BlackBag_3.jpg,BlackBag_1.jpg,GreenBag_2.jpg,BlueBag_2.jpg
10,XKQ,RED,XKQ,CUP,BAG,mismatch,2,0,BlueLeaf_1.jpg,BrownBag_1.jpg,BlackShoe_2.jpg,BlueKey_3.jpg
11,ZBXLV,GREEN,ZBXLV,HOUSE,BAG,mismatch,2,0,PinkFork_2.jpg,GreenBag_3.jpg,GreenCar_3.jpg,BlackFlag_2.jpg
12,ZBXLV,BROWN,ZBXLV,CROSS,LOCK,match,0,1,PinkLock_3.jpg,BrownLock_3.jpg,BlueLock_2.jpg,PinkCross_2.jpg
13,MTPV,BLUE,MTPV,BOAT,LOCK,match,0,2,RedLock_3.jpg,BlueLock_2.jpg,BlueLock_1.jpg,BlackLock_3.jpg
14,WVCNZ,BLACK,RJDNW,PLANE,LOCK,mismatch,3,0,BlackPlane_1.jpg,GreenBoat_3.jpg,PinkLamp_2.jpg,RedBone_2.jpg
15,QXSW,PINK,QXSW,LAMP,LOCK,mismatch,3,0,BrownBell_2.jpg,BlueCane_2.jpg,PinkHouse_3.jpg,BlackFlag_3.jpg
16,RJDNW,BLACK,WVCNZ,HOUSE,CANE,match,0,1,PinkCane_2.jpg,BlackCane_2.jpg,GreenCane_1.jpg,RedHouse_2.jpg
17,XKQ,RED,XKQ,CUP,CANE,match,0,2,GreenCane_3.jpg,RedCane_2.jpg,PinkCane_1.jpg,BlueCane_1.jpg
18,WVCNZ,GREEN,RJDNW,PLANE,CANE,mismatch,3,0,GreenCross_1.jpg,PinkHouse_1.jpg,BrownPlane_3.jpg,BlackSquare_3.jpg
19,MTPV,PINK,QXSW,LAMP,CANE,mismatch,1,0,PinkKey_1.jpg,PinkBell_2.jpg,BlueNote_3.jpg,RedBell_3.jpg
20,QXSW,PINK,QXSW,LAMP,HAND,match,0,1,BlueHand_1.jpg,PinkHand_2.jpg,BlackHand_1.jpg,BlackLamp_2.jpg
21,WVCNZ,BROWN,WVCNZ,CROSS,HAND,match,0,2,RedHand_1.jpg,BrownHand_3.jpg,PinkHand_1.jpg,BlackHand_2.jpg
22,RJDNW,GREEN,RJDNW,PLANE,HAND,mismatch,1,0,BlueLock_3.jpg,GreenShoe_3.jpg,GreenBow_3.jpg,RedBag_3.jpg
23,XKQ,RED,XKQ,CUP,HAND,mismatch,1,0,RedCross_2.jpg,RedTree_2.jpg,RedBag_3.jpg,BlackLamp_2.jpg
24,RJDNW,GREEN,WVCNZ,CROSS,KEY,match,0,1,BlueKey_3.jpg,GreenKey_2.jpg,BlueKey_1.jpg,BlueCross_1.jpg
25,ZBXLV,BLACK,ZBXLV,HOUSE,KEY,match,0,2,BlueKey_3.jpg,BlackKey_2.jpg,PinkKey_2.jpg,BlueKey_1.jpg
26,XKQ,RED,XKQ,CUP,KEY,mismatch,3,0,BrownDisc_3.jpg,BlueStar_3.jpg,PinkLeaf_3.jpg,PinkCar_3.jpg
27,MTPV,BLUE,QXSW,BOAT,KEY,mismatch,3,0,BlueBag_2.jpg,BlueDisc_1.jpg,RedBone_1.jpg,RedDisc_1.jpg
28,MTPV,PINK,MTPV,LAMP,SHOE,match,0,1,GreenShoe_1.jpg,PinkShoe_3.jpg,RedShoe_1.jpg,BrownLamp_3.jpg
29,WVCNZ,BROWN,RJDNW,HOUSE,SHOE,match,0,2,RedShoe_2.jpg,BrownShoe_3.jpg,GreenShoe_2.jpg,RedShoe_1.jpg
