,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,BLACK,RJDNW,PLANE,DISC,match,0,1,BlueDisc_3.jpg,BlackDisc_2.jpg,BlueDisc_2.jpg,BrownPlane_3.jpg
1,QXSW,PINK,MTPV,LAMP,DISC,match,0,2,RedDisc_2.jpg,PinkDisc_3.jpg,PinkDisc_1.jpg,BlackDisc_2.jpg
2,WVCNZ,GREEN,ZBXLV,CROSS,DISC,mismatch,2,0,BlueFork_2.jpg,BlackDisc_1.jpg,BlueNote_3.jpg,GreenBow_3.jpg
3,MTPV,BLUE,QXSW,BOAT,DISC,mismatch,1,0,BrownBow_2.jpg,BlueNote_2.jpg,PinkKey_3.jpg,PinkNote_1.jpg
4,MTPV,BLUE,QXSW,BOAT,PLANE,match,0,1,GreenPlane_2.jpg,BluePlane_2.jpg,RedPlane_3.jpg,RedBoat_2.jpg
5,WVCNZ,BLACK,RJDNW,CROSS,PLANE,match,0,2,BrownPlane_3.jpg,BlackPlane_1.jpg,GreenPlane_3.jpg,RedPlane_3.jpg
6,ZBXLV,BROWN,WVCNZ,HOUSE,PLANE,mismatch,2,0,PinkHeart_2.jpg,RedPlane_1.jpg,BrownCross_3.jpg,RedLeaf_1.jpg
7,QXSW,PINK,MTPV,LAMP,PLANE,mismatch,1,0,BlackHouse_1.jpg,PinkKey_2.jpg,RedBone_3.jpg,BlueCane_3.jpg
8,MTPV,PINK,QXSW,BOAT,BAG,match,0,1,PinkBag_2.jpg,PinkBag_1.jpg,PinkBag_1.jpg,GreenBoat_3.jpg
9,QXSW,BLUE,MTPV,LAMP,BAG,match,0,2,PinkBag_3.jpg,BlueBag_3.jpg,BlueBag_1.jpg,BlueBag_1.jpg
10,WVCNZ,GREEN,RJDNW,CROSS,BAG,mismatch,3,0,PinkLeaf_2.jpg,BlackPlane_2.jpg,BlueCar_3.jpg,BlueFork_1.jpg
11,RJDNW,BROWN,ZBXLV,PLANE,BAG,mismatch,3,0,PinkTree_3.jpg,RedHouse_1.jpg,RedKey_2.jpg,PinkLock_1.jpg
12,QXSW,PINK,MTPV,BOAT,LOCK,match,0,1,RedLock_3.jpg,PinkLock_1.jpg,BrownLock_3.jpg,GreenBoat_2.jpg
13,ZBXLV,BLACK,RJDNW,HOUSE,LOCK,match,0,2,PinkLock_3.jpg,BlackLock_3.jpg,RedLock_1.jpg,BlueLock_1.jpg
14,MTPV,BLUE,QXSW,LAMP,LOCK,mismatch,3,0,GreenPlane_1.jpg,RedCane_1.jpg,PinkShoe_2.jpg,BlackCar_1.jpg
15,RJDNW,GREEN,ZBXLV,PLANE,LOCK,mismatch,3,0,BlueBone_3.jpg,BrownBell_3.jpg,BrownLamp_2.jpg,BlueBag_2.jpg
16,RJDNW,BLACK,RJDNW,PLANE,CANE,match,0,1,BrownCane_1.jpg,BlackCane_3.jpg,PinkCane_2.jpg,BlackPlane_2.jpg
17,MTPV,BLUE,QXSW,BOAT,CANE,match,0,2,BlueCane_3.jpg,BlueCane_1.jpg,GreenCane_2.jpg,BlueCane_2.jpg
