,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,MTPV,PINK,MTPV,BOAT,DISC,match,0,1,RedDisc_1.jpg,PinkDisc_2.jpg,BrownDisc_3.jpg,BlueBoat_3.jpg
1,RJDNW,BROWN,ZBXLV,HOUSE,DISC,match,0,2,BrownDisc_1.jpg,BrownDisc_1.jpg,GreenDisc_1.jpg,PinkDisc_3.jpg
2,WVCNZ,GREEN,WVCNZ,PLANE,DISC,mismatch,1,0,BlackNote_2.jpg,GreenFlag_1.jpg,BlackBoat_2.jpg,BrownCane_3.jpg
3,XKQ,RED,XKQ,CUP,DISC,mismatch,2,0,BrownCar_2.jpg,BlueDisc_1.jpg,BrownTree_3.jpg,BrownLock_1.jpg
4,XKQ,RED,XKQ,CUP,PLANE,match,0,1,BlackPlane_2.jpg,RedPlane_1.jpg,BrownPlane_1.jpg,GreenCup_2.jpg
5,RJDNW,BROWN,ZBXLV,HOUSE,PLANE,match,0,2,BrownPlane_2.jpg,BrownPlane_3.jpg,PinkPlane_2.jpg,BlackPlane_3.jpg
6,WVCNZ,GREEN,RJDNW,CROSS,PLANE,mismatch,1,0,GreenLock_2.jpg,GreenBow_2.jpg,GreenStar_1.jpg,BlueBag_3.jpg
7,QXSW,BLUE,QXSW,BOAT,PLANE,mismatch,1,0,GreenBone_2.jpg,BlueCross_1.jpg,BlueBone_3.jpg,GreenFork_3.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,RedBag_3.jpg,RedBag_2.jpg,GreenBag_1.jpg,BrownCup_1.jpg
9,QXSW,BLUE,QXSW,BOAT,BAG,match,0,2,RedBag_3.jpg,BlueBag_3.jpg,BrownBag_2.jpg,RedBag_3.jpg
10,ZBXLV,GREEN,RJDNW,CROSS,BAG,mismatch,3,0,BlackFlag_1.jpg,GreenBell_1.jpg,BlackHouse_1.jpg,GreenSquare_2.jpg
11,RJDNW,BLACK,WVCNZ,PLANE,BAG,mismatch,3,0,BlueHand_3.jpg,BlackNote_2.jpg,RedPlane_2.jpg,GreenTree_3.jpg
12,XKQ,RED,XKQ,CUP,LOCK,match,0,1,BlueLock_2.jpg,RedLock_1.jpg,PinkLock_1.jpg,RedCup_2.jpg
13,WVCNZ,GREEN,RJDNW,PLANE,LOCK,match,0,2,BlueLock_3.jpg,GreenLock_3.jpg,GreenLock_2.jpg,BrownLock_3.jpg
14,MTPV,BLUE,QXSW,BOAT,LOCK,mismatch,2,0,RedCane_3.jpg,BlackLock_1.jpg,BrownShoe_2.jpg,BlueCar_2.jpg
15,RJDNW,BROWN,WVCNZ,HOUSE,LOCK,mismatch,3,0,RedLeaf_1.jpg,BlueFork_1.jpg,GreenStar_1.jpg,GreenBoat_3.jpg
16,WVCNZ,BLACK,RJDNW,CROSS,CANE,match,0,1,BlackCane_1.jpg,BlackCane_2.jpg,BlackCane_1.jpg,BlackCross_1.jpg
17,QXSW,BLUE,QXSW,BOAT,CANE,match,0,2,BlackCane_3.jpg,BlueCane_3.jpg,BlueCane_2.jpg,BlueCane_1.jpg
18,MTPV,PINK,MTPV,LAMP,CANE,mismatch,3,0,BlueLamp_1.jpg,RedHand_2.jpg,BlueNote_2.jpg,BrownFlag_3.jpg
19,ZBXLV,BROWN,WVCNZ,HOUSE,CANE,mismatch,3,0,BlackNote_1.jpg,RedDisc_2.jpg,PinkFlag_1.jpg,BrownLock_1.jpg
20,XKQ,RED,XKQ,CUP,HAND,match,0,1,RedHand_1.jpg,RedHand_1.jpg,RedHand_3.jpg,BlueCup_2.jpg
21,MTPV,PINK,QXSW,BOAT,HAND,match,0,2,BlackHand_1.jpg,PinkHand_2.jpg,BlackHand_2.jpg,BlackHand_2.jpg
22,QXSW,BLUE,MTPV,LAMP,HAND,mismatch,2,0,GreenBow_2.jpg,GreenHand_2.jpg,PinkNote_3.jpg,BrownCross_2.jpg
23,WVCNZ,GREEN,WVCNZ,PLANE,HAND,mismatch,3,0,PinkShoe_3.jpg,BlueNote_3.jpg,GreenBow_1.jpg,GreenBow_3.jpg
24,QXSW,BLUE,MTPV,BOAT,KEY,match,0,1,BrownKey_3.jpg,BlueKey_2.jpg,GreenKey_3.jpg,BlueBoat_1.jpg
25,ZBXLV,BROWN,WVCNZ,HOUSE,KEY,match,0,2,BlueKey_3.jpg,BrownKey_3.jpg,BrownKey_2.jpg,BrownKey_3.jpg
26,XKQ,RED,XKQ,CUP,KEY,mismatch,1,0,BrownCane_1.jpg,RedFork_3.jpg,GreenLock_1.jpg,BrownBag_2.jpg
27,MTPV,PINK,QXSW,LAMP,KEY,mismatch,1,0,GreenNote_1.jpg,PinkBoat_2.jpg,BlackCross_3.jpg,PinkLeaf_3.jpg
28,MTPV,PINK,QXSW,LAMP,SHOE,match,0,1,GreenShoe_1.jpg,PinkShoe_2.jpg,BrownShoe_2.jpg,GreenLamp_1.jpg
29,WVCNZ,BROWN,WVCNZ,PLANE,SHOE,match,0,2,BlackShoe_3.jpg,BrownShoe_2.jpg,RedShoe_1.jpg,BlackShoe_3.jpg
30,XKQ,RED,XKQ,CUP,SHOE,mismatch,1,0,PinkFlag_3.jpg,RedNote_1.jpg,PinkFork_1.jpg,PinkHeart_2.jpg
31,QXSW,BLUE,MTPV,BOAT,SHOE,mismatch,3,0,BlueDisc_3.jpg,PinkNote_3.jpg,PinkLeaf_1.jpg,GreenLamp_3.jpg
32,XKQ,RED,XKQ,CUP,BONE,match,0,1,PinkBone_1.jpg,RedBone_1.jpg,BlueBone_1.jpg,PinkCup_3.jpg
33,ZBXLV,GREEN,ZBXLV,HOUSE,BONE,match,0,2,BlackBone_1.jpg,GreenBone_3.jpg,BrownBone_2.jpg,BlackBone_1.jpg
34,QXSW,BLUE,QXSW,BOAT,BONE,mismatch,2,0,RedBag_2.jpg,BlackBone_2.jpg,GreenBoat_2.jpg,BlackBag_2.jpg
35,MTPV,PINK,MTPV,LAMP,BONE,mismatch,3,0,GreenStar_2.jpg,RedSquare_3.jpg,RedHand_1.jpg,BlackHeart_2.jpg
36,XKQ,RED,XKQ,CUP,SQUARE,match,0,1,BrownSquare_2.jpg,RedSquare_2.jpg,BlackSquare_1.jpg,PinkCup_3.jpg
37,RJDNW,BLACK,WVCNZ,HOUSE,SQUARE,match,0,2,BlackSquare_2.jpg,BlackSquare_3.jpg,RedSquare_3.jpg,BrownSquare_1.jpg
38,WVCNZ,GREEN,ZBXLV,PLANE,SQUARE,mismatch,2,0,BrownCup_1.jpg,BlueSquare_3.jpg,GreenHeart_2.jpg,GreenKey_3.jpg
39,MTPV,BLUE,MTPV,LAMP,SQUARE,mismatch,2,0,PinkCup_2.jpg,BlueSquare_2.jpg,RedLamp_1.jpg,RedCup_3.jpg
40,MTPV,PINK,QXSW,BOAT,BELL,match,0,1,PinkBell_3.jpg,PinkBell_3.jpg,BlueBell_1.jpg,RedBoat_2.jpg
41,XKQ,RED,XKQ,CUP,BELL,match,0,2,GreenBell_2.jpg,RedBell_2.jpg,GreenBell_1.jpg,BrownBell_2.jpg
42,WVCNZ,BLACK,ZBXLV,PLANE,BELL,mismatch,3,0,PinkSquare_1.jpg,RedHand_2.jpg,GreenBone_3.jpg,BlackBow_2.jpg
43,RJDNW,GREEN,RJDNW,CROSS,BELL,mismatch,1,0,GreenShoe_1.jpg,GreenBone_1.jpg,PinkStar_2.jpg,BrownPlane_2.jpg
44,ZBXLV,GREEN,ZBXLV,CROSS,BOAT,match,0,1,BrownBoat_1.jpg,GreenBoat_2.jpg,BrownBoat_1.jpg,BlueCross_3.jpg
45,RJDNW,BROWN,RJDNW,PLANE,BOAT,match,0,2,GreenBoat_1.jpg,BrownBoat_2.jpg,PinkBoat_3.jpg,GreenBoat_3.jpg
46,WVCNZ,BLACK,WVCNZ,HOUSE,BOAT,mismatch,2,0,BlueTree_3.jpg,RedBoat_1.jpg,BlueCup_3.jpg,BlueHand_3.jpg
47,XKQ,RED,XKQ,CUP,BOAT,mismatch,3,0,BrownBone_1.jpg,GreenBell_3.jpg,PinkLamp_1.jpg,BrownBone_2.jpg
48,QXSW,BLUE,MTPV,LAMP,BOW,match,0,1,RedBow_2.jpg,BlueBow_1.jpg,BrownBow_1.jpg,RedLamp_1.jpg
49,RJDNW,BLACK,WVCNZ,CROSS,BOW,match,0,2,BlueBow_2.jpg,BlackBow_3.jpg,BlueBow_1.jpg,BrownBow_2.jpg
50,ZBXLV,BROWN,RJDNW,HOUSE,BOW,mismatch,2,0,BrownBone_2.jpg,GreenBow_1.jpg,BlackLeaf_2.jpg,BlueNote_1.jpg
51,WVCNZ,GREEN,ZBXLV,PLANE,BOW,mismatch,2,0,BlueDisc_2.jpg,BrownBow_3.jpg,BlackHeart_3.jpg,GreenCross_3.jpg
52,WVCNZ,BLACK,WVCNZ,PLANE,CAR,match,0,1,BrownCar_2.jpg,BlackCar_3.jpg,BrownCar_2.jpg,BluePlane_3.jpg
53,QXSW,BLUE,QXSW,BOAT,CAR,match,0,2,GreenCar_2.jpg,BlueCar_1.jpg,BrownCar_1.jpg,BlueCar_2.jpg
