,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,MTPV,PINK,MTPV,BOAT,DISC,match,0,1,BrownDisc_1.jpg,PinkDisc_2.jpg,RedDisc_2.jpg,BlackBoat_3.jpg
1,XKQ,RED,XKQ,CUP,DISC,match,0,2,PinkDisc_3.jpg,RedDisc_2.jpg,RedDisc_3.jpg,BrownDisc_1.jpg
2,ZBXLV,BLACK,ZBXLV,HOUSE,DISC,mismatch,3,0,GreenKey_1.jpg,BlackCar_1.jpg,BlueLock_2.jpg,RedBone_1.jpg
3,RJDNW,GREEN,RJDNW,PLANE,DISC,mismatch,1,0,BlackHand_2.jpg,GreenLeaf_3.jpg,BrownCross_1.jpg,GreenSquare_2.jpg
4,RJDNW,BROWN,ZBXLV,HOUSE,PLANE,match,0,1,RedPlane_1.jpg,BrownPlane_3.jpg,PinkPlane_2.jpg,BlackHouse_2.jpg
5,QXSW,BLUE,QXSW,BOAT,PLANE,match,0,2,GreenPlane_2.jpg,BluePlane_2.jpg,BluePlane_1.jpg,BrownPlane_2.jpg
6,XKQ,RED,XKQ,CUP,PLANE,mismatch,3,0,GreenBow_1.jpg,PinkLeaf_3.jpg,BlueFork_2.jpg,GreenFork_2.jpg
7,MTPV,PINK,MTPV,LAMP,PLANE,mismatch,1,0,BrownCar_1.jpg,PinkKey_3.jpg,BlueDisc_2.jpg,BrownHeart_1.jpg
8,ZBXLV,BROWN,WVCNZ,PLANE,BAG,match,0,1,RedBag_1.jpg,BrownBag_3.jpg,GreenBag_3.jpg,BlackPlane_3.jpg
9,WVCNZ,GREEN,RJDNW,HOUSE,BAG,match,0,2,BrownBag_1.jpg,GreenBag_1.jpg,BlueBag_2.jpg,BlackBag_2.jpg
10,MTPV,PINK,MTPV,LAMP,BAG,mismatch,2,0,GreenHeart_1.jpg,GreenBag_2.jpg,BlackTree_3.jpg,RedBone_2.jpg
11,QXSW,BLUE,QXSW,BOAT,BAG,mismatch,2,0,BlueDisc_1.jpg,PinkBag_1.jpg,BrownBone_2.jpg,PinkTree_1.jpg
12,XKQ,RED,XKQ,CUP,LOCK,match,0,1,RedLock_2.jpg,RedLock_2.jpg,RedLock_2.jpg,BlackCup_3.jpg
13,RJDNW,BROWN,ZBXLV,CROSS,LOCK,match,0,2,PinkLock_2.jpg,BrownLock_1.jpg,RedLock_3.jpg,BlueLock_3.jpg
14,ZBXLV,GREEN,RJDNW,PLANE,LOCK,mismatch,3,0,BlueKey_2.jpg,GreenPlane_3.jpg,BlueLamp_1.jpg,BlueBoat_1.jpg
15,MTPV,PINK,QXSW,LAMP,LOCK,mismatch,1,0,BrownBell_1.jpg,PinkHand_2.jpg,RedSquare_2.jpg,BlueStar_3.jpg
16,ZBXLV,BROWN,ZBXLV,HOUSE,CANE,match,0,1,GreenCane_1.jpg,BrownCane_1.jpg,BrownCane_3.jpg,BlueHouse_2.jpg
17,MTPV,BLUE,QXSW,LAMP,CANE,match,0,2,BrownCane_2.jpg,BlueCane_3.jpg,GreenCane_2.jpg,PinkCane_2.jpg
18,QXSW,PINK,MTPV,BOAT,CANE,mismatch,2,0,RedLamp_2.jpg,BlackCane_2.jpg,PinkHeart_1.jpg,GreenBow_1.jpg
