,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,BLACK,ZBXLV,CROSS,DISC,match,0,1,RedDisc_2.jpg,BlackDisc_3.jpg,GreenDisc_2.jpg,PinkCross_3.jpg
1,XKQ,RED,XKQ,CUP,DISC,match,0,2,PinkDisc_1.jpg,RedDisc_2.jpg,BrownDisc_2.jpg,GreenDisc_3.jpg
2,MTPV,BLUE,QXSW,BOAT,DISC,mismatch,3,0,BlueCar_3.jpg,BlackKey_1.jpg,GreenCar_1.jpg,GreenBag_1.jpg
3,ZBXLV,BROWN,WVCNZ,PLANE,DISC,mismatch,3,0,BlueFlag_2.jpg,PinkBell_1.jpg,PinkLock_3.jpg,PinkBell_1.jpg
4,QXSW,PINK,MTPV,BOAT,PLANE,match,0,1,RedPlane_2.jpg,PinkPlane_2.jpg,GreenPlane_3.jpg,BlackBoat_1.jpg
5,MTPV,BLUE,QXSW,LAMP,PLANE,match,0,2,BrownPlane_1.jpg,BluePlane_3.jpg,BluePlane_1.jpg,BrownPlane_3.jpg
6,ZBXLV,BLACK,RJDNW,CROSS,PLANE,mismatch,2,0,BlackHeart_2.jpg,GreenPlane_1.jpg,GreenHand_2.jpg,RedNote_2.jpg
7,WVCNZ,GREEN,ZBXLV,HOUSE,PLANE,mismatch,1,0,PinkBoat_2.jpg,GreenCar_3.jpg,RedBow_3.jpg,BlueCane_3.jpg
8,QXSW,PINK,MTPV,LAMP,BAG,match,0,1,GreenBag_1.jpg,PinkBag_1.jpg,BlackBag_1.jpg,BlackLamp_3.jpg
9,WVCNZ,BROWN,ZBXLV,PLANE,BAG,match,0,2,BrownBag_1.jpg,BrownBag_3.jpg,BlackBag_1.jpg,BlackBag_3.jpg
10,RJDNW,BLACK,WVCNZ,HOUSE,BAG,mismatch,3,0,GreenCross_1.jpg,RedBell_1.jpg,BlackBone_1.jpg,PinkPlane_3.jpg
11,ZBXLV,GREEN,RJDNW,CROSS,BAG,mismatch,1,0,GreenKey_2.jpg,GreenHand_1.jpg,BlackLock_1.jpg,BrownHouse_3.jpg
12,QXSW,BLUE,MTPV,LAMP,LOCK,match,0,1,PinkLock_3.jpg,BlueLock_1.jpg,BrownLock_3.jpg,PinkLamp_1.jpg
13,ZBXLV,BLACK,WVCNZ,HOUSE,LOCK,match,0,2,BlackLock_3.jpg,BlackLock_2.jpg,BrownLock_1.jpg,GreenLock_3.jpg
14,RJDNW,GREEN,ZBXLV,CROSS,LOCK,mismatch,2,0,BlueBell_2.jpg,BlueLock_3.jpg,BrownFlag_2.jpg,BrownNote_1.jpg
15,WVCNZ,BROWN,RJDNW,PLANE,LOCK,mismatch,1,0,PinkBag_3.jpg,BrownHouse_1.jpg,RedLeaf_2.jpg,BlueShoe_3.jpg
16,WVCNZ,BLACK,WVCNZ,PLANE,CANE,match,0,1,BlackCane_2.jpg,BlackCane_3.jpg,BrownCane_2.jpg,PinkPlane_1.jpg
17,QXSW,BLUE,MTPV,BOAT,CANE,match,0,2,PinkCane_3.jpg,BlueCane_2.jpg,GreenCane_2.jpg,BrownCane_3.jpg
18,XKQ,RED,XKQ,CUP,CANE,mismatch,2,0,BlackHeart_2.jpg,GreenCane_1.jpg,RedBone_1.jpg,RedBone_2.jpg
19,RJDNW,BROWN,ZBXLV,CROSS,CANE,mismatch,2,0,RedFlag_3.jpg,BlackCane_3.jpg,BlackDisc_3.jpg,PinkBell_2.jpg
20,XKQ,RED,XKQ,CUP,HAND,match,0,1,BlackHand_2.jpg,RedHand_3.jpg,BlueHand_1.jpg,BlackCup_1.jpg
