,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,GREEN,RJDNW,HOUSE,DISC,match,0,1,PinkDisc_2.jpg,GreenDisc_3.jpg,RedDisc_3.jpg,PinkHouse_2.jpg
1,ZBXLV,BROWN,WVCNZ,CROSS,DISC,match,0,2,BrownDisc_2.jpg,BrownDisc_2.jpg,PinkDisc_3.jpg,PinkDisc_3.jpg
2,QXSW,BLUE,QXSW,BOAT,DISC,mismatch,3,0,RedKey_3.jpg,BrownCup_3.jpg,BrownKey_3.jpg,BrownCar_1.jpg
3,MTPV,PINK,MTPV,LAMP,DISC,mismatch,2,0,BlackFork_1.jpg,BlueDisc_1.jpg,GreenCar_2.jpg,BlueFork_2.jpg
4,RJDNW,BROWN,WVCNZ,HOUSE,PLANE,match,0,1,BlackPlane_2.jpg,BrownPlane_3.jpg,BluePlane_2.jpg,GreenHouse_1.jpg
5,WVCNZ,GREEN,ZBXLV,CROSS,PLANE,match,0,2,PinkPlane_2.jpg,GreenPlane_1.jpg,BluePlane_1.jpg,PinkPlane_1.jpg
6,MTPV,PINK,MTPV,LAMP,PLANE,mismatch,3,0,GreenSquare_1.jpg,PinkSquare_3.jpg,BlackBone_3.jpg,BlueSquare_1.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,1,0,BrownLamp_3.jpg,RedLock_3.jpg,BlackNote_2.jpg,BlackLamp_3.jpg
8,WVCNZ,GREEN,WVCNZ,CROSS,BAG,match,0,1,RedBag_2.jpg,GreenBag_1.jpg,BlackBag_2.jpg,GreenCross_2.jpg
9,QXSW,PINK,QXSW,BOAT,BAG,match,0,2,RedBag_2.jpg,PinkBag_2.jpg,BlueBag_1.jpg,PinkBag_1.jpg
10,ZBXLV,BLACK,ZBXLV,HOUSE,BAG,mismatch,1,0,PinkCar_1.jpg,BlackLock_3.jpg,BlueHeart_1.jpg,BrownBoat_1.jpg
11,XKQ,RED,XKQ,CUP,BAG,mismatch,2,0,BrownLock_2.jpg,GreenBag_3.jpg,GreenCross_2.jpg,BlueFlag_2.jpg
12,WVCNZ,BROWN,RJDNW,HOUSE,LOCK,match,0,1,RedLock_3.jpg,BrownLock_3.jpg,BrownLock_1.jpg,BlackHouse_1.jpg
13,ZBXLV,BLACK,WVCNZ,PLANE,LOCK,match,0,2,GreenLock_1.jpg,BlackLock_1.jpg,BrownLock_3.jpg,PinkLock_1.jpg
14,QXSW,BLUE,MTPV,LAMP,LOCK,mismatch,2,0,BrownDisc_1.jpg,BlackLock_2.jpg,BlueHeart_2.jpg,BlackCross_1.jpg
15,RJDNW,GREEN,ZBXLV,CROSS,LOCK,mismatch,3,0,GreenFork_1.jpg,BrownFlag_3.jpg,PinkLamp_3.jpg,BrownNote_1.jpg
16,WVCNZ,BROWN,ZBXLV,CROSS,CANE,match,0,1,BrownCane_1.jpg,BrownCane_3.jpg,GreenCane_1.jpg,BlueCross_1.jpg
17,QXSW,BLUE,MTPV,BOAT,CANE,match,0,2,BlackCane_2.jpg,BlueCane_3.jpg,RedCane_2.jpg,BlueCane_3.jpg
18,XKQ,RED,XKQ,CUP,CANE,mismatch,1,0,BlueCross_3.jpg,RedBag_1.jpg,PinkTree_1.jpg,GreenFlag_1.jpg
19,MTPV,PINK,QXSW,LAMP,CANE,mismatch,2,0,BrownBell_2.jpg,BlueCane_3.jpg,PinkNote_2.jpg,BrownShoe_3.jpg
20,XKQ,RED,XKQ,CUP,HAND,match,0,1,BrownHand_3.jpg,RedHand_2.jpg,BlackHand_2.jpg,PinkCup_2.jpg
21,ZBXLV,GREEN,ZBXLV,CROSS,HAND,match,0,2,BlueHand_1.jpg,GreenHand_3.jpg,GreenHand_2.jpg,GreenHand_1.jpg
22,MTPV,BLUE,QXSW,BOAT,HAND,mismatch,1,0,BlackHeart_3.jpg,BlueFork_2.jpg,PinkPlane_3.jpg,PinkCar_2.jpg
23,RJDNW,BROWN,RJDNW,HOUSE,HAND,mismatch,2,0,GreenSquare_2.jpg,BlueHand_3.jpg,RedFork_1.jpg,BlackLeaf_2.jpg
24,WVCNZ,BLACK,WVCNZ,CROSS,KEY,match,0,1,BlackKey_2.jpg,BlackKey_3.jpg,BlackKey_2.jpg,PinkCross_1.jpg
