,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,ZBXLV,GREEN,RJDNW,PLANE,DISC,match,0,1,BlackDisc_2.jpg,GreenDisc_3.jpg,GreenDisc_2.jpg,BrownPlane_2.jpg
1,RJDNW,BLACK,WVCNZ,CROSS,DISC,match,0,2,PinkDisc_1.jpg,BlackDisc_2.jpg,PinkDisc_3.jpg,PinkDisc_3.jpg
2,MTPV,PINK,MTPV,LAMP,DISC,mismatch,1,0,GreenBell_3.jpg,PinkLeaf_3.jpg,PinkCar_2.jpg,BlackTree_3.jpg
3,XKQ,RED,XKQ,CUP,DISC,mismatch,3,0,BlueShoe_2.jpg,PinkFork_3.jpg,BlueLeaf_2.jpg,BrownHouse_2.jpg
4,QXSW,PINK,QXSW,BOAT,PLANE,match,0,1,RedPlane_2.jpg,PinkPlane_2.jpg,BrownPlane_3.jpg,BlackBoat_2.jpg
5,MTPV,BLUE,MTPV,LAMP,PLANE,match,0,2,BluePlane_3.jpg,BluePlane_3.jpg,PinkPlane_1.jpg,BluePlane_1.jpg
6,ZBXLV,BROWN,RJDNW,CROSS,PLANE,mismatch,3,0,BlackLamp_3.jpg,BlackBoat_1.jpg,BlackSquare_3.jpg,BlackBone_1.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,3,0,BrownLock_3.jpg,PinkHeart_3.jpg,PinkCup_2.jpg,RedHouse_2.jpg
8,QXSW,BLUE,MTPV,BOAT,BAG,match,0,1,BlueBag_1.jpg,BlueBag_2.jpg,BlackBag_2.jpg,PinkBoat_2.jpg
9,WVCNZ,BLACK,WVCNZ,PLANE,BAG,match,0,2,BrownBag_2.jpg,BlackBag_1.jpg,BrownBag_2.jpg,PinkBag_2.jpg
10,MTPV,PINK,QXSW,LAMP,BAG,mismatch,1,0,BlueCar_1.jpg,PinkLock_2.jpg,GreenPlane_2.jpg,BlackLeaf_2.jpg
11,ZBXLV,BROWN,ZBXLV,CROSS,BAG,mismatch,1,0,RedDisc_2.jpg,BrownFork_3.jpg,BlackStar_2.jpg,BlueHouse_3.jpg
12,MTPV,PINK,QXSW,LAMP,LOCK,match,0,1,RedLock_1.jpg,PinkLock_2.jpg,PinkLock_3.jpg,BrownLamp_2.jpg
13,ZBXLV,BLACK,ZBXLV,CROSS,LOCK,match,0,2,PinkLock_3.jpg,BlackLock_1.jpg,RedLock_2.jpg,BlackLock_3.jpg
14,RJDNW,GREEN,RJDNW,PLANE,LOCK,mismatch,3,0,BlueKey_2.jpg,BrownCup_2.jpg,BlackBow_2.jpg,GreenCane_2.jpg
15,WVCNZ,BROWN,WVCNZ,HOUSE,LOCK,mismatch,1,0,BrownBell_2.jpg,BrownBone_3.jpg,GreenFork_1.jpg,RedHand_2.jpg
16,WVCNZ,BLACK,ZBXLV,HOUSE,CANE,match,0,1,PinkCane_1.jpg,BlackCane_2.jpg,BrownCane_3.jpg,PinkHouse_1.jpg
17,RJDNW,BROWN,WVCNZ,PLANE,CANE,match,0,2,BlueCane_3.jpg,BrownCane_1.jpg,GreenCane_1.jpg,PinkCane_2.jpg
18,MTPV,PINK,MTPV,LAMP,CANE,mismatch,1,0,BrownBell_3.jpg,PinkBone_1.jpg,BrownStar_1.jpg,BrownFlag_3.jpg
19,ZBXLV,GREEN,RJDNW,CROSS,CANE,mismatch,2,0,GreenLamp_2.jpg,RedCane_2.jpg,GreenBoat_1.jpg,BlackKey_1.jpg
20,RJDNW,BROWN,RJDNW,PLANE,HAND,match,0,1,RedHand_3.jpg,BrownHand_3.jpg,BrownHand_1.jpg,BlackPlane_3.jpg
21,XKQ,RED,XKQ,CUP,HAND,match,0,2,BrownHand_3.jpg,RedHand_1.jpg,BlackHand_2.jpg,BlueHand_3.jpg
22,QXSW,PINK,MTPV,LAMP,HAND,mismatch,2,0,BlueBoat_1.jpg,PinkHand_1.jpg,BlackHouse_3.jpg,PinkPlane_2.jpg
23,WVCNZ,BLACK,ZBXLV,CROSS,HAND,mismatch,2,0,BrownBag_2.jpg,PinkHand_2.jpg,PinkFlag_3.jpg,PinkBell_3.jpg
24,RJDNW,GREEN,WVCNZ,PLANE,KEY,match,0,1,BrownKey_2.jpg,GreenKey_2.jpg,BlueKey_2.jpg,BrownPlane_3.jpg
25,ZBXLV,BROWN,ZBXLV,CROSS,KEY,match,0,2,BrownKey_3.jpg,BrownKey_2.jpg,BlueKey_2.jpg,RedKey_1.jpg
26,QXSW,PINK,MTPV,BOAT,KEY,mismatch,1,0,RedTree_2.jpg,PinkShoe_2.jpg,BrownLock_3.jpg,BlackFork_2.jpg
27,WVCNZ,BLACK,RJDNW,HOUSE,KEY,mismatch,2,0,BlueLamp_2.jpg,PinkKey_1.jpg,BrownBone_3.jpg,RedBone_1.jpg
28,QXSW,BLUE,QXSW,BOAT,SHOE,match,0,1,RedShoe_2.jpg,BlueShoe_2.jpg,PinkShoe_1.jpg,GreenBoat_2.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,RedShoe_1.jpg,RedShoe_2.jpg,BrownShoe_2.jpg,GreenShoe_2.jpg
30,ZBXLV,BLACK,WVCNZ,PLANE,SHOE,mismatch,2,0,GreenHand_3.jpg,GreenShoe_3.jpg,RedHouse_2.jpg,BlackTree_2.jpg
31,RJDNW,BROWN,RJDNW,CROSS,SHOE,mismatch,3,0,RedFlag_3.jpg,RedCane_2.jpg,PinkLeaf_3.jpg,GreenTree_3.jpg
32,RJDNW,GREEN,WVCNZ,PLANE,BONE,match,0,1,BrownBone_1.jpg,GreenBone_3.jpg,PinkBone_2.jpg,GreenPlane_2.jpg
33,ZBXLV,BLACK,ZBXLV,CROSS,BONE,match,0,2,BlackBone_3.jpg,BlackBone_3.jpg,RedBone_2.jpg,PinkBone_1.jpg
34,MTPV,PINK,QXSW,LAMP,BONE,mismatch,2,0,BlueDisc_2.jpg,GreenBone_1.jpg,BlueBow_1.jpg,GreenBag_2.jpg
35,WVCNZ,BROWN,RJDNW,HOUSE,BONE,mismatch,2,0,PinkCane_3.jpg,BrownBone_3.jpg,BlackCar_2.jpg,PinkNote_3.jpg
36,WVCNZ,GREEN,ZBXLV,PLANE,SQUARE,match,0,1,PinkSquare_3.jpg,GreenSquare_3.jpg,PinkSquare_2.jpg,GreenPlane_2.jpg
37,XKQ,RED,XKQ,CUP,SQUARE,match,0,2,BrownSquare_2.jpg,RedSquare_1.jpg,BlueSquare_1.jpg,BrownSquare_2.jpg
38,RJDNW,BLACK,RJDNW,CROSS,SQUARE,mismatch,1,0,RedLamp_3.jpg,BlackShoe_3.jpg,PinkStar_1.jpg,BlueBag_1.jpg
39,ZBXLV,BROWN,WVCNZ,HOUSE,SQUARE,mismatch,3,0,GreenCane_1.jpg,BrownTree_3.jpg,GreenBag_3.jpg,PinkNote_2.jpg
40,ZBXLV,GREEN,ZBXLV,PLANE,BELL,match,0,1,BlueBell_2.jpg,GreenBell_3.jpg,GreenBell_3.jpg,GreenPlane_2.jpg
41,MTPV,PINK,MTPV,LAMP,BELL,match,0,2,RedBell_1.jpg,PinkBell_2.jpg,RedBell_1.jpg,PinkBell_2.jpg
42,RJDNW,BROWN,WVCNZ,HOUSE,BELL,mismatch,1,0,BrownShoe_2.jpg,BrownCup_2.jpg,GreenTree_1.jpg,BrownBag_3.jpg
43,XKQ,RED,XKQ,CUP,BELL,mismatch,2,0,BlueKey_3.jpg,BlackBell_3.jpg,PinkBag_1.jpg,PinkBone_2.jpg
44,XKQ,RED,XKQ,CUP,BOAT,match,0,1,BrownBoat_3.jpg,RedBoat_3.jpg,BrownBoat_1.jpg,BrownCup_3.jpg
45,ZBXLV,BLACK,RJDNW,HOUSE,BOAT,match,0,2,GreenBoat_3.jpg,BlackBoat_3.jpg,BlueBoat_1.jpg,RedBoat_2.jpg
46,QXSW,PINK,MTPV,LAMP,BOAT,mismatch,3,0,BrownLock_2.jpg,GreenDisc_3.jpg,BlueSquare_3.jpg,BrownBell_2.jpg
47,RJDNW,GREEN,WVCNZ,CROSS,BOAT,mismatch,2,0,RedCross_3.jpg,BrownBoat_2.jpg,BlueTree_3.jpg,BrownCup_1.jpg
48,MTPV,PINK,MTPV,LAMP,BOW,match,0,1,BlackBow_3.jpg,PinkBow_3.jpg,RedBow_2.jpg,PinkLamp_3.jpg
49,ZBXLV,BROWN,WVCNZ,PLANE,BOW,match,0,2,BlueBow_2.jpg,BrownBow_1.jpg,RedBow_1.jpg,PinkBow_1.jpg
50,XKQ,RED,XKQ,CUP,BOW,mismatch,3,0,PinkPlane_1.jpg,GreenDisc_2.jpg,BrownKey_1.jpg,RedCane_2.jpg
51,WVCNZ,BLACK,RJDNW,HOUSE,BOW,mismatch,3,0,BrownBone_2.jpg,PinkTree_1.jpg,BrownBone_2.jpg,RedHeart_3.jpg
52,WVCNZ,BLACK,WVCNZ,CROSS,CAR,match,0,1,RedCar_2.jpg,BlackCar_2.jpg,BlackCar_1.jpg,BrownCross_3.jpg
53,XKQ,RED,XKQ,CUP,CAR,match,0,2,RedCar_1.jpg,RedCar_3.jpg,GreenCar_1.jpg,GreenCar_1.jpg
54,QXSW,BLUE,QXSW,LAMP,CAR,mismatch,2,0,PinkBell_1.jpg,BlackCar_3.jpg,BrownHeart_2.jpg,PinkHeart_3.jpg
55,MTPV,PINK,MTPV,BOAT,CAR,mismatch,1,0,PinkBell_1.jpg,PinkCane_2.jpg,BrownLeaf_1.jpg,PinkLock_2.jpg
56,XKQ,RED,XKQ,CUP,CROSS,match,0,1,BrownCross_1.jpg,RedCross_1.jpg,PinkCross_2.jpg,GreenCup_3.jpg
57,RJDNW,BLACK,WVCNZ,PLANE,CROSS,match,0,2,PinkCross_2.jpg,BlackCross_2.jpg,BlueCross_1.jpg,GreenCross_1.jpg
58,QXSW,PINK,QXSW,LAMP,CROSS,mismatch,2,0,GreenCup_3.jpg,PinkCross_3.jpg,BlueBoat_3.jpg,GreenBow_3.jpg
59,ZBXLV,BROWN,ZBXLV,HOUSE,CROSS,mismatch,2,0,BlueStar_1.jpg,BrownCross_2.jpg,RedPlane_3.jpg,BlueFork_3.jpg
60,ZBXLV,BROWN,WVCNZ,PLANE,CUP,match,0,1,BlueCup_2.jpg,BrownCup_3.jpg,BlackCup_2.jpg,BluePlane_1.jpg
61,WVCNZ,BLACK,ZBXLV,CROSS,CUP,match,0,2,BlackCup_2.jpg,BlackCup_1.jpg,RedCup_3.jpg,PinkCup_1.jpg
62,RJDNW,GREEN,RJDNW,HOUSE,CUP,mismatch,1,0,RedLock_1.jpg,GreenTree_2.jpg,BlackBoat_1.jpg,BlackHand_1.jpg
63,MTPV,PINK,QXSW,LAMP,CUP,mismatch,2,0,PinkStar_2.jpg,BrownCup_3.jpg,BlueCross_1.jpg,GreenBell_3.jpg
64,MTPV,BLUE,MTPV,LAMP,FLAG,match,0,1,PinkFlag_1.jpg,BlueFlag_2.jpg,PinkFlag_2.jpg,GreenLamp_1.jpg
65,WVCNZ,BROWN,ZBXLV,PLANE,FLAG,match,0,2,RedFlag_1.jpg,BrownFlag_2.jpg,PinkFlag_1.jpg,PinkFlag_2.jpg
66,QXSW,PINK,QXSW,BOAT,FLAG,mismatch,2,0,BlackBell_1.jpg,BrownFlag_3.jpg,RedBone_2.jpg,BlueShoe_2.jpg
67,ZBXLV,BLACK,WVCNZ,CROSS,FLAG,mismatch,3,0,BlackBone_2.jpg,BlueHouse_2.jpg,BlueFork_3.jpg,BlackCup_3.jpg
68,RJDNW,GREEN,RJDNW,PLANE,FORK,match,0,1,RedFork_3.jpg,GreenFork_2.jpg,GreenFork_2.jpg,BluePlane_2.jpg
69,WVCNZ,BROWN,ZBXLV,HOUSE,FORK,match,0,2,PinkFork_3.jpg,BrownFork_3.jpg,BlackFork_2.jpg,BrownFork_2.jpg
70,MTPV,PINK,QXSW,BOAT,FORK,mismatch,3,0,RedNote_2.jpg,BlueKey_1.jpg,BlueStar_3.jpg,BrownPlane_1.jpg
71,ZBXLV,BLACK,WVCNZ,CROSS,FORK,mismatch,2,0,BlackDisc_1.jpg,BlueFork_2.jpg,BlackHeart_1.jpg,RedCar_3.jpg
72,RJDNW,BROWN,RJDNW,PLANE,HEART,match,0,1,BlueHeart_2.jpg,BrownHeart_3.jpg,BlackHeart_2.jpg,BluePlane_1.jpg
73,XKQ,RED,XKQ,CUP,HEART,match,0,2,BlueHeart_2.jpg,RedHeart_1.jpg,GreenHeart_2.jpg,GreenHeart_3.jpg
74,WVCNZ,BLACK,ZBXLV,CROSS,HEART,mismatch,1,0,PinkBone_2.jpg,BlackCup_2.jpg,GreenCup_2.jpg,RedCar_1.jpg
75,QXSW,PINK,QXSW,LAMP,HEART,mismatch,3,0,GreenBone_1.jpg,BlackNote_3.jpg,BrownCross_1.jpg,BlueBag_2.jpg
76,WVCNZ,GREEN,RJDNW,HOUSE,LAMP,match,0,1,GreenLamp_2.jpg,GreenLamp_3.jpg,PinkLamp_2.jpg,BlackHouse_3.jpg
77,MTPV,PINK,QXSW,BOAT,LAMP,match,0,2,PinkLamp_2.jpg,PinkLamp_1.jpg,BrownLamp_2.jpg,PinkLamp_1.jpg
78,ZBXLV,BLACK,WVCNZ,CROSS,LAMP,mismatch,3,0,BlueShoe_1.jpg,BlueTree_2.jpg,RedPlane_3.jpg,BlackDisc_1.jpg
79,RJDNW,BROWN,ZBXLV,PLANE,LAMP,mismatch,3,0,BlueDisc_3.jpg,BlackFork_3.jpg,BlueHand_2.jpg,PinkFlag_3.jpg
80,ZBXLV,GREEN,WVCNZ,CROSS,LEAF,match,0,1,BlackLeaf_3.jpg,GreenLeaf_3.jpg,PinkLeaf_2.jpg,BrownCross_3.jpg
81,XKQ,RED,XKQ,CUP,LEAF,match,0,2,BlackLeaf_1.jpg,RedLeaf_2.jpg,RedLeaf_3.jpg,BrownLeaf_3.jpg
82,MTPV,BLUE,MTPV,LAMP,LEAF,mismatch,3,0,BlackStar_2.jpg,BlueCar_1.jpg,PinkLock_1.jpg,RedKey_2.jpg
83,RJDNW,BROWN,ZBXLV,HOUSE,LEAF,mismatch,1,0,RedCross_2.jpg,BrownHand_2.jpg,PinkBoat_2.jpg,BlueFlag_3.jpg
84,RJDNW,GREEN,WVCNZ,HOUSE,NOTE,match,0,1,GreenNote_3.jpg,GreenNote_2.jpg,BlueNote_2.jpg,GreenHouse_2.jpg
85,ZBXLV,BROWN,ZBXLV,PLANE,NOTE,match,0,2,GreenNote_3.jpg,BrownNote_3.jpg,PinkNote_3.jpg,PinkNote_2.jpg
86,MTPV,BLUE,QXSW,LAMP,NOTE,mismatch,1,0,RedFork_1.jpg,BluePlane_2.jpg,BlackCar_2.jpg,BrownLeaf_2.jpg
