,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,wvcnz,Brown,zbxlv,Cross,Disc,match,0,1,GreenDisc_2.jpg,BrownDisc_2.jpg,BlueDisc_1.jpg,GreenCross_1.jpg
1,xkq,Red,xkq,Cup,Disc,match,0,2,BlueDisc_3.jpg,RedDisc_3.jpg,RedDisc_2.jpg,PinkDisc_1.jpg
2,rjdnw,Green,wvcnz,House,Disc,mismatch,3,0,BlueCross_3.jpg,BlackLamp_2.jpg,BrownLock_3.jpg,BrownCup_3.jpg
3,mtpv,Pink,qxsw,Lamp,Disc,mismatch,2,0,RedHand_1.jpg,BrownDisc_3.jpg,BlackFlag_1.jpg,BlueHeart_2.jpg
4,xkq,Red,xkq,Cup,Plane,match,0,1,GreenPlane_2.jpg,RedPlane_1.jpg,GreenPlane_1.jpg,PinkCup_2.jpg
5,mtpv,Pink,qxsw,Boat,Plane,match,0,2,BrownPlane_3.jpg,PinkPlane_2.jpg,PinkPlane_2.jpg,BlackPlane_3.jpg
6,wvcnz,Brown,zbxlv,Cross,Plane,mismatch,1,0,BrownLeaf_2.jpg,BrownBow_2.jpg,BlueLeaf_2.jpg,GreenNote_3.jpg
7,zbxlv,Black,rjdnw,House,Plane,mismatch,2,0,PinkShoe_2.jpg,RedPlane_3.jpg,PinkTree_2.jpg,RedHand_2.jpg
8,qxsw,Pink,mtpv,Boat,Bag,match,0,1,BlueBag_2.jpg,PinkBag_1.jpg,GreenBag_2.jpg,BlueBoat_2.jpg
9,rjdnw,Green,zbxlv,House,Bag,match,0,2,BrownBag_2.jpg,GreenBag_2.jpg,BrownBag_1.jpg,GreenBag_3.jpg
10,zbxlv,Black,wvcnz,Cross,Bag,mismatch,3,0,BrownBoat_1.jpg,PinkBell_1.jpg,RedBone_3.jpg,BlueLeaf_1.jpg
11,mtpv,Blue,qxsw,Lamp,Bag,mismatch,2,0,PinkCross_2.jpg,BlackBag_2.jpg,RedBell_1.jpg,BrownFlag_2.jpg
12,wvcnz,Brown,wvcnz,House,Lock,match,0,1,RedLock_3.jpg,BrownLock_1.jpg,PinkLock_3.jpg,RedHouse_1.jpg
13,qxsw,Pink,qxsw,Lamp,Lock,match,0,2,BrownLock_2.jpg,PinkLock_1.jpg,GreenLock_3.jpg,BlueLock_2.jpg
14,zbxlv,Green,rjdnw,Cross,Lock,mismatch,1,0,RedBoat_2.jpg,GreenKey_3.jpg,GreenDisc_1.jpg,PinkTree_3.jpg
15,mtpv,Blue,mtpv,Boat,Lock,mismatch,2,0,RedHand_2.jpg,BlueLock_1.jpg,GreenHand_2.jpg,PinkTree_2.jpg
16,zbxlv,Green,rjdnw,Cross,Cane,match,0,1,BrownCane_3.jpg,GreenCane_1.jpg,BlueCane_3.jpg,RedCross_1.jpg
17,wvcnz,Brown,wvcnz,House,Cane,match,0,2,BrownCane_3.jpg,BrownCane_2.jpg,RedCane_2.jpg,BlackCane_1.jpg
18,rjdnw,Black,zbxlv,Plane,Cane,mismatch,1,0,BlueNote_3.jpg,BlackLeaf_2.jpg,BlackShoe_3.jpg,BlueBell_3.jpg
19,qxsw,Pink,qxsw,Boat,Cane,mismatch,3,0,GreenSquare_1.jpg,BrownTree_2.jpg,BlueHouse_3.jpg,BlueNote_3.jpg
20,xkq,Red,xkq,Cup,Hand,match,0,1,RedHand_2.jpg,RedHand_2.jpg,GreenHand_1.jpg,BrownCup_1.jpg
21,zbxlv,Green,wvcnz,Plane,Hand,match,0,2,RedHand_1.jpg,GreenHand_3.jpg,GreenHand_1.jpg,BlackHand_3.jpg
22,wvcnz,Black,rjdnw,House,Hand,mismatch,2,0,BlueKey_3.jpg,BlueHand_2.jpg,RedPlane_3.jpg,PinkStar_1.jpg
23,qxsw,Blue,qxsw,Boat,Hand,mismatch,2,0,RedLock_3.jpg,PinkHand_3.jpg,BlueHouse_3.jpg,PinkDisc_3.jpg
24,qxsw,Blue,mtpv,Boat,Key,match,0,1,BlueKey_1.jpg,BlueKey_1.jpg,PinkKey_2.jpg,PinkBoat_2.jpg
25,zbxlv,Green,rjdnw,House,Key,match,0,2,GreenKey_2.jpg,GreenKey_1.jpg,BlackKey_1.jpg,GreenKey_1.jpg
26,rjdnw,Black,zbxlv,Cross,Key,mismatch,3,0,PinkCup_1.jpg,GreenDisc_3.jpg,RedPlane_1.jpg,BrownBag_1.jpg
27,xkq,Red,xkq,Cup,Key,mismatch,1,0,BlackBoat_2.jpg,RedFork_3.jpg,BlueShoe_1.jpg,GreenHand_1.jpg
28,qxsw,Blue,qxsw,Boat,Shoe,match,0,1,GreenShoe_3.jpg,BlueShoe_3.jpg,RedShoe_3.jpg,BlueBoat_3.jpg
29,mtpv,Pink,mtpv,Lamp,Shoe,match,0,2,PinkShoe_1.jpg,PinkShoe_2.jpg,RedShoe_3.jpg,BlackShoe_2.jpg
30,zbxlv,Green,zbxlv,Cross,Shoe,mismatch,2,0,BlackKey_1.jpg,PinkShoe_3.jpg,BrownLock_2.jpg,BluePlane_2.jpg
31,xkq,Red,xkq,Cup,Shoe,mismatch,1,0,BlueBell_1.jpg,RedHouse_2.jpg,BrownHand_1.jpg,RedTree_1.jpg
32,mtpv,Pink,mtpv,Lamp,Bone,match,0,1,BlueBone_3.jpg,PinkBone_1.jpg,BlackBone_2.jpg,PinkLamp_1.jpg
33,rjdnw,Black,wvcnz,House,Bone,match,0,2,PinkBone_3.jpg,BlackBone_3.jpg,BlueBone_3.jpg,RedBone_3.jpg
34,wvcnz,Green,rjdnw,Plane,Bone,mismatch,1,0,BlueCar_1.jpg,GreenCane_2.jpg,BrownCup_1.jpg,RedBag_3.jpg
35,qxsw,Blue,qxsw,Boat,Bone,mismatch,2,0,PinkHouse_1.jpg,BlackBone_2.jpg,BrownLock_3.jpg,RedCup_1.jpg
36,zbxlv,Brown,zbxlv,House,Square,match,0,1,BlackSquare_1.jpg,BrownSquare_2.jpg,BlueSquare_1.jpg,BrownHouse_3.jpg
37,qxsw,Blue,mtpv,Lamp,Square,match,0,2,GreenSquare_2.jpg,BlueSquare_1.jpg,BlueSquare_3.jpg,GreenSquare_2.jpg
38,rjdnw,Black,rjdnw,Cross,Square,mismatch,3,0,PinkHouse_2.jpg,RedHand_2.jpg,BluePlane_2.jpg,BrownStar_3.jpg
39,mtpv,Pink,qxsw,Boat,Square,mismatch,3,0,PinkBell_1.jpg,PinkFork_1.jpg,RedCup_2.jpg,GreenTree_3.jpg
40,rjdnw,Brown,rjdnw,Cross,Bell,match,0,1,BlackBell_2.jpg,BrownBell_2.jpg,BrownBell_1.jpg,GreenCross_1.jpg
41,zbxlv,Black,zbxlv,Plane,Bell,match,0,2,BlueBell_3.jpg,BlackBell_2.jpg,BlackBell_1.jpg,BlackBell_2.jpg
42,qxsw,Blue,qxsw,Boat,Bell,mismatch,2,0,BlueKey_1.jpg,BlueBell_1.jpg,PinkBoat_1.jpg,BlueNote_2.jpg
43,mtpv,Pink,mtpv,Lamp,Bell,mismatch,2,0,RedLeaf_3.jpg,PinkBell_3.jpg,GreenBoat_1.jpg,RedSquare_1.jpg
44,wvcnz,Black,rjdnw,Cross,Boat,match,0,1,PinkBoat_1.jpg,BlackBoat_2.jpg,RedBoat_1.jpg,RedCross_2.jpg
45,xkq,Red,xkq,Cup,Boat,match,0,2,BlueBoat_3.jpg,RedBoat_3.jpg,PinkBoat_1.jpg,PinkBoat_2.jpg
46,qxsw,Blue,mtpv,Lamp,Boat,mismatch,1,0,BrownShoe_1.jpg,BlueCup_1.jpg,BrownBow_3.jpg,GreenHouse_1.jpg
