,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,wvcnz,Green,zbxlv,Cross,Disc,match,0,1,PinkDisc_1.jpg,GreenDisc_2.jpg,BlueDisc_1.jpg,BlueCross_2.jpg
1,qxsw,Pink,qxsw,Boat,Disc,match,0,2,PinkDisc_1.jpg,PinkDisc_2.jpg,BlackDisc_3.jpg,BlueDisc_2.jpg
2,mtpv,Blue,mtpv,Lamp,Disc,mismatch,2,0,BlackFlag_2.jpg,GreenDisc_3.jpg,BrownHand_1.jpg,RedLeaf_1.jpg
3,xkq,Red,xkq,Cup,Disc,mismatch,2,0,RedFork_3.jpg,BlackDisc_1.jpg,PinkCup_2.jpg,BrownBag_3.jpg
4,wvcnz,Brown,rjdnw,House,Plane,match,0,1,BrownPlane_3.jpg,BrownPlane_2.jpg,BluePlane_1.jpg,RedHouse_3.jpg
5,mtpv,Blue,qxsw,Lamp,Plane,match,0,2,GreenPlane_1.jpg,BluePlane_1.jpg,RedPlane_3.jpg,BluePlane_2.jpg
6,zbxlv,Black,wvcnz,Cross,Plane,mismatch,2,0,RedCane_2.jpg,BrownPlane_3.jpg,PinkKey_3.jpg,PinkSquare_2.jpg
7,xkq,Red,xkq,Cup,Plane,mismatch,1,0,BrownBone_1.jpg,RedCup_1.jpg,PinkBell_1.jpg,RedCross_1.jpg
8,mtpv,Pink,mtpv,Lamp,Bag,match,0,1,BrownBag_1.jpg,PinkBag_2.jpg,BlackBag_2.jpg,PinkLamp_1.jpg
9,rjdnw,Brown,wvcnz,Cross,Bag,match,0,2,BlueBag_1.jpg,BrownBag_3.jpg,BlueBag_2.jpg,BrownBag_2.jpg
10,qxsw,Blue,qxsw,Boat,Bag,mismatch,3,0,RedStar_2.jpg,BlueLamp_3.jpg,PinkBell_1.jpg,BlueFork_3.jpg
11,zbxlv,Black,rjdnw,House,Bag,mismatch,1,0,BlackFlag_1.jpg,BlackLamp_3.jpg,BlackFlag_1.jpg,RedHand_2.jpg
