,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,qxsw,Pink,mtpv,Boat,Disc,match,0,1,BrownDisc_3.jpg,PinkDisc_3.jpg,RedDisc_3.jpg,BrownBoat_1.jpg
1,rjdnw,Black,rjdnw,Cross,Disc,match,0,2,GreenDisc_1.jpg,BlackDisc_1.jpg,PinkDisc_2.jpg,BlueDisc_2.jpg
2,mtpv,Blue,qxsw,Lamp,Disc,mismatch,2,0,GreenHouse_3.jpg,GreenDisc_2.jpg,BlueFlag_1.jpg,PinkCane_1.jpg
3,xkq,Red,xkq,Cup,Disc,mismatch,1,0,GreenCross_2.jpg,RedBow_2.jpg,RedBell_3.jpg,GreenSquare_3.jpg
4,wvcnz,Black,rjdnw,House,Plane,match,0,1,PinkPlane_3.jpg,BlackPlane_3.jpg,BlackPlane_1.jpg,GreenHouse_1.jpg
5,qxsw,Blue,mtpv,Boat,Plane,match,0,2,GreenPlane_3.jpg,BluePlane_2.jpg,PinkPlane_2.jpg,PinkPlane_1.jpg
6,mtpv,Pink,qxsw,Lamp,Plane,mismatch,3,0,GreenFork_1.jpg,BrownStar_2.jpg,PinkTree_1.jpg,BlueHouse_2.jpg
7,zbxlv,Brown,zbxlv,Cross,Plane,mismatch,3,0,BlackBone_3.jpg,GreenFlag_1.jpg,BlackHeart_2.jpg,BlackFork_2.jpg
8,rjdnw,Black,wvcnz,Cross,Bag,match,0,1,GreenBag_3.jpg,BlackBag_1.jpg,GreenBag_3.jpg,PinkCross_2.jpg
9,wvcnz,Brown,rjdnw,House,Bag,match,0,2,BlueBag_2.jpg,BrownBag_1.jpg,BlueBag_2.jpg,BlueBag_3.jpg
10,xkq,Red,xkq,Cup,Bag,mismatch,3,0,BlackHeart_3.jpg,BlackSquare_3.jpg,BlackShoe_3.jpg,RedDisc_2.jpg
11,mtpv,Blue,mtpv,Lamp,Bag,mismatch,1,0,GreenShoe_1.jpg,BlueHouse_2.jpg,BlackHand_3.jpg,GreenBone_1.jpg
12,zbxlv,Black,wvcnz,Cross,Lock,match,0,1,PinkLock_2.jpg,BlackLock_3.jpg,PinkLock_1.jpg,BlueCross_1.jpg
13,rjdnw,Green,zbxlv,House,Lock,match,0,2,RedLock_2.jpg,GreenLock_1.jpg,GreenLock_3.jpg,RedLock_3.jpg
14,mtpv,Blue,mtpv,Boat,Lock,mismatch,2,0,BrownPlane_1.jpg,RedLock_1.jpg,BluePlane_2.jpg,PinkCar_1.jpg
15,qxsw,Pink,qxsw,Lamp,Lock,mismatch,2,0,GreenBoat_2.jpg,BrownLock_2.jpg,BlackBone_2.jpg,GreenKey_1.jpg
16,mtpv,Blue,qxsw,Boat,Cane,match,0,1,BrownCane_3.jpg,BlueCane_1.jpg,BrownCane_3.jpg,BlueBoat_1.jpg
17,qxsw,Pink,mtpv,Lamp,Cane,match,0,2,BrownCane_1.jpg,PinkCane_1.jpg,GreenCane_2.jpg,PinkCane_3.jpg
18,zbxlv,Green,wvcnz,Plane,Cane,mismatch,1,0,PinkTree_1.jpg,GreenCup_2.jpg,BlackShoe_2.jpg,BlackKey_2.jpg
19,wvcnz,Black,rjdnw,Cross,Cane,mismatch,3,0,BrownKey_2.jpg,BlueLock_3.jpg,RedBell_1.jpg,GreenBoat_1.jpg
20,xkq,Red,xkq,Cup,Hand,match,0,1,GreenHand_1.jpg,RedHand_3.jpg,BlackHand_1.jpg,BrownCup_1.jpg
21,zbxlv,Brown,wvcnz,Plane,Hand,match,0,2,GreenHand_1.jpg,BrownHand_3.jpg,BrownHand_1.jpg,BrownHand_2.jpg
22,mtpv,Blue,qxsw,Boat,Hand,mismatch,1,0,RedBell_2.jpg,BlueBone_1.jpg,BrownCar_1.jpg,PinkBone_2.jpg
23,qxsw,Pink,mtpv,Lamp,Hand,mismatch,3,0,BlackCross_3.jpg,GreenCar_1.jpg,BlueBone_3.jpg,GreenHouse_3.jpg
24,xkq,Red,xkq,Cup,Key,match,0,1,PinkKey_1.jpg,RedKey_3.jpg,BrownKey_3.jpg,BrownCup_3.jpg
25,rjdnw,Black,rjdnw,House,Key,match,0,2,RedKey_3.jpg,BlackKey_2.jpg,BlackKey_2.jpg,BlueKey_1.jpg
26,zbxlv,Green,zbxlv,Cross,Key,mismatch,2,0,PinkBone_3.jpg,RedKey_1.jpg,GreenHouse_3.jpg,PinkHouse_2.jpg
27,qxsw,Blue,mtpv,Boat,Key,mismatch,3,0,BlueBone_1.jpg,PinkHand_1.jpg,BlueDisc_2.jpg,PinkBell_2.jpg
28,zbxlv,Black,rjdnw,Plane,Shoe,match,0,1,RedShoe_1.jpg,BlackShoe_3.jpg,BlackShoe_2.jpg,PinkPlane_3.jpg
