,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,mtpv,Pink,qxsw,Boat,Disc,match,0,1,PinkDisc_1.jpg,PinkDisc_2.jpg,GreenDisc_2.jpg,PinkBoat_1.jpg
1,xkq,Red,xkq,Cup,Disc,match,0,2,BlueDisc_2.jpg,RedDisc_2.jpg,GreenDisc_3.jpg,BlueDisc_2.jpg
2,wvcnz,Green,rjdnw,House,Disc,mismatch,3,0,BlueBell_2.jpg,BrownCane_3.jpg,RedHouse_1.jpg,PinkBag_3.jpg
3,qxsw,Blue,mtpv,Lamp,Disc,mismatch,2,0,GreenHeart_3.jpg,BlackDisc_3.jpg,BlueCar_3.jpg,GreenKey_1.jpg
4,qxsw,Blue,mtpv,Lamp,Plane,match,0,1,RedPlane_2.jpg,BluePlane_1.jpg,BlackPlane_2.jpg,BrownLamp_1.jpg
5,wvcnz,Black,wvcnz,House,Plane,match,0,2,BlackPlane_1.jpg,BlackPlane_3.jpg,BrownPlane_2.jpg,BrownPlane_2.jpg
6,mtpv,Pink,qxsw,Boat,Plane,mismatch,1,0,GreenCar_2.jpg,PinkShoe_1.jpg,PinkBoat_3.jpg,RedCross_2.jpg
7,zbxlv,Green,rjdnw,Cross,Plane,mismatch,3,0,BrownCar_3.jpg,BlackBone_2.jpg,BrownBoat_1.jpg,RedBone_1.jpg
8,xkq,Red,xkq,Cup,Bag,match,0,1,PinkBag_3.jpg,RedBag_3.jpg,BlackBag_1.jpg,BlackCup_3.jpg
9,rjdnw,Green,rjdnw,House,Bag,match,0,2,GreenBag_2.jpg,GreenBag_3.jpg,BrownBag_3.jpg,GreenBag_3.jpg
10,wvcnz,Black,zbxlv,Plane,Bag,mismatch,2,0,BrownHeart_1.jpg,RedBag_1.jpg,RedHeart_1.jpg,GreenCup_2.jpg
11,mtpv,Pink,qxsw,Lamp,Bag,mismatch,1,0,BlackCross_3.jpg,PinkBoat_3.jpg,BlueBell_1.jpg,BlackLock_1.jpg
12,rjdnw,Black,wvcnz,Cross,Lock,match,0,1,RedLock_2.jpg,BlackLock_2.jpg,PinkLock_1.jpg,RedCross_2.jpg
13,zbxlv,Brown,zbxlv,Plane,Lock,match,0,2,BlackLock_2.jpg,BrownLock_1.jpg,BrownLock_2.jpg,GreenLock_1.jpg
14,xkq,Red,xkq,Cup,Lock,mismatch,3,0,GreenCross_3.jpg,GreenSquare_2.jpg,PinkNote_1.jpg,BlackCar_3.jpg
15,wvcnz,Green,rjdnw,House,Lock,mismatch,2,0,RedCup_3.jpg,RedLock_2.jpg,PinkStar_2.jpg,BlueBoat_3.jpg
16,mtpv,Blue,qxsw,Boat,Cane,match,0,1,GreenCane_1.jpg,BlueCane_3.jpg,GreenCane_1.jpg,GreenBoat_1.jpg
17,rjdnw,Green,rjdnw,Cross,Cane,match,0,2,GreenCane_2.jpg,GreenCane_1.jpg,PinkCane_1.jpg,BrownCane_3.jpg
18,qxsw,Pink,mtpv,Lamp,Cane,mismatch,3,0,GreenHouse_1.jpg,RedHeart_3.jpg,RedHand_1.jpg,BlueLock_1.jpg
19,xkq,Red,xkq,Cup,Cane,mismatch,3,0,RedNote_1.jpg,PinkCar_1.jpg,PinkSquare_3.jpg,BlackFlag_2.jpg
20,qxsw,Pink,qxsw,Boat,Hand,match,0,1,GreenHand_1.jpg,PinkHand_3.jpg,BlueHand_1.jpg,RedBoat_3.jpg
21,xkq,Red,xkq,Cup,Hand,match,0,2,BlackHand_3.jpg,RedHand_2.jpg,BrownHand_1.jpg,PinkHand_3.jpg
22,mtpv,Blue,mtpv,Lamp,Hand,mismatch,3,0,BrownCup_3.jpg,RedHouse_1.jpg,BlueCup_3.jpg,PinkLock_3.jpg
23,wvcnz,Green,rjdnw,House,Hand,mismatch,1,0,BrownBag_2.jpg,GreenHeart_3.jpg,GreenHeart_3.jpg,BlueShoe_2.jpg
24,qxsw,Blue,mtpv,Lamp,Key,match,0,1,GreenKey_2.jpg,BlueKey_1.jpg,PinkKey_3.jpg,BlackLamp_2.jpg
25,xkq,Red,xkq,Cup,Key,match,0,2,BlueKey_1.jpg,RedKey_1.jpg,GreenKey_2.jpg,BrownKey_3.jpg
26,mtpv,Pink,qxsw,Boat,Key,mismatch,1,0,PinkHouse_2.jpg,PinkNote_1.jpg,RedCane_2.jpg,RedBag_2.jpg
27,wvcnz,Green,rjdnw,House,Key,mismatch,3,0,BlueFork_1.jpg,RedHand_2.jpg,BrownTree_3.jpg,GreenBag_3.jpg
28,mtpv,Blue,qxsw,Lamp,Shoe,match,0,1,RedShoe_2.jpg,BlueShoe_2.jpg,RedShoe_1.jpg,BlackLamp_2.jpg
29,rjdnw,Brown,wvcnz,Cross,Shoe,match,0,2,BlueShoe_2.jpg,BrownShoe_2.jpg,BlackShoe_2.jpg,BlackShoe_1.jpg
