,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,mtpv,Blue,qxsw,Boat,Disc,match,0,1,BlackDisc_3.jpg,BlueDisc_2.jpg,RedDisc_1.jpg,BrownBoat_1.jpg
1,xkq,Red,xkq,Cup,Disc,match,0,2,GreenDisc_2.jpg,RedDisc_1.jpg,GreenDisc_1.jpg,PinkDisc_3.jpg
2,wvcnz,Brown,zbxlv,Plane,Disc,mismatch,2,0,BlackCross_1.jpg,RedDisc_2.jpg,BrownCup_1.jpg,BlueSquare_2.jpg
3,rjdnw,Green,rjdnw,Cross,Disc,mismatch,1,0,RedStar_1.jpg,GreenHouse_1.jpg,BlackStar_3.jpg,BlackNote_2.jpg
4,xkq,Red,xkq,Cup,Plane,match,0,1,GreenPlane_1.jpg,RedPlane_2.jpg,BrownPlane_1.jpg,BlackCup_1.jpg
5,qxsw,Blue,mtpv,Lamp,Plane,match,0,2,BluePlane_2.jpg,BluePlane_3.jpg,RedPlane_1.jpg,BrownPlane_3.jpg
6,zbxlv,Black,zbxlv,House,Plane,mismatch,3,0,GreenCane_2.jpg,BlueDisc_2.jpg,RedCar_2.jpg,RedBell_1.jpg
7,mtpv,Pink,qxsw,Boat,Plane,mismatch,1,0,BlackLamp_2.jpg,PinkHeart_1.jpg,GreenKey_2.jpg,BlackBone_1.jpg
8,xkq,Red,xkq,Cup,Bag,match,0,1,PinkBag_3.jpg,RedBag_3.jpg,BlueBag_2.jpg,BlueCup_2.jpg
9,rjdnw,Brown,zbxlv,Cross,Bag,match,0,2,PinkBag_2.jpg,BrownBag_3.jpg,GreenBag_2.jpg,BlueBag_2.jpg
10,zbxlv,Black,wvcnz,Plane,Bag,mismatch,3,0,BlackNote_1.jpg,BlackLeaf_1.jpg,BlackCup_3.jpg,BlackHeart_3.jpg
11,wvcnz,Green,rjdnw,House,Bag,mismatch,3,0,GreenLock_1.jpg,BrownNote_2.jpg,BrownBoat_2.jpg,BlackPlane_3.jpg
12,rjdnw,Green,zbxlv,House,Lock,match,0,1,GreenLock_3.jpg,GreenLock_1.jpg,RedLock_1.jpg,BlackHouse_2.jpg
13,mtpv,Pink,qxsw,Lamp,Lock,match,0,2,GreenLock_3.jpg,PinkLock_1.jpg,BlackLock_1.jpg,PinkLock_3.jpg
14,zbxlv,Brown,wvcnz,Plane,Lock,mismatch,1,0,BrownCross_3.jpg,BrownHeart_2.jpg,BlackLamp_1.jpg,PinkStar_2.jpg
15,xkq,Red,xkq,Cup,Lock,mismatch,2,0,GreenFork_3.jpg,RedLock_2.jpg,RedTree_2.jpg,RedCross_3.jpg
16,mtpv,Pink,mtpv,Lamp,Cane,match,0,1,GreenCane_2.jpg,PinkCane_1.jpg,RedCane_1.jpg,RedLamp_3.jpg
17,zbxlv,Green,rjdnw,Plane,Cane,match,0,2,RedCane_1.jpg,GreenCane_2.jpg,PinkCane_1.jpg,PinkCane_2.jpg
18,qxsw,Blue,qxsw,Boat,Cane,mismatch,2,0,PinkCup_1.jpg,BlackCane_1.jpg,BlackHouse_1.jpg,BrownFork_2.jpg
19,wvcnz,Black,wvcnz,House,Cane,mismatch,3,0,BlueFlag_1.jpg,PinkSquare_1.jpg,BlackBow_1.jpg,PinkFork_3.jpg
20,rjdnw,Brown,wvcnz,House,Hand,match,0,1,GreenHand_1.jpg,BrownHand_1.jpg,BrownHand_2.jpg,PinkHouse_1.jpg
21,zbxlv,Black,rjdnw,Plane,Hand,match,0,2,RedHand_2.jpg,BlackHand_2.jpg,BlueHand_3.jpg,BlackHand_2.jpg
22,mtpv,Pink,qxsw,Lamp,Hand,mismatch,2,0,BrownLamp_2.jpg,GreenHand_3.jpg,BlueBow_3.jpg,BrownCross_1.jpg
23,wvcnz,Green,zbxlv,Cross,Hand,mismatch,1,0,GreenHouse_3.jpg,GreenTree_3.jpg,BlackCane_1.jpg,PinkShoe_3.jpg
24,xkq,Red,xkq,Cup,Key,match,0,1,PinkKey_2.jpg,RedKey_1.jpg,GreenKey_2.jpg,BrownCup_3.jpg
25,mtpv,Pink,mtpv,Lamp,Key,match,0,2,GreenKey_1.jpg,PinkKey_2.jpg,BlackKey_1.jpg,BrownKey_1.jpg
26,rjdnw,Green,wvcnz,Plane,Key,mismatch,3,0,BrownLeaf_2.jpg,GreenDisc_3.jpg,BlackHeart_3.jpg,BlackDisc_1.jpg
27,qxsw,Blue,qxsw,Boat,Key,mismatch,1,0,BlackCane_2.jpg,BlueLeaf_3.jpg,BlackFork_3.jpg,PinkHouse_1.jpg
28,wvcnz,Green,zbxlv,House,Shoe,match,0,1,GreenShoe_1.jpg,GreenShoe_1.jpg,RedShoe_1.jpg,RedHouse_1.jpg
29,rjdnw,Black,rjdnw,Plane,Shoe,match,0,2,BlueShoe_2.jpg,BlackShoe_3.jpg,PinkShoe_3.jpg,GreenShoe_2.jpg
30,zbxlv,Brown,wvcnz,Cross,Shoe,mismatch,3,0,BlueDisc_3.jpg,BrownDisc_2.jpg,BlueBoat_3.jpg,RedDisc_2.jpg
31,xkq,Red,xkq,Cup,Shoe,mismatch,3,0,RedDisc_1.jpg,BrownStar_3.jpg,BlackNote_1.jpg,BlueLamp_2.jpg
32,mtpv,Pink,qxsw,Lamp,Bone,match,0,1,RedBone_1.jpg,PinkBone_2.jpg,GreenBone_1.jpg,GreenLamp_1.jpg
33,wvcnz,Green,zbxlv,Cross,Bone,match,0,2,BrownBone_1.jpg,GreenBone_3.jpg,PinkBone_1.jpg,PinkBone_1.jpg
34,zbxlv,Brown,rjdnw,House,Bone,mismatch,1,0,GreenLock_3.jpg,BrownCane_3.jpg,RedHouse_3.jpg,BlackLeaf_3.jpg
35,rjdnw,Black,wvcnz,Plane,Bone,mismatch,1,0,RedBag_2.jpg,BlackFlag_2.jpg,RedBag_1.jpg,BlackLamp_3.jpg
