,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,rjdnw,Green,rjdnw,Plane,Disc,match,0,1,RedDisc_2.jpg,GreenDisc_3.jpg,BrownDisc_1.jpg,RedPlane_1.jpg
1,zbxlv,Black,zbxlv,Cross,Disc,match,0,2,BlackDisc_3.jpg,BlackDisc_1.jpg,BlackDisc_2.jpg,GreenDisc_2.jpg
2,mtpv,Pink,mtpv,Lamp,Disc,mismatch,1,0,BrownBow_2.jpg,PinkHouse_3.jpg,GreenBone_3.jpg,BlueBag_3.jpg
3,qxsw,Blue,qxsw,Boat,Disc,mismatch,3,0,BrownHand_2.jpg,BlackBag_2.jpg,GreenBoat_3.jpg,BlueLamp_1.jpg
4,mtpv,Blue,qxsw,Lamp,Plane,match,0,1,BrownPlane_1.jpg,BluePlane_1.jpg,RedPlane_2.jpg,GreenLamp_3.jpg
5,rjdnw,Black,wvcnz,House,Plane,match,0,2,BluePlane_3.jpg,BlackPlane_1.jpg,BluePlane_2.jpg,GreenPlane_3.jpg
6,qxsw,Pink,mtpv,Boat,Plane,mismatch,3,0,BlackStar_1.jpg,PinkDisc_3.jpg,RedNote_2.jpg,BrownCar_3.jpg
7,xkq,Red,xkq,Cup,Plane,mismatch,2,0,BlueCup_3.jpg,RedPlane_3.jpg,RedTree_1.jpg,BlueKey_3.jpg
8,qxsw,Pink,mtpv,Boat,Bag,match,0,1,BlueBag_1.jpg,PinkBag_2.jpg,PinkBag_1.jpg,BrownBoat_3.jpg
9,mtpv,Blue,qxsw,Lamp,Bag,match,0,2,BrownBag_2.jpg,BlueBag_2.jpg,BrownBag_1.jpg,BlueBag_3.jpg
10,rjdnw,Green,wvcnz,Cross,Bag,mismatch,3,0,RedKey_1.jpg,BrownBone_1.jpg,PinkLock_2.jpg,PinkTree_1.jpg
11,xkq,Red,xkq,Cup,Bag,mismatch,2,0,RedCup_1.jpg,BlueBag_3.jpg,BlueDisc_3.jpg,BrownHeart_3.jpg
12,mtpv,Pink,mtpv,Lamp,Lock,match,0,1,RedLock_2.jpg,PinkLock_3.jpg,BlueLock_2.jpg,BlueLamp_2.jpg
13,zbxlv,Green,zbxlv,Plane,Lock,match,0,2,BlueLock_2.jpg,GreenLock_1.jpg,GreenLock_2.jpg,BlackLock_3.jpg
14,qxsw,Blue,qxsw,Boat,Lock,mismatch,1,0,PinkBag_3.jpg,BlueSquare_2.jpg,GreenCup_3.jpg,RedSquare_2.jpg
15,wvcnz,Black,wvcnz,House,Lock,mismatch,3,0,GreenBag_3.jpg,BlueDisc_2.jpg,GreenStar_3.jpg,BlueLamp_2.jpg
16,xkq,Red,xkq,Cup,Cane,match,0,1,PinkCane_3.jpg,RedCane_2.jpg,PinkCane_2.jpg,BrownCup_1.jpg
17,qxsw,Pink,mtpv,Boat,Cane,match,0,2,PinkCane_2.jpg,PinkCane_2.jpg,BrownCane_1.jpg,RedCane_3.jpg
18,zbxlv,Black,zbxlv,Cross,Cane,mismatch,2,0,PinkKey_1.jpg,PinkCane_3.jpg,PinkTree_2.jpg,RedHeart_2.jpg
19,wvcnz,Green,rjdnw,Plane,Cane,mismatch,2,0,PinkHand_3.jpg,GreenCane_2.jpg,PinkLamp_3.jpg,BrownHeart_2.jpg
20,wvcnz,Black,wvcnz,Cross,Hand,match,0,1,BlueHand_1.jpg,BlackHand_1.jpg,BlueHand_3.jpg,BlueCross_2.jpg
21,qxsw,Blue,qxsw,Boat,Hand,match,0,2,PinkHand_3.jpg,BlueHand_1.jpg,BlueHand_3.jpg,RedHand_3.jpg
22,rjdnw,Brown,zbxlv,House,Hand,mismatch,3,0,RedFlag_3.jpg,BrownHouse_3.jpg,BrownLamp_2.jpg,BlueTree_2.jpg
23,mtpv,Pink,mtpv,Lamp,Hand,mismatch,1,0,GreenDisc_3.jpg,PinkPlane_1.jpg,RedCane_1.jpg,PinkLeaf_1.jpg
24,zbxlv,Green,rjdnw,Cross,Key,match,0,1,RedKey_2.jpg,GreenKey_2.jpg,GreenKey_2.jpg,GreenCross_1.jpg
25,xkq,Red,xkq,Cup,Key,match,0,2,BlackKey_1.jpg,RedKey_3.jpg,BlueKey_1.jpg,BlackKey_1.jpg
26,mtpv,Pink,mtpv,Boat,Key,mismatch,3,0,BlackTree_2.jpg,GreenBone_3.jpg,BrownNote_1.jpg,RedCane_3.jpg
27,qxsw,Blue,qxsw,Lamp,Key,mismatch,2,0,BlueCar_1.jpg,BlackKey_1.jpg,GreenBag_3.jpg,BrownHeart_3.jpg
28,rjdnw,Brown,rjdnw,Plane,Shoe,match,0,1,RedShoe_1.jpg,BrownShoe_1.jpg,RedShoe_3.jpg,RedPlane_1.jpg
29,xkq,Red,xkq,Cup,Shoe,match,0,2,BlackShoe_3.jpg,RedShoe_2.jpg,BrownShoe_1.jpg,RedShoe_1.jpg
30,qxsw,Pink,mtpv,Boat,Shoe,mismatch,1,0,PinkSquare_3.jpg,PinkCane_1.jpg,BlackLock_2.jpg,GreenStar_1.jpg
31,wvcnz,Green,wvcnz,House,Shoe,mismatch,1,0,BlackNote_3.jpg,GreenBow_3.jpg,BlueBow_1.jpg,PinkCar_1.jpg
32,zbxlv,Black,wvcnz,Plane,Bone,match,0,1,PinkBone_2.jpg,BlackBone_2.jpg,BlueBone_2.jpg,BluePlane_3.jpg
33,xkq,Red,xkq,Cup,Bone,match,0,2,PinkBone_3.jpg,RedBone_2.jpg,GreenBone_2.jpg,PinkBone_3.jpg
34,qxsw,Pink,qxsw,Lamp,Bone,mismatch,1,0,BrownBell_2.jpg,PinkKey_1.jpg,RedCup_3.jpg,BlackCross_2.jpg
35,wvcnz,Brown,rjdnw,Cross,Bone,mismatch,2,0,GreenCane_1.jpg,BlueBone_1.jpg,PinkKey_2.jpg,RedLock_1.jpg
36,wvcnz,Black,zbxlv,Cross,Square,match,0,1,BlackSquare_3.jpg,BlackSquare_3.jpg,BrownSquare_3.jpg,BlueCross_2.jpg
37,zbxlv,Green,rjdnw,Plane,Square,match,0,2,BlackSquare_1.jpg,GreenSquare_2.jpg,BrownSquare_2.jpg,BlackSquare_1.jpg
38,xkq,Red,xkq,Cup,Square,mismatch,1,0,RedCar_2.jpg,RedPlane_1.jpg,PinkTree_2.jpg,RedHand_2.jpg
39,qxsw,Blue,mtpv,Boat,Square,mismatch,2,0,RedStar_3.jpg,BrownSquare_2.jpg,BlackHeart_3.jpg,RedLeaf_2.jpg
40,wvcnz,Brown,zbxlv,Cross,Bell,match,0,1,RedBell_2.jpg,BrownBell_2.jpg,GreenBell_2.jpg,PinkCross_1.jpg
41,zbxlv,Green,rjdnw,House,Bell,match,0,2,BrownBell_1.jpg,GreenBell_2.jpg,RedBell_3.jpg,BrownBell_2.jpg
42,xkq,Red,xkq,Cup,Bell,mismatch,3,0,PinkLeaf_1.jpg,BlueCane_2.jpg,GreenStar_1.jpg,PinkBag_2.jpg
43,qxsw,Blue,mtpv,Lamp,Bell,mismatch,3,0,GreenLeaf_2.jpg,BrownPlane_3.jpg,PinkHeart_1.jpg,BlackBone_1.jpg
44,mtpv,Pink,qxsw,Lamp,Boat,match,0,1,RedBoat_1.jpg,PinkBoat_3.jpg,GreenBoat_1.jpg,BrownLamp_1.jpg
45,xkq,Red,xkq,Cup,Boat,match,0,2,PinkBoat_3.jpg,RedBoat_1.jpg,PinkBoat_2.jpg,BlackBoat_1.jpg
46,wvcnz,Black,zbxlv,House,Boat,mismatch,3,0,RedSquare_2.jpg,RedLeaf_3.jpg,RedDisc_1.jpg,GreenBow_1.jpg
47,rjdnw,Brown,rjdnw,Plane,Boat,mismatch,3,0,PinkBone_1.jpg,RedLeaf_3.jpg,PinkBone_3.jpg,BlueFlag_1.jpg
48,zbxlv,Black,wvcnz,Cross,Bow,match,0,1,GreenBow_2.jpg,BlackBow_3.jpg,BlueBow_1.jpg,PinkCross_3.jpg
49,mtpv,Blue,qxsw,Boat,Bow,match,0,2,BrownBow_1.jpg,BlueBow_3.jpg,GreenBow_2.jpg,PinkBow_2.jpg
