,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,rjdnw,Black,wvcnz,Cross,Disc,match,0,1,PinkDisc_2.jpg,BlackDisc_2.jpg,PinkDisc_1.jpg,GreenCross_2.jpg
1,zbxlv,Green,rjdnw,Plane,Disc,match,0,2,RedDisc_3.jpg,GreenDisc_2.jpg,BlackDisc_3.jpg,GreenDisc_2.jpg
2,wvcnz,Brown,zbxlv,House,Disc,mismatch,1,0,RedHouse_1.jpg,BrownHeart_3.jpg,RedCup_3.jpg,BlackCup_3.jpg
3,qxsw,Pink,qxsw,Boat,Disc,mismatch,2,0,PinkCross_1.jpg,BrownDisc_1.jpg,GreenFork_2.jpg,RedCane_1.jpg
4,xkq,Red,xkq,Cup,Plane,match,0,1,GreenPlane_2.jpg,RedPlane_3.jpg,BluePlane_2.jpg,GreenCup_2.jpg
5,qxsw,Blue,qxsw,Lamp,Plane,match,0,2,BrownPlane_3.jpg,BluePlane_3.jpg,PinkPlane_2.jpg,GreenPlane_3.jpg
6,zbxlv,Brown,zbxlv,Cross,Plane,mismatch,3,0,BrownNote_3.jpg,BrownStar_1.jpg,RedFlag_3.jpg,BlueStar_2.jpg
7,mtpv,Pink,mtpv,Boat,Plane,mismatch,3,0,PinkFlag_1.jpg,RedHeart_3.jpg,BlackHouse_2.jpg,BlackTree_3.jpg
8,wvcnz,Green,zbxlv,Plane,Bag,match,0,1,PinkBag_1.jpg,GreenBag_1.jpg,BlueBag_2.jpg,BluePlane_3.jpg
9,zbxlv,Brown,wvcnz,House,Bag,match,0,2,BrownBag_1.jpg,BrownBag_1.jpg,BlackBag_3.jpg,BlackBag_1.jpg
10,xkq,Red,xkq,Cup,Bag,mismatch,3,0,BrownPlane_1.jpg,BlackLock_2.jpg,BrownCross_2.jpg,BrownHand_2.jpg
11,mtpv,Blue,mtpv,Boat,Bag,mismatch,3,0,GreenBone_2.jpg,GreenHand_1.jpg,GreenBell_1.jpg,BrownHouse_2.jpg
12,zbxlv,Brown,zbxlv,Plane,Lock,match,0,1,PinkLock_1.jpg,BrownLock_1.jpg,RedLock_1.jpg,BrownPlane_1.jpg
13,rjdnw,Black,wvcnz,House,Lock,match,0,2,BlackLock_3.jpg,BlackLock_2.jpg,BlackLock_2.jpg,GreenLock_2.jpg
14,mtpv,Pink,qxsw,Boat,Lock,mismatch,1,0,RedCane_2.jpg,PinkCane_3.jpg,BrownSquare_1.jpg,RedCross_3.jpg
15,wvcnz,Green,rjdnw,Cross,Lock,mismatch,3,0,BrownFlag_2.jpg,PinkKey_3.jpg,PinkBag_1.jpg,BlackHeart_1.jpg
16,xkq,Red,xkq,Cup,Cane,match,0,1,GreenCane_3.jpg,RedCane_3.jpg,GreenCane_1.jpg,BlueCup_1.jpg
17,rjdnw,Green,zbxlv,House,Cane,match,0,2,GreenCane_1.jpg,GreenCane_2.jpg,BlackCane_1.jpg,BlackCane_2.jpg
18,qxsw,Pink,qxsw,Lamp,Cane,mismatch,2,0,BlueLock_2.jpg,BrownCane_3.jpg,BlueNote_2.jpg,BlackNote_3.jpg
19,mtpv,Blue,mtpv,Boat,Cane,mismatch,1,0,GreenCross_2.jpg,BlueBag_1.jpg,PinkTree_3.jpg,BrownTree_1.jpg
20,zbxlv,Brown,rjdnw,House,Hand,match,0,1,PinkHand_1.jpg,BrownHand_1.jpg,BrownHand_3.jpg,BlueHouse_2.jpg
21,rjdnw,Black,zbxlv,Plane,Hand,match,0,2,BlackHand_1.jpg,BlackHand_3.jpg,BlackHand_2.jpg,RedHand_1.jpg
22,mtpv,Blue,qxsw,Boat,Hand,mismatch,1,0,PinkCane_3.jpg,BlueBag_1.jpg,RedStar_2.jpg,PinkHouse_2.jpg
23,xkq,Red,xkq,Cup,Hand,mismatch,2,0,GreenShoe_2.jpg,PinkHand_1.jpg,BlackLock_3.jpg,RedStar_1.jpg
24,mtpv,Blue,mtpv,Boat,Key,match,0,1,BlueKey_3.jpg,BlueKey_1.jpg,BrownKey_1.jpg,RedBoat_1.jpg
25,xkq,Red,xkq,Cup,Key,match,0,2,RedKey_3.jpg,RedKey_1.jpg,PinkKey_1.jpg,PinkKey_1.jpg
26,rjdnw,Brown,wvcnz,Cross,Key,mismatch,2,0,GreenDisc_1.jpg,RedKey_1.jpg,PinkDisc_2.jpg,GreenBag_2.jpg
27,qxsw,Pink,qxsw,Lamp,Key,mismatch,3,0,BluePlane_1.jpg,BlueHeart_2.jpg,PinkBell_3.jpg,BlackSquare_3.jpg
28,mtpv,Pink,mtpv,Lamp,Shoe,match,0,1,BlackShoe_1.jpg,PinkShoe_3.jpg,GreenShoe_2.jpg,GreenLamp_2.jpg
29,zbxlv,Green,wvcnz,Plane,Shoe,match,0,2,PinkShoe_1.jpg,GreenShoe_2.jpg,BrownShoe_3.jpg,PinkShoe_2.jpg
30,xkq,Red,xkq,Cup,Shoe,mismatch,1,0,BrownBoat_3.jpg,RedNote_3.jpg,BlueLock_3.jpg,BrownCross_2.jpg
31,rjdnw,Brown,rjdnw,House,Shoe,mismatch,2,0,BrownPlane_3.jpg,BlackShoe_3.jpg,BrownNote_3.jpg,BrownCane_2.jpg
32,mtpv,Pink,qxsw,Lamp,Bone,match,0,1,BlackBone_1.jpg,PinkBone_3.jpg,GreenBone_2.jpg,BrownLamp_1.jpg
33,qxsw,Blue,mtpv,Boat,Bone,match,0,2,BrownBone_1.jpg,BlueBone_2.jpg,RedBone_3.jpg,PinkBone_3.jpg
34,rjdnw,Brown,rjdnw,Plane,Bone,mismatch,3,0,GreenHand_1.jpg,BlackLeaf_1.jpg,GreenCane_3.jpg,BlackFlag_2.jpg
35,xkq,Red,xkq,Cup,Bone,mismatch,1,0,RedHand_1.jpg,RedBoat_2.jpg,BrownStar_3.jpg,BlackBag_1.jpg
36,qxsw,Blue,qxsw,Boat,Square,match,0,1,PinkSquare_2.jpg,BlueSquare_1.jpg,BlackSquare_2.jpg,PinkBoat_1.jpg
37,wvcnz,Black,wvcnz,Plane,Square,match,0,2,GreenSquare_1.jpg,BlackSquare_3.jpg,PinkSquare_3.jpg,BlackSquare_1.jpg
38,rjdnw,Green,rjdnw,House,Square,mismatch,3,0,RedFlag_1.jpg,RedCar_3.jpg,GreenCane_3.jpg,BrownCross_2.jpg
39,xkq,Red,xkq,Cup,Square,mismatch,3,0,PinkStar_1.jpg,GreenCane_2.jpg,BrownBell_1.jpg,BlackBone_2.jpg
