,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,zbxlv,Black,wvcnz,Cross,Disc,match,0,1,GreenDisc_1.jpg,BlackDisc_2.jpg,PinkDisc_1.jpg,BlackCross_2.jpg
1,wvcnz,Brown,zbxlv,House,Disc,match,0,2,BlueDisc_2.jpg,BrownDisc_2.jpg,BrownDisc_3.jpg,BlackDisc_1.jpg
2,mtpv,Pink,qxsw,Boat,Disc,mismatch,2,0,BlackNote_2.jpg,BlueDisc_3.jpg,PinkStar_1.jpg,RedFlag_3.jpg
3,xkq,Red,xkq,Cup,Disc,mismatch,2,0,BlackLamp_1.jpg,BlackDisc_1.jpg,PinkBow_2.jpg,GreenLock_2.jpg
4,qxsw,Pink,qxsw,Lamp,Plane,match,0,1,BrownPlane_2.jpg,PinkPlane_3.jpg,RedPlane_3.jpg,BrownLamp_1.jpg
5,zbxlv,Black,zbxlv,House,Plane,match,0,2,BlackPlane_3.jpg,BlackPlane_3.jpg,GreenPlane_2.jpg,GreenPlane_2.jpg
6,xkq,Red,xkq,Cup,Plane,mismatch,2,0,BlackCross_3.jpg,BluePlane_3.jpg,BlackFork_1.jpg,BlueFork_3.jpg
7,mtpv,Blue,mtpv,Boat,Plane,mismatch,2,0,GreenBone_3.jpg,RedPlane_1.jpg,PinkHeart_1.jpg,BlackBone_1.jpg
8,zbxlv,Brown,rjdnw,Cross,Bag,match,0,1,PinkBag_3.jpg,BrownBag_2.jpg,BrownBag_3.jpg,PinkCross_1.jpg
9,wvcnz,Black,zbxlv,House,Bag,match,0,2,PinkBag_1.jpg,BlackBag_3.jpg,PinkBag_1.jpg,BlackBag_2.jpg
10,mtpv,Pink,mtpv,Lamp,Bag,mismatch,2,0,GreenStar_1.jpg,BrownBag_1.jpg,BlueLock_1.jpg,BrownHeart_1.jpg
11,rjdnw,Green,wvcnz,Plane,Bag,mismatch,1,0,BlackHeart_3.jpg,GreenNote_3.jpg,PinkBow_2.jpg,RedBone_2.jpg
12,mtpv,Blue,mtpv,Lamp,Lock,match,0,1,RedLock_1.jpg,BlueLock_2.jpg,PinkLock_3.jpg,PinkLamp_3.jpg
13,zbxlv,Black,wvcnz,House,Lock,match,0,2,BlackLock_2.jpg,BlackLock_1.jpg,BlackLock_2.jpg,BlackLock_2.jpg
14,rjdnw,Brown,zbxlv,Plane,Lock,mismatch,3,0,BlueStar_3.jpg,BlueKey_2.jpg,PinkNote_2.jpg,BlackBoat_1.jpg
15,xkq,Red,xkq,Cup,Lock,mismatch,1,0,BrownBag_2.jpg,RedCar_3.jpg,GreenHand_3.jpg,BrownBoat_2.jpg
16,zbxlv,Green,zbxlv,House,Cane,match,0,1,RedCane_3.jpg,GreenCane_2.jpg,RedCane_3.jpg,PinkHouse_2.jpg
17,wvcnz,Brown,rjdnw,Cross,Cane,match,0,2,BlueCane_1.jpg,BrownCane_2.jpg,BrownCane_3.jpg,RedCane_3.jpg
18,xkq,Red,xkq,Cup,Cane,mismatch,3,0,BlueTree_3.jpg,BlueKey_3.jpg,BlueLock_3.jpg,PinkPlane_2.jpg
19,mtpv,Pink,qxsw,Boat,Cane,mismatch,1,0,BlueLock_2.jpg,PinkLamp_2.jpg,BlueBone_2.jpg,RedStar_1.jpg
20,wvcnz,Green,rjdnw,House,Hand,match,0,1,PinkHand_2.jpg,GreenHand_3.jpg,BlueHand_1.jpg,PinkHouse_1.jpg
21,xkq,Red,xkq,Cup,Hand,match,0,2,BlueHand_3.jpg,RedHand_2.jpg,RedHand_1.jpg,BrownHand_3.jpg
22,qxsw,Blue,qxsw,Lamp,Hand,mismatch,1,0,PinkDisc_2.jpg,BlueBoat_2.jpg,PinkBone_3.jpg,BlackBone_2.jpg
23,rjdnw,Black,wvcnz,Plane,Hand,mismatch,2,0,PinkCup_2.jpg,BlueHand_2.jpg,BlueCross_2.jpg,BlueBow_1.jpg
24,zbxlv,Green,zbxlv,Plane,Key,match,0,1,PinkKey_3.jpg,GreenKey_3.jpg,BrownKey_2.jpg,GreenPlane_3.jpg
25,xkq,Red,xkq,Cup,Key,match,0,2,PinkKey_1.jpg,RedKey_1.jpg,BlackKey_1.jpg,GreenKey_1.jpg
26,mtpv,Blue,mtpv,Boat,Key,mismatch,3,0,BlackLock_1.jpg,RedNote_2.jpg,GreenShoe_3.jpg,GreenShoe_3.jpg
27,wvcnz,Brown,rjdnw,House,Key,mismatch,3,0,GreenSquare_3.jpg,BlueSquare_2.jpg,BlackFork_1.jpg,GreenBow_2.jpg
28,zbxlv,Black,wvcnz,House,Shoe,match,0,1,BlueShoe_2.jpg,BlackShoe_3.jpg,BlueShoe_1.jpg,BlueHouse_1.jpg
29,wvcnz,Green,rjdnw,Plane,Shoe,match,0,2,GreenShoe_3.jpg,GreenShoe_1.jpg,PinkShoe_1.jpg,BrownShoe_3.jpg
30,xkq,Red,xkq,Cup,Shoe,mismatch,2,0,BrownBoat_1.jpg,GreenShoe_1.jpg,RedFlag_3.jpg,BrownCane_3.jpg
31,mtpv,Pink,qxsw,Boat,Shoe,mismatch,2,0,GreenFlag_2.jpg,BrownShoe_2.jpg,BlueBow_2.jpg,GreenHeart_3.jpg
32,rjdnw,Green,wvcnz,Cross,Bone,match,0,1,BrownBone_3.jpg,GreenBone_1.jpg,BlueBone_3.jpg,BlackCross_3.jpg
33,wvcnz,Brown,rjdnw,House,Bone,match,0,2,BlackBone_3.jpg,BrownBone_1.jpg,RedBone_2.jpg,BlueBone_1.jpg
