,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,qxsw,Pink,mtpv,Lamp,Disc,match,0,1,PinkDisc_1.jpg,PinkDisc_2.jpg,BlackDisc_1.jpg,BlackLamp_2.jpg
1,mtpv,Blue,qxsw,Boat,Disc,match,0,2,BlackDisc_2.jpg,BlueDisc_3.jpg,BrownDisc_2.jpg,BlueDisc_2.jpg
2,xkq,Red,xkq,Cup,Disc,mismatch,3,0,BlueTree_3.jpg,PinkCar_3.jpg,BrownLeaf_3.jpg,BlackKey_1.jpg
3,rjdnw,Black,zbxlv,Plane,Disc,mismatch,2,0,PinkPlane_3.jpg,GreenDisc_2.jpg,GreenLock_2.jpg,BlueLock_1.jpg
4,xkq,Red,xkq,Cup,Plane,match,0,1,BrownPlane_1.jpg,RedPlane_1.jpg,RedPlane_1.jpg,BrownCup_1.jpg
5,mtpv,Blue,qxsw,Lamp,Plane,match,0,2,BlackPlane_2.jpg,BluePlane_2.jpg,PinkPlane_2.jpg,BlackPlane_2.jpg
6,rjdnw,Black,zbxlv,House,Plane,mismatch,2,0,BlackCup_2.jpg,BrownPlane_2.jpg,BlackLamp_2.jpg,BlackKey_1.jpg
7,wvcnz,Brown,rjdnw,Cross,Plane,mismatch,1,0,RedBow_2.jpg,BrownLock_3.jpg,BlueStar_2.jpg,GreenSquare_2.jpg
8,xkq,Red,xkq,Cup,Bag,match,0,1,BlueBag_2.jpg,RedBag_3.jpg,BlueBag_2.jpg,BlueCup_1.jpg
9,qxsw,Pink,mtpv,Lamp,Bag,match,0,2,PinkBag_2.jpg,PinkBag_3.jpg,BlackBag_2.jpg,BlueBag_3.jpg
10,wvcnz,Brown,wvcnz,Plane,Bag,mismatch,3,0,BlueDisc_3.jpg,BlueCar_2.jpg,RedFlag_1.jpg,PinkKey_3.jpg
11,rjdnw,Black,zbxlv,House,Bag,mismatch,1,0,BrownCar_1.jpg,BlackCane_2.jpg,RedStar_1.jpg,BrownBow_3.jpg
12,qxsw,Blue,qxsw,Lamp,Lock,match,0,1,RedLock_1.jpg,BlueLock_3.jpg,BlueLock_2.jpg,RedLamp_3.jpg
13,wvcnz,Brown,wvcnz,Cross,Lock,match,0,2,BlueLock_2.jpg,BrownLock_1.jpg,BlackLock_3.jpg,PinkLock_2.jpg
14,rjdnw,Green,zbxlv,House,Lock,mismatch,3,0,BrownSquare_3.jpg,BlackCross_2.jpg,RedHouse_2.jpg,GreenHand_1.jpg
15,mtpv,Pink,mtpv,Boat,Lock,mismatch,2,0,RedNote_2.jpg,GreenLock_3.jpg,BlueBag_1.jpg,BlackBell_3.jpg
16,xkq,Red,xkq,Cup,Cane,match,0,1,PinkCane_1.jpg,RedCane_2.jpg,PinkCane_3.jpg,BlueCup_2.jpg
17,mtpv,Blue,qxsw,Boat,Cane,match,0,2,BlueCane_3.jpg,BlueCane_2.jpg,BlueCane_2.jpg,PinkCane_2.jpg
18,rjdnw,Green,zbxlv,Cross,Cane,mismatch,1,0,BlueFlag_3.jpg,GreenBag_1.jpg,BlueNote_2.jpg,RedBoat_1.jpg
19,zbxlv,Brown,wvcnz,Plane,Cane,mismatch,2,0,GreenBoat_3.jpg,PinkCane_1.jpg,BlackHouse_1.jpg,BlueFork_1.jpg
20,zbxlv,Green,wvcnz,Plane,Hand,match,0,1,BrownHand_3.jpg,GreenHand_3.jpg,BrownHand_1.jpg,PinkPlane_1.jpg
21,xkq,Red,xkq,Cup,Hand,match,0,2,BrownHand_3.jpg,RedHand_2.jpg,BrownHand_3.jpg,GreenHand_3.jpg
22,wvcnz,Black,zbxlv,House,Hand,mismatch,2,0,PinkCross_2.jpg,RedHand_3.jpg,RedBell_2.jpg,RedFlag_2.jpg
23,rjdnw,Brown,rjdnw,Cross,Hand,mismatch,3,0,PinkFlag_3.jpg,GreenBell_2.jpg,BlueCross_3.jpg,BrownLock_2.jpg
24,mtpv,Pink,qxsw,Lamp,Key,match,0,1,BlueKey_3.jpg,PinkKey_3.jpg,RedKey_1.jpg,BlackLamp_1.jpg
25,zbxlv,Green,rjdnw,Cross,Key,match,0,2,BlueKey_1.jpg,GreenKey_2.jpg,RedKey_2.jpg,PinkKey_1.jpg
26,xkq,Red,xkq,Cup,Key,mismatch,1,0,BlackBell_3.jpg,RedBoat_2.jpg,BrownLock_3.jpg,GreenSquare_2.jpg
27,rjdnw,Black,zbxlv,Plane,Key,mismatch,2,0,PinkDisc_1.jpg,RedKey_1.jpg,BlackNote_2.jpg,RedBell_1.jpg
28,mtpv,Blue,mtpv,Boat,Shoe,match,0,1,RedShoe_2.jpg,BlueShoe_3.jpg,BlackShoe_2.jpg,BrownBoat_1.jpg
29,rjdnw,Green,wvcnz,House,Shoe,match,0,2,BlueShoe_1.jpg,GreenShoe_1.jpg,PinkShoe_2.jpg,BlackShoe_3.jpg
30,wvcnz,Brown,rjdnw,Plane,Shoe,mismatch,1,0,RedBoat_1.jpg,BrownCross_1.jpg,BlackLock_2.jpg,RedFork_3.jpg
31,zbxlv,Black,zbxlv,Cross,Shoe,mismatch,2,0,GreenLeaf_2.jpg,GreenShoe_2.jpg,RedStar_3.jpg,BrownCup_1.jpg
32,zbxlv,Green,rjdnw,House,Bone,match,0,1,PinkBone_1.jpg,GreenBone_3.jpg,BrownBone_2.jpg,PinkHouse_2.jpg
33,mtpv,Blue,qxsw,Lamp,Bone,match,0,2,GreenBone_2.jpg,BlueBone_1.jpg,GreenBone_1.jpg,BlackBone_1.jpg
34,qxsw,Pink,mtpv,Boat,Bone,mismatch,3,0,BlueBag_1.jpg,RedBow_3.jpg,BlackBag_3.jpg,BrownHand_2.jpg
35,rjdnw,Black,zbxlv,Plane,Bone,mismatch,1,0,RedLamp_1.jpg,BlackCar_3.jpg,BlackHouse_3.jpg,GreenLamp_2.jpg
36,wvcnz,Black,rjdnw,Plane,Square,match,0,1,BlueSquare_1.jpg,BlackSquare_3.jpg,BrownSquare_3.jpg,GreenPlane_1.jpg
37,zbxlv,Brown,wvcnz,House,Square,match,0,2,GreenSquare_2.jpg,BrownSquare_3.jpg,RedSquare_3.jpg,BlackSquare_2.jpg
38,mtpv,Pink,qxsw,Boat,Square,mismatch,1,0,BlackDisc_3.jpg,PinkLamp_3.jpg,BlueShoe_1.jpg,BlackCup_2.jpg
39,rjdnw,Green,zbxlv,Cross,Square,mismatch,1,0,BlueBell_3.jpg,GreenFlag_2.jpg,PinkBoat_2.jpg,BlueCup_3.jpg
40,mtpv,Blue,mtpv,Boat,Bell,match,0,1,GreenBell_3.jpg,BlueBell_2.jpg,BlackBell_3.jpg,BlueBoat_2.jpg
41,qxsw,Pink,qxsw,Lamp,Bell,match,0,2,BrownBell_3.jpg,PinkBell_2.jpg,GreenBell_2.jpg,BlueBell_2.jpg
42,zbxlv,Green,rjdnw,Plane,Bell,mismatch,1,0,BlackLeaf_3.jpg,GreenKey_1.jpg,RedStar_2.jpg,BrownKey_1.jpg
43,wvcnz,Brown,zbxlv,House,Bell,mismatch,1,0,BlackLeaf_1.jpg,BrownPlane_3.jpg,BlackFork_1.jpg,BlackHeart_3.jpg
44,rjdnw,Black,zbxlv,House,Boat,match,0,1,BlackBoat_3.jpg,BlackBoat_1.jpg,BlueBoat_2.jpg,RedHouse_1.jpg
45,zbxlv,Green,wvcnz,Cross,Boat,match,0,2,BlueBoat_3.jpg,GreenBoat_3.jpg,RedBoat_3.jpg,RedBoat_3.jpg
46,xkq,Red,xkq,Cup,Boat,mismatch,3,0,BlackFlag_3.jpg,PinkFork_1.jpg,PinkNote_1.jpg,GreenBone_3.jpg
47,qxsw,Blue,mtpv,Lamp,Boat,mismatch,2,0,BlueShoe_2.jpg,RedBoat_1.jpg,RedLamp_1.jpg,PinkCross_3.jpg
48,zbxlv,Green,rjdnw,Plane,Bow,match,0,1,BrownBow_2.jpg,GreenBow_3.jpg,BrownBow_3.jpg,GreenPlane_1.jpg
49,qxsw,Pink,qxsw,Lamp,Bow,match,0,2,BlueBow_3.jpg,PinkBow_1.jpg,PinkBow_1.jpg,BlackBow_3.jpg
50,wvcnz,Brown,wvcnz,Cross,Bow,mismatch,2,0,BlueKey_3.jpg,BrownBow_3.jpg,RedCup_3.jpg,BrownBag_3.jpg
51,xkq,Red,xkq,Cup,Bow,mismatch,1,0,PinkCane_2.jpg,RedNote_1.jpg,RedLeaf_3.jpg,GreenFlag_3.jpg
52,qxsw,Blue,mtpv,Lamp,Car,match,0,1,PinkCar_3.jpg,BlueCar_1.jpg,BlueCar_3.jpg,BlueLamp_2.jpg
53,rjdnw,Brown,wvcnz,Plane,Car,match,0,2,BlackCar_2.jpg,BrownCar_3.jpg,GreenCar_1.jpg,BlueCar_2.jpg
54,wvcnz,Green,rjdnw,Cross,Car,mismatch,2,0,BlueLamp_3.jpg,BrownCar_1.jpg,BlueLeaf_2.jpg,BrownKey_3.jpg
55,xkq,Red,xkq,Cup,Car,mismatch,2,0,PinkCross_2.jpg,GreenCar_2.jpg,GreenBow_3.jpg,BlackFork_2.jpg
56,qxsw,Blue,qxsw,Lamp,Cross,match,0,1,RedCross_1.jpg,BlueCross_1.jpg,BlueCross_3.jpg,PinkLamp_1.jpg
57,wvcnz,Black,zbxlv,House,Cross,match,0,2,GreenCross_3.jpg,BlackCross_1.jpg,BlueCross_1.jpg,BrownCross_1.jpg
58,rjdnw,Green,rjdnw,Plane,Cross,mismatch,3,0,BlackStar_3.jpg,GreenBow_1.jpg,BlueFork_1.jpg,BrownBone_2.jpg
59,xkq,Red,xkq,Cup,Cross,mismatch,3,0,BlackLamp_1.jpg,RedShoe_3.jpg,GreenCup_3.jpg,RedBell_2.jpg
60,wvcnz,Green,rjdnw,Plane,Cup,match,0,1,GreenCup_1.jpg,GreenCup_2.jpg,BlackCup_2.jpg,BluePlane_3.jpg
61,mtpv,Blue,mtpv,Boat,Cup,match,0,2,PinkCup_3.jpg,BlueCup_1.jpg,GreenCup_2.jpg,BlackCup_3.jpg
62,qxsw,Pink,qxsw,Lamp,Cup,mismatch,1,0,PinkPlane_3.jpg,PinkDisc_1.jpg,BlackDisc_3.jpg,BrownBone_3.jpg
63,rjdnw,Brown,wvcnz,House,Cup,mismatch,2,0,RedFork_1.jpg,RedCup_2.jpg,BlueHand_3.jpg,GreenCane_1.jpg
64,mtpv,Blue,mtpv,Boat,Flag,match,0,1,GreenFlag_3.jpg,BlueFlag_3.jpg,BlackFlag_1.jpg,PinkBoat_2.jpg
65,wvcnz,Brown,zbxlv,House,Flag,match,0,2,BlackFlag_1.jpg,BrownFlag_1.jpg,BlueFlag_1.jpg,BrownFlag_2.jpg
66,zbxlv,Green,wvcnz,Plane,Flag,mismatch,3,0,PinkCross_1.jpg,RedLock_1.jpg,RedStar_3.jpg,BrownShoe_3.jpg
67,xkq,Red,xkq,Cup,Flag,mismatch,3,0,BrownCar_1.jpg,BrownBone_1.jpg,GreenShoe_3.jpg,BlueLamp_1.jpg
68,wvcnz,Black,zbxlv,House,Fork,match,0,1,GreenFork_3.jpg,BlackFork_3.jpg,BrownFork_2.jpg,RedHouse_3.jpg
69,qxsw,Blue,qxsw,Boat,Fork,match,0,2,PinkFork_1.jpg,BlueFork_2.jpg,BlueFork_3.jpg,RedFork_2.jpg
70,zbxlv,Brown,rjdnw,Plane,Fork,mismatch,1,0,BlueBone_1.jpg,BrownBell_2.jpg,BlackCane_1.jpg,RedKey_3.jpg
71,xkq,Red,xkq,Cup,Fork,mismatch,2,0,BrownCane_3.jpg,BlueFork_2.jpg,PinkCross_1.jpg,BrownCross_1.jpg
72,zbxlv,Brown,rjdnw,Cross,Heart,match,0,1,BrownHeart_3.jpg,BrownHeart_1.jpg,GreenHeart_1.jpg,GreenCross_1.jpg
73,xkq,Red,xkq,Cup,Heart,match,0,2,PinkHeart_1.jpg,RedHeart_1.jpg,BrownHeart_3.jpg,BlackHeart_1.jpg
74,qxsw,Pink,qxsw,Lamp,Heart,mismatch,2,0,GreenHand_1.jpg,GreenHeart_2.jpg,BlackKey_3.jpg,BlueHand_3.jpg
75,mtpv,Blue,mtpv,Boat,Heart,mismatch,1,0,BrownLamp_3.jpg,BlueCross_3.jpg,BlueLamp_2.jpg,PinkLamp_1.jpg
76,mtpv,Blue,mtpv,Boat,Lamp,match,0,1,BlackLamp_3.jpg,BlueLamp_3.jpg,BlueLamp_3.jpg,BlueBoat_2.jpg
77,rjdnw,Black,rjdnw,House,Lamp,match,0,2,GreenLamp_2.jpg,BlackLamp_2.jpg,PinkLamp_1.jpg,GreenLamp_3.jpg
78,wvcnz,Green,wvcnz,Plane,Lamp,mismatch,2,0,BlackBoat_3.jpg,BlueLamp_2.jpg,BrownHouse_2.jpg,BlackHouse_2.jpg
79,zbxlv,Brown,zbxlv,Cross,Lamp,mismatch,3,0,GreenHand_3.jpg,BlackShoe_2.jpg,GreenCane_2.jpg,BlackKey_2.jpg
80,mtpv,Blue,qxsw,Boat,Leaf,match,0,1,PinkLeaf_3.jpg,BlueLeaf_1.jpg,PinkLeaf_1.jpg,GreenBoat_2.jpg
81,qxsw,Pink,mtpv,Lamp,Leaf,match,0,2,RedLeaf_1.jpg,PinkLeaf_3.jpg,BlueLeaf_1.jpg,GreenLeaf_3.jpg
82,xkq,Red,xkq,Cup,Leaf,mismatch,3,0,GreenBell_3.jpg,GreenCross_3.jpg,PinkBag_2.jpg,RedHand_2.jpg
83,wvcnz,Green,rjdnw,House,Leaf,mismatch,1,0,BrownHand_3.jpg,GreenHand_2.jpg,RedNote_3.jpg,GreenPlane_2.jpg
84,xkq,Red,xkq,Cup,Note,match,0,1,GreenNote_3.jpg,RedNote_1.jpg,BlackNote_3.jpg,BrownCup_2.jpg
85,zbxlv,Black,rjdnw,Plane,Note,match,0,2,BlueNote_2.jpg,BlackNote_3.jpg,BlueNote_3.jpg,GreenNote_1.jpg
86,qxsw,Blue,qxsw,Boat,Note,mismatch,3,0,GreenStar_3.jpg,BrownCane_3.jpg,PinkHeart_3.jpg,BlackHeart_1.jpg
87,rjdnw,Brown,wvcnz,Cross,Note,mismatch,3,0,BlackShoe_1.jpg,BrownSquare_1.jpg,RedStar_2.jpg,BrownTree_2.jpg
88,xkq,Red,xkq,Cup,Star,match,0,1,RedStar_1.jpg,RedStar_2.jpg,PinkStar_2.jpg,PinkCup_2.jpg
89,wvcnz,Green,zbxlv,Cross,Star,match,0,2,GreenStar_3.jpg,GreenStar_3.jpg,PinkStar_3.jpg,PinkStar_1.jpg
90,mtpv,Blue,mtpv,Boat,Star,mismatch,3,0,BlueCane_3.jpg,GreenLock_3.jpg,GreenPlane_2.jpg,BlueDisc_1.jpg
91,zbxlv,Black,rjdnw,House,Star,mismatch,3,0,RedFork_2.jpg,GreenCross_3.jpg,BlackTree_2.jpg,BlackBow_1.jpg
