,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,qxsw,Blue,mtpv,Lamp,Disc,match,0,1,GreenDisc_3.jpg,BlueDisc_2.jpg,BlueDisc_2.jpg,GreenLamp_1.jpg
1,mtpv,Pink,qxsw,Boat,Disc,match,0,2,RedDisc_2.jpg,PinkDisc_1.jpg,BrownDisc_3.jpg,BlueDisc_2.jpg
2,rjdnw,Brown,zbxlv,Plane,Disc,mismatch,1,0,RedBone_1.jpg,BrownFlag_2.jpg,PinkShoe_3.jpg,BlackNote_2.jpg
3,wvcnz,Green,rjdnw,House,Disc,mismatch,2,0,BrownNote_3.jpg,GreenDisc_3.jpg,BrownBell_1.jpg,RedLock_2.jpg
4,wvcnz,Brown,zbxlv,House,Plane,match,0,1,GreenPlane_1.jpg,BrownPlane_2.jpg,GreenPlane_3.jpg,PinkHouse_2.jpg
5,xkq,Red,xkq,Cup,Plane,match,0,2,BluePlane_2.jpg,RedPlane_2.jpg,BlackPlane_2.jpg,BrownPlane_1.jpg
6,mtpv,Pink,qxsw,Boat,Plane,mismatch,2,0,BlueDisc_1.jpg,BluePlane_3.jpg,PinkBag_1.jpg,BrownHeart_2.jpg
7,rjdnw,Black,wvcnz,Cross,Plane,mismatch,2,0,BlackStar_1.jpg,BrownPlane_2.jpg,GreenSquare_1.jpg,RedSquare_2.jpg
8,qxsw,Pink,qxsw,Lamp,Bag,match,0,1,PinkBag_3.jpg,PinkBag_1.jpg,RedBag_1.jpg,PinkLamp_3.jpg
9,zbxlv,Brown,zbxlv,House,Bag,match,0,2,PinkBag_3.jpg,BrownBag_3.jpg,BlueBag_3.jpg,RedBag_2.jpg
10,rjdnw,Black,rjdnw,Cross,Bag,mismatch,3,0,BlueFlag_1.jpg,PinkSquare_1.jpg,RedBow_2.jpg,BlueSquare_2.jpg
11,wvcnz,Green,wvcnz,Plane,Bag,mismatch,1,0,BlackBell_1.jpg,GreenBone_3.jpg,RedCross_3.jpg,BlackBell_1.jpg
12,mtpv,Pink,qxsw,Lamp,Lock,match,0,1,GreenLock_3.jpg,PinkLock_3.jpg,RedLock_3.jpg,BlackLamp_1.jpg
