,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,mtpv,Blue,qxsw,Boat,Disc,match,0,1,GreenDisc_2.jpg,BlueDisc_1.jpg,BrownDisc_3.jpg,PinkBoat_1.jpg
1,zbxlv,Black,zbxlv,Cross,Disc,match,0,2,BrownDisc_1.jpg,BlackDisc_1.jpg,PinkDisc_3.jpg,BrownDisc_1.jpg
2,xkq,Red,xkq,Cup,Disc,mismatch,2,0,BrownSquare_1.jpg,BrownDisc_3.jpg,RedCup_3.jpg,PinkHand_2.jpg
3,wvcnz,Green,rjdnw,House,Disc,mismatch,1,0,BlueHand_1.jpg,GreenHand_3.jpg,GreenTree_2.jpg,BlackBone_3.jpg
4,mtpv,Blue,qxsw,Lamp,Plane,match,0,1,GreenPlane_3.jpg,BluePlane_3.jpg,BrownPlane_2.jpg,GreenLamp_2.jpg
5,qxsw,Pink,mtpv,Boat,Plane,match,0,2,GreenPlane_2.jpg,PinkPlane_2.jpg,GreenPlane_3.jpg,BlackPlane_3.jpg
6,xkq,Red,xkq,Cup,Plane,mismatch,3,0,PinkCup_1.jpg,BrownHand_2.jpg,GreenCar_3.jpg,RedHeart_2.jpg
7,zbxlv,Black,wvcnz,House,Plane,mismatch,3,0,PinkKey_1.jpg,BrownCup_3.jpg,BlueLock_3.jpg,RedHand_2.jpg
8,xkq,Red,xkq,Cup,Bag,match,0,1,RedBag_3.jpg,RedBag_3.jpg,RedBag_2.jpg,RedCup_3.jpg
9,mtpv,Pink,qxsw,Lamp,Bag,match,0,2,BrownBag_3.jpg,PinkBag_2.jpg,BlueBag_2.jpg,BlackBag_1.jpg
10,wvcnz,Black,rjdnw,Plane,Bag,mismatch,1,0,BrownCar_2.jpg,BlackShoe_3.jpg,PinkCane_1.jpg,PinkHeart_3.jpg
11,qxsw,Blue,mtpv,Boat,Bag,mismatch,3,0,RedLamp_2.jpg,BlackKey_2.jpg,GreenBell_1.jpg,PinkCar_1.jpg
12,xkq,Red,xkq,Cup,Lock,match,0,1,BrownLock_1.jpg,RedLock_3.jpg,BrownLock_1.jpg,RedCup_3.jpg
13,wvcnz,Black,zbxlv,Plane,Lock,match,0,2,BlueLock_2.jpg,BlackLock_1.jpg,BrownLock_3.jpg,BrownLock_2.jpg
14,qxsw,Pink,mtpv,Lamp,Lock,mismatch,1,0,PinkCar_2.jpg,PinkTree_1.jpg,PinkTree_3.jpg,BlueFork_3.jpg
15,mtpv,Blue,qxsw,Boat,Lock,mismatch,2,0,RedDisc_2.jpg,GreenLock_3.jpg,GreenNote_2.jpg,GreenBow_2.jpg
16,qxsw,Pink,mtpv,Lamp,Cane,match,0,1,BlueCane_3.jpg,PinkCane_2.jpg,PinkCane_2.jpg,BlackLamp_2.jpg
